,rank,added_at,title,artist,isrc,velocity,cm_id,time_on_chart,release_dates,cm artist id,spotify followers-jan 5,spotify followers-dec 6,Max Weekly Velocity,artist popularity index
3343,44,2020-11-01T00:00:00.000Z,Monster Mash	,Bobby Pickett	,GBBBA7360050,14.5714285714286,12548053.0,71,"['2001-01-01T00:00:00.000Z', '2009-01-01T00:00:00.000Z', '2010-09-20T00:00:00.000Z', '2018-10-05T00:00:00.000Z', '1962-01-01T00:00:00.000Z', '2019-08-23T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-30T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-15T00:00:00.000Z', '2020-10-15T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-18T00:00:00.000Z', '2020-10-19T00:00:00.000Z', '2020-10-20T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-26T00:00:00.000Z', '2020-10-26T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-29T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z']",,,,14.5714285714286,emerging
3344,45,2020-11-01T00:00:00.000Z,Beautiful Scars,Maximillian,DKUM71900058,36.2857142857143,22473419.0,211,"['2019-02-22T00:00:00.000Z', '2019-02-22T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-05T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-19T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-31T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-02T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",602684.0,5686.0,197634.0,36.2857142857143,emerging
3345,46,2020-11-01T00:00:00.000Z,Be Around Me,Will Joseph Cook,UKY6X2000001,,31290314.0,55,"['2020-09-09T00:00:00.000Z', '2020-09-09T00:00:00.000Z', '2020-09-22T00:00:00.000Z', '2020-10-29T00:00:00.000Z', '2020-11-27T00:00:00.000Z']",206332.0,35709.0,52254.0,2.57142857142857,emerging
3350,51,2020-11-01T00:00:00.000Z,Dreams (2004 Remaster),Fleetwood Mac,USWB19900178,-1.7142857142857097,16032762.0,82,"['1988-11-21T00:00:00.000Z', '1977-02-04T00:00:00.000Z']",100.0,4032767.0,5592845.0,12.5714285714286,established
3351,52,2020-11-01T00:00:00.000Z,Don't Rush,Young T & Bugsey,GBARL1901201,,26952282.0,83,"['2019-11-07T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-20T00:00:00.000Z']",217725.0,112339.0,229717.0,,established
3354,55,2020-11-01T00:00:00.000Z,Savage Love (Laxed - Siren Beat),Jason Derulo,USSM12003798,2.85714285714286,29751924.0,162,"['2020-06-11T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",3502.0,7277902.0,8505472.0,13.857142857142902,established
3355,56,2020-11-01T00:00:00.000Z,Put Your Records On,Ritt Momney,QZDA82017347,-4.57142857142857,29186474.0,92,['2020-04-24T00:00:00.000Z'],531390.0,14532.0,69488.0,31.428571428571402,emerging
3356,57,2020-11-01T00:00:00.000Z,Pegao / Me Miro y La Mire (TikTok Hit),Omega,ITF251400177,4.142857142857141,29496521.0,93,"['2014-10-15T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2017-05-26T00:00:00.000Z']",99903.0,122837.0,150637.0,16.7142857142857,established
3358,59,2020-11-01T00:00:00.000Z,Hit It,𝒀𝑼𝑵𝑮 𝑺𝑲𝑹𝑹𝑻 ,QZFZ72063845,,28847010.0,119,['2019-07-27T00:00:00.000Z'],,,,4.85714285714286,emerging
3359,60,2020-11-01T00:00:00.000Z,Whole Lotta Choppas,Sada Baby,US39N2000446,2.0,30985084.0,56,"['2020-08-14T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",343503.0,97550.0,246226.0,2.0,established
3360,61,2020-11-01T00:00:00.000Z,Drip Like ME,Kenndog,QZFZ52017755,-6.428571428571429,31514562.0,36,"['2020-03-01T00:00:00.000Z', '2020-03-01T00:00:00.000Z']",3966141.0,15.0,4170.0,1.0,emerging
3361,62,2020-11-01T00:00:00.000Z,Kimi No Toriko,Rizky Ayuba,TCAEX2023943,1.14285714285714,29619218.0,132,['2020-05-03T00:00:00.000Z'],3561309.0,12.0,8932.0,9.714285714285712,emerging
3362,63,2020-11-01T00:00:00.000Z,Buttercup,Jack Stauber,QMPKX1703669,,13922085.0,70,['2017-03-25T00:00:00.000Z'],567748.0,349296.0,719313.0,16.571428571428598,established
3363,64,2020-11-01T00:00:00.000Z,Steven Universe,L.Dre,QZFZ32084911,8.571428571428571,28637630.0,190,['2020-02-21T00:00:00.000Z'],751357.0,28649.0,93694.0,8.571428571428571,emerging
3365,66,2020-11-01T00:00:00.000Z,Absolutely Anything (feat. Or3o),Charlie Green (CG5),QZAPG1755724,-0.14285714285714302,17949401.0,121,"['2017-12-25T00:00:00.000Z', '2019-12-10T00:00:00.000Z']",,,,5.71428571428571,emerging
3367,68,2020-11-01T00:00:00.000Z,Frikitona,DJ Ofreck,QZGLM2052477,,29169736.0,81,['2019-05-17T00:00:00.000Z'],1648120.0,74.0,507.0,15.5714285714286,emerging
3369,70,2020-11-01T00:00:00.000Z,"Need A Freak (feat. Huncho Da Rockstar, Kblast, Number9ok)",Mighty Bay,CA5KR2002452,,28574948.0,31,['2020-01-13T00:00:00.000Z'],3571067.0,232.0,1199.0,,emerging
3370,71,2020-11-01T00:00:00.000Z,Chicken Wing,Stard Ova 📀💿,DEQS81200103,2.28571428571429,31385442.0,49,['2020-09-12T00:00:00.000Z'],,,,3.71428571428571,emerging
3371,72,2020-11-01T00:00:00.000Z,Que me deje coja si no next de Dj Peligro,DJ Peligro ,QZK6K2035736,101.285714285714,31255720.0,24,"['2020-09-02T00:00:00.000Z', '2020-09-02T00:00:00.000Z']",,,,101.285714285714,emerging
3373,74,2020-11-01T00:00:00.000Z,Make Some TikTok,TikTok,ITV951900027,,24008840.0,229,['2019-05-22T00:00:00.000Z'],,,,15.714285714285701,emerging
3374,75,2020-11-01T00:00:00.000Z,No Idea,Don Toliver,USAT21903300,,23658940.0,58,"['2019-05-29T00:00:00.000Z', '2019-12-13T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",838183.0,157234.0,1070285.0,1.42857142857143,established
3375,76,2020-11-01T00:00:00.000Z,Fake Capo,Karetta el Gucci,QZDA61859605,-7.857142857142861,20290878.0,51,"['2018-07-15T00:00:00.000Z', '2018-07-15T00:00:00.000Z']",1114444.0,5155.0,16050.0,1.42857142857143,emerging
3376,77,2020-11-01T00:00:00.000Z,Mood,24kGoldn,USQX92003025,-7.428571428571429,30361159.0,128,"['2020-07-24T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-12-17T00:00:00.000Z']",1005525.0,50701.0,557965.0,15.0,emerging
3377,78,2020-11-01T00:00:00.000Z,The Cuppycake Song,Buddy Castle,USHM90574138,,16491146.0,172,"['1995-01-01T00:00:00.000Z', '1995-01-01T00:00:00.000Z']",1323318.0,127.0,460.0,21.857142857142897,emerging
3378,79,2020-11-01T00:00:00.000Z,PHOTO,Karansehmbi,INS181900313,-3.0,22421825.0,72,"['2019-02-12T00:00:00.000Z', '2019-02-22T00:00:00.000Z', '2020-05-25T00:00:00.000Z', '2020-07-30T00:00:00.000Z']",,,,13.714285714285701,emerging
3379,80,2020-11-01T00:00:00.000Z,Dynamite,BTS,QM7282022872,-8.571428571428571,31077815.0,107,"['2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-24T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z']",206557.0,15456354.0,25814033.0,10.0,established
3380,81,2020-11-01T00:00:00.000Z,Só Você,Léo Santana,BRUM72002593,1.28571428571429,31157991.0,75,"['2020-08-28T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-29T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z']",,,,9.428571428571429,emerging
3382,83,2020-11-01T00:00:00.000Z,What If (I Told You I Like You),johnny orlando,CAGFE1800001,-3.0,19251938.0,183,"['2018-06-15T00:00:00.000Z', '2018-05-18T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-29T00:00:00.000Z', '2018-05-18T00:00:00.000Z', '2020-07-01T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-31T00:00:00.000Z', '2020-08-17T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-08-26T00:00:00.000Z', '2020-09-08T00:00:00.000Z', '2020-09-23T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-14T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-09T00:00:00.000Z', '2020-11-16T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-23T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",214276.0,407104.0,541624.0,6.857142857142861,established
3384,85,2020-11-01T00:00:00.000Z,The Box,Roddy Ricch,USAT21906978,,27599255.0,31,"['2019-12-06T00:00:00.000Z', '2020-01-24T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-05-01T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-08-06T00:00:00.000Z', '2020-08-13T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-19T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",839964.0,1055244.0,4870837.0,10.0,established
3386,87,2020-11-01T00:00:00.000Z,Pump,VALENTINO KHAN,USZ4V1700087,-2.28571428571429,16090524.0,267,"['2017-05-26T00:00:00.000Z', '2017-06-02T00:00:00.000Z']",46206.0,154409.0,187054.0,11.142857142857098,established
3387,88,2020-11-01T00:00:00.000Z,Senorita,DJ Noiz,TCADD1779111,-4.142857142857141,14421921.0,12,"['2017-07-10T00:00:00.000Z', '2017-07-10T00:00:00.000Z', '2017-07-10T00:00:00.000Z']",41984.0,31968.0,47914.0,-4.142857142857141,emerging
3388,89,2020-11-01T00:00:00.000Z,Dream Girl,Ir Sais ,TCADG1788520,,16928605.0,126,"['2017-09-27T00:00:00.000Z', '2019-05-17T00:00:00.000Z']",,,,1.28571428571429,emerging
3389,90,2020-11-01T00:00:00.000Z,Coffee for Your Head,Vinyll,QZFYZ2047397,,28696807.0,180,['2020-01-28T00:00:00.000Z'],3571518.0,21.0,1107.0,7.571428571428571,emerging
3390,91,2020-11-01T00:00:00.000Z,Classical Music,Classical Music,TCAAU1178628,-9.14285714285714,20877140.0,231,['2011-02-03T00:00:00.000Z'],,,,21.0,emerging
3391,92,2020-11-01T00:00:00.000Z,Myself,Bazzi,USAT21801524,,19040153.0,177,"['2018-04-12T00:00:00.000Z', '2018-04-12T00:00:00.000Z', '2020-04-13T00:00:00.000Z']",213807.0,2671971.0,3863240.0,7.857142857142861,established
3392,93,2020-11-01T00:00:00.000Z,The Chicken Wing Beat,Ricky Desktop,QZHN72010372,-8.71428571428571,29891961.0,125,['2020-06-13T00:00:00.000Z'],3667592.0,106.0,41487.0,5.428571428571429,emerging
3393,94,2020-11-01T00:00:00.000Z,One Call Away,Charlie Puth,USAT21502703,,15090520.0,133,"['2016-03-18T00:00:00.000Z', '2017-01-23T00:00:00.000Z', '2016-11-11T00:00:00.000Z', '2016-11-11T00:00:00.000Z', '2015-11-05T00:00:00.000Z', '2015-11-05T00:00:00.000Z', '2016-01-29T00:00:00.000Z', '2015-08-21T00:00:00.000Z', '2016-01-29T00:00:00.000Z', '2020-12-19T00:00:00.000Z']",4752.0,8987227.0,11857083.0,0.14285714285714302,established
3394,95,2020-11-01T00:00:00.000Z,Flexin',LIT killah🩸,ARF112000056,,29919021.0,86,['2020-06-11T00:00:00.000Z'],,,,12.0,emerging
3395,96,2020-11-01T00:00:00.000Z,FENDI,Rakhim,FRX202066611,-2.85714285714286,30222410.0,110,['2020-07-17T00:00:00.000Z'],3607966.0,53.0,58722.0,6.857142857142861,emerging
3396,97,2020-11-01T00:00:00.000Z,Banana (feat. Shaggy) [DJ FLe - Minisiren Remix],Conkarah ,QMRSZ1901446,,24879479.0,138,"['2019-08-16T00:00:00.000Z', '2020-05-15T00:00:00.000Z']",,,,7.428571428571429,emerging
3398,99,2020-11-01T00:00:00.000Z,Bandook,Nirvair Pannu,FR96X2024977,-7.428571428571429,29644559.0,169,['2020-05-30T00:00:00.000Z'],1692046.0,364.0,29614.0,9.0,emerging
3399,100,2020-11-01T00:00:00.000Z, Fast,sueco the child,USAT21903003,,22958840.0,153,"['2019-05-10T00:00:00.000Z', '2019-05-31T00:00:00.000Z', '2019-06-25T00:00:00.000Z', '2019-09-20T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-08-06T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-11-07T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",,,,2.14285714285714,emerging
3401,2,2020-11-08T00:00:00.000Z,Say I Yi Yi,D-Roc,USW9J1000104,,16009461.0,32,['2002-03-26T00:00:00.000Z'],,,,9.428571428571429,emerging
3402,3,2020-11-08T00:00:00.000Z,Where Is The Love?,Black Eyed Peas,USIR10311862,,15414778.0,47,"['2003-01-01T00:00:00.000Z', '2003-01-01T00:00:00.000Z', '2007-01-01T00:00:00.000Z', '2003-01-01T00:00:00.000Z', '2009-06-09T00:00:00.000Z', '2003-06-30T00:00:00.000Z', '2004-01-20T00:00:00.000Z', '2017-08-04T00:00:00.000Z', '2008-01-21T00:00:00.000Z', '2004-05-25T00:00:00.000Z', '2004-07-19T00:00:00.000Z', '2014-07-23T00:00:00.000Z', '2003-01-01T00:00:00.000Z', '2003-06-03T00:00:00.000Z', '2019-05-17T00:00:00.000Z', '2019-06-21T00:00:00.000Z', '2019-08-23T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2019-10-25T00:00:00.000Z', '2019-09-20T00:00:00.000Z', '2019-11-08T00:00:00.000Z', '2019-08-09T00:00:00.000Z', '2019-04-19T00:00:00.000Z', '2019-10-25T00:00:00.000Z', '2019-04-19T00:00:00.000Z', '2019-10-04T00:00:00.000Z', '2019-11-15T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2019-12-20T00:00:00.000Z', '2020-01-03T00:00:00.000Z', '2020-01-03T00:00:00.000Z', '2019-11-01T00:00:00.000Z', '2020-01-31T00:00:00.000Z', '2020-02-07T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-14T00:00:00.000Z', '2020-02-28T00:00:00.000Z', '2020-03-20T00:00:00.000Z', '2020-03-27T00:00:00.000Z', '2020-04-03T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-10T00:00:00.000Z', '2020-04-17T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-08T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-15T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-05-22T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-06-12T00:00:00.000Z', '2020-03-13T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-06-26T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-10T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-17T00:00:00.000Z', '2020-07-22T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-07-24T00:00:00.000Z', '2020-08-10T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-14T00:00:00.000Z', '2020-08-17T00:00:00.000Z', '2020-08-17T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z', '2020-08-28T00:00:00.000Z', '2020-09-04T00:00:00.000Z', '2020-09-09T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-18T00:00:00.000Z', '2020-09-25T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-05T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-04T00:00:00.000Z', '2020-12-09T00:00:00.000Z', '2020-12-11T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-18T00:00:00.000Z', '2020-12-25T00:00:00.000Z']",728.0,3936000.0,4993756.0,0.14285714285714302,established
3403,4,2020-11-08T00:00:00.000Z,Oh No,Kreepa,USUYG1287925,,29425832.0,56,['2019-12-13T00:00:00.000Z'],437999.0,101.0,1995.0,0.7142857142857142,emerging
3404,5,2020-11-08T00:00:00.000Z,What You Know Bout Love,POP SMOKE 💫,USUM72013339,-0.28571428571428603,29992521.0,74,"['2020-07-03T00:00:00.000Z', '2020-07-03T00:00:00.000Z', '2020-07-20T00:00:00.000Z', '2020-07-20T00:00:00.000Z', '2020-09-22T00:00:00.000Z', '2020-11-27T00:00:00.000Z', '2020-12-16T00:00:00.000Z', '2020-12-18T00:00:00.000Z']",,,,0.7142857142857142,emerging
3405,6,2020-11-08T00:00:00.000Z,Garage Room Freestyle (Reel It In),Number9ok,QM24S2009905,-0.28571428571428603,31725832.0,52,['2020-10-14T00:00:00.000Z'],1369060.0,391.0,2021.0,0.7142857142857142,emerging
3406,7,2020-11-08T00:00:00.000Z,BOO!,Theyluv____,QMBZ92078637,,31681826.0,49,['2020-10-16T00:00:00.000Z'],,,,0.14285714285714302,emerging
3407,8,2020-11-08T00:00:00.000Z,Hit the Quan (Original Version),🔥GO SUBSCRIBE 💯,QM33K1500006,-0.42857142857142894,13770116.0,54,"['2015-10-09T00:00:00.000Z', '2015-10-09T00:00:00.000Z', '2016-08-05T00:00:00.000Z', '2016-03-25T00:00:00.000Z', '2016-05-16T00:00:00.000Z']",,,,0.42857142857142894,emerging
3408,9,2020-11-08T00:00:00.000Z,Stuck In The Middle,Tai,QZHN52001856,-0.28571428571428603,29701771.0,113,['2020-05-29T00:00:00.000Z'],,,,17.7142857142857,emerging
3409,10,2020-11-08T00:00:00.000Z,Parce,Juan Luis,USSD12000217,0.42857142857142894,31077840.0,111,"['2020-08-21T00:00:00.000Z', '2020-08-21T00:00:00.000Z']",,,,11.714285714285701,emerging
3410,11,2020-11-08T00:00:00.000Z,Potential Breakup Song,Aly and AJ,USHR10723111,-0.42857142857142894,15392721.0,39,"['2007-01-01T00:00:00.000Z', '2007-10-22T00:00:00.000Z', '2007-01-01T00:00:00.000Z', '2018-02-02T00:00:00.000Z', '2018-02-02T00:00:00.000Z', '2019-11-08T00:00:00.000Z', '2019-08-16T00:00:00.000Z', '2020-01-17T00:00:00.000Z', '2020-01-24T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-10-30T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-06T00:00:00.000Z', '2020-11-11T00:00:00.000Z', '2020-11-13T00:00:00.000Z', '2020-11-18T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-11-20T00:00:00.000Z', '2020-12-04T00:00:00.000Z']",,,,0.14285714285714302,emerging
3411,12,2020-11-08T00:00:00.000Z,New Thang,Redfoo The Dude,TCABZ1405080,-0.28571428571428603,14301527.0,59,['2015-07-13T00:00:00.000Z'],,,,0.0,emerging
3412,13,2020-11-08T00:00:00.000Z,"Spooky, Scary Skeletons",Andrew Gold,USB440453203,-1.57142857142857,15100527.0,65,"['2006-10-03T00:00:00.000Z', '2014-01-06T00:00:00.000Z', '2019-09-27T00:00:00.000Z', '2019-10-18T00:00:00.000Z', '2019-10-18T00:00:00.000Z', '2020-03-12T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-09-11T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-02T00:00:00.000Z', '2020-10-09T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-16T00:00:00.000Z', '2020-10-20T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z', '2020-10-23T00:00:00.000Z']",548281.0,20113.0,38041.0,3.4285714285714306,emerging
3413,14,2020-11-08T00:00:00.000Z,Não Fica Apaixonadinha,MC Lorenzo,QZMZ92045805,-0.42857142857142894,31769803.0,35,"['2020-08-31T00:00:00.000Z', '2020-10-28T00:00:00.000Z', '2020-10-28T00:00:00.000Z']",4003192.0,218.0,4414.0,-0.42857142857142894,emerging
3414,15,2020-11-08T00:00:00.000Z,АУФ,SQWOZ BAB,FRX872078503,-0.42857142857142894,31730628.0,35,['2020-10-20T00:00:00.000Z'],1516752.0,695.0,86576.0,-0.14285714285714302,emerging
3415,16,2020-11-08T00:00:00.000Z,Deep End,Fousheé,USRC12002568,0.857142857142857,30521029.0,105,['2020-07-31T00:00:00.000Z'],810286.0,599.0,54541.0,18.0,emerging
3416,17,2020-11-08T00:00:00.000Z,You Got It,Vedo,USUYG1299206,-1.14285714285714,28672165.0,135,"['2020-03-06T00:00:00.000Z', '2020-03-27T00:00:00.000Z']",195150.0,88541.0,186038.0,17.2857142857143,established
3417,18,2020-11-08T00:00:00.000Z,Papi Chulo,Octavian & Skepta,QM4TX2039607,0.0,28731720.0,73,['2020-03-13T00:00:00.000Z'],,,,10.4285714285714,emerging
