index,add_date,cm_track_id,title,primary_artist,secondary_artist,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,collab,time_on_chart,max velocity,peak weekly rank,current_plays,peak weekly play count,listener difference,listener diff. %,Prim: Dec. 6-Followers,Prim: Jan 5-Followers,current engagement,career status,early FB likes,recent FB likes,early IG followers,recent IG followers,FB Like difference,FB Like % Gain,IG Follower difference,IG Follower % Gain,early Twitter followers,recent Twitter followers,Twitter Follower difference,Twitter Follower % Gain,early Tiktok followers,recent Tiktok followers,Tiktok Follower difference,Tiktok Follower % Gain,early engagement,follower difference,follower diff. %,engagement diff,engagement diff %
640,2020-02-20,28477768,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,Young Thug,20037474,15767644,True,2,-18.2857142857143,46,3426402,3426402,-4269830,-21.309222909035338,5244812,3865956,0.33263130496857995,comfortable,328624.0,368454.0,5063278.0,5758352.0,39830.0,12.120234675495398,695074.0,13.727747123503786,523541.0,977881.0,454340.0,86.78212403613087,,,,,0.19293629526356465,1378856,35.666624245076775,0.1396950097050153,72.40473313441727
641,2020-11-19,31957794,Million Dollar Play,Future,Lil Uzi Vert,21422347,29197130,True,1,,68,2361150,2361150,7774783,36.29286277549328,9573328,8222517,0.3278859257742114,comfortable,7159815.0,7154329.0,14385509.0,16280386.0,-5486.0,-0.07662209149258745,1894877.0,13.172123419477195,5777469.0,6772520.0,995051.0,17.22295697302746,,,,,0.3838289520751391,1350811,16.428193459496647,-0.05594302630092773,-14.57498867619976
642,2020-01-09,27921981,Millions,Young Thug,,21155993,28654596,False,3,-3.28571428571429,161,1712574,1712574,7498603,35.444344304708366,5710175,4709928,0.19927606028715253,comfortable,2220758.0,2327758.0,7002123.0,7968238.0,107000.0,4.818174695306738,966115.0,13.797458285151516,4232780.0,5259195.0,1026415.0,24.24919320163108,,,,,0.22262854785402889,1000247,21.23699130857202,-0.02335248756687636,-10.489439827900195
643,2020-12-10,15921705,Mistletoe,Justin Bieber,,59053556,72539216,False,18,9.14285714285714,29,4294364,4294364,13485660,22.836321660290874,39980927,32168857,0.5511629323371788,superstar,76451492.0,76510005.0,124123908.0,152198087.0,58513.0,0.07653611259803797,28074179.0,22.617865850630483,107629745.0,113295871.0,5666126.0,5.264461046525754,14412639.0,17800000.0,3387361.0,23.502711751817284,0.5447403878608089,7812070,24.28457436333532,0.006422544476369918,1.1790101522655954
644,2020-12-10,15178943,Mistletoe And Holly - 1999 - Remaster,Frank Sinatra,,28897799,22445399,False,14,6.428571428571429,123,2055338,2055338,-6452400,-22.32834410676052,4339052,3518085,0.19331587734305813,comfortable,5484670.0,5444082.0,219010.0,329548.0,-40588.0,-0.7400262914632968,110538.0,50.47166796036711,53178.0,58953.0,5775.0,10.859754033622927,,,,,0.12174231677644375,820967,23.335621509997626,0.07157356056661439,58.7910288400749
645,2020-05-14,29248969,Moana,G-Eazy,Jack Harlow,16759859,18656206,True,3,1.85714285714286,106,1903592,1903592,1896347,11.314814760673105,4667953,4223841,0.2502091261213561,comfortable,2027579.0,2021739.0,8436417.0,8749383.0,-5840.0,-0.28802823465818106,312966.0,3.709702827634054,3649705.0,3506324.0,-143381.0,-3.9285640894264056,269412.0,458200.0,188788.0,70.0740872715395,0.2520212729713299,444112,10.514410935449511,-0.001812146849973828,-0.7190451935301425
646,2020-02-27,28538804,Modern Loneliness,Lauv,,29392387,25647342,False,2,-11.142857142857098,86,2434577,2434577,-3745045,-12.741547666747856,3670935,2095881,0.1431312063448914,comfortable,277602.0,315799.0,1400569.0,2058727.0,38197.0,13.759627092023832,658158.0,46.992186746957856,655159.0,1128896.0,473737.0,72.30870674141697,543409.0,915200.0,371791.0,68.4182632234652,0.07130693400301241,1575054,75.14997273223052,0.07182427234187899,100.7255091613457
647,2020-01-16,24066982,Money In The Grave (Drake ft. Rick Ross),Drake,Rick Ross,45403636,53628176,True,68,2.85714285714286,45,3381665,3381665,8224540,18.114276134184497,51102091,43492894,0.9528963095817392,superstar,35042298.0,34981636.0,62614274.0,72670716.0,-60662.0,-0.17311079313348685,10056442.0,16.060941631296405,38800966.0,39242857.0,441891.0,1.1388659756563793,,,,,0.9579165421905858,7609197,17.495264858668634,-0.005020232608846542,-0.5240782873804598
648,2020-03-19,28743186,Money Spread (feat. Young Nudy),Lil Uzi Vert,,19704528,20512450,False,1,,63,3026084,3026084,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
649,2020-01-23,28206437,Money Talk,Rich The Kid,YoungBoy Never Broke Again,9984059,8787594,True,1,,113,2405683,2405683,-1196465,-11.983753301137344,2393338,1915426,0.2723541847745811,comfortable,387519.0,429367.0,7240937.0,7851039.0,41848.0,10.798954373850057,610102.0,8.425732747018793,1855096.0,2274872.0,419776.0,22.628262903914408,,,,,0.19184842557520945,477912,24.950689820436807,0.08050575919937167,41.96321077850669
650,2020-08-27,15924392,Money Trees,Kendrick Lamar,Jay Rock,24532338,24606708,True,15,9.14285714285714,88,2251681,2251681,74370,0.30315088598567325,15928996,13765433,0.6473436430423769,comfortable,8675812.0,8650712.0,9473435.0,9407573.0,-25100.0,-0.2893100957005523,-65862.0,-0.6952282883663634,11794920.0,11654423.0,-140497.0,-1.1911653491503122,,,,,0.5611137837738907,2163563,15.717362468728735,0.08622985926848625,15.367624492937765
651,2020-11-26,32011803,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,Justin Bieber,49202046,49403178,True,2,-3.71428571428571,5,6760911,6760911,201132,0.4087878784552984,30198765,22850344,0.6112717080670398,superstar,7942455.0,8291354.0,55164855.0,57782340.0,348899.0,4.3928357164126215,2617485.0,4.744841620629656,24616233.0,26143681.0,1527448.0,6.2050436392928185,3205573.0,4700000.0,1494427.0,46.61965271107536,0.4644185731625876,7348421,32.158907542048375,0.14685313490445218,31.620857431350093
652,2020-11-05,12548053,Monster Mash,"Bobby ""Boris"" Pickett",The Crypt-Kickers,164941,327551,True,4,,61,2471595,2471595,162610,98.58676738955141,13629,11113,0.0416087876391768,indie,,,,,,,,,,,,,,,,,0.06737560703524291,2516,22.64015117430037,-0.02576681939606611,-38.24354321971151
653,2020-11-12,31891517,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,Justin Bieber,5790432,42134582,True,2,-22.142857142857103,24,3614470,3614470,36344150,627.6586962768928,557965,50701,0.013242447735686568,indie,961.0,18879.0,208180.0,705385.0,17918.0,1864.516129032258,497205.0,238.83418195792103,4217.0,35729.0,31512.0,747.2610860801518,2035813.0,3100000.0,1064187.0,52.27331783420186,0.008755996098391278,507264,1000.5009763121043,0.00448645163729529,51.238620790609744
654,2020-09-10,30361159,Mood (feat. iann dior),24kGoldn,iann dior,5790432,42134582,True,20,6.0,2,10323110,10323110,36344150,627.6586962768928,557965,50701,0.013242447735686568,indie,961.0,18879.0,208180.0,705385.0,17918.0,1864.516129032258,497205.0,238.83418195792103,4217.0,35729.0,31512.0,747.2610860801518,2035813.0,3100000.0,1064187.0,52.27331783420186,0.008755996098391278,507264,1000.5009763121043,0.00448645163729529,51.238620790609744
655,2020-08-13,29991728,Mood Swings (feat. Lil Tjay),Pop Smoke,Lil Tjay,4275931,39885895,True,25,6.857142857142861,10,5673598,5673598,35609964,832.8002486476047,2726875,78443,0.068366900128479,indie,54331.0,294938.0,663629.0,3389271.0,240607.0,442.8539875945593,2725642.0,410.7177353611732,89084.0,187013.0,97929.0,109.92883121548202,487982.0,2600000.0,2112018.0,432.8065379460718,0.018345244579484558,2648432,3376.2502708973393,0.05002165554899445,272.66824016581137
656,2020-02-27,28549307,Moon,BTS,,13833572,33785654,False,1,,116,2130770,2130770,19952082,144.22942968020118,25814033,15456354,0.7640530800439737,comfortable,9657453.0,13062642.0,21845223.0,34031993.0,3405189.0,35.25970046139494,12186770.0,55.786887595516866,23399248.0,31239850.0,7840602.0,33.507922989661886,12131180.0,25300000.0,13168820.0,108.55349603253764,1.1173075182606491,10357679,67.01243385082924,-0.35325443821667546,-31.6165811509618
657,2020-03-19,28743306,Moon Relate,Lil Uzi Vert,,19704528,20512450,False,1,,34,3881614,3881614,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
658,2020-01-16,18762330,Moonlight,XXXTENTACION,,28146437,26548080,False,132,3.0,136,1867259,1867259,-1598357,-5.678718766428589,23291303,17126368,0.8773253282346596,comfortable,2142498.0,2584743.0,17347606.0,18411068.0,442245.0,20.641559525376454,1063462.0,6.130309853705463,2155083.0,2126734.0,-28349.0,-1.3154481753138971,,,,,0.6084737474942211,6164935,35.99674490236342,0.2688515807404385,44.184581807778294
659,2020-11-05,31066749,Moonwalking in Calabasas Remix,DDG,Blueface,1216065,5447504,True,11,12.0,40,3134979,3134979,4231439,347.96158100101565,281758,174715,0.05172240350810206,indie,,,3381434.0,3931170.0,,,549736.0,16.257481293439408,297081.0,441611.0,144530.0,48.65003147289797,771106.0,1300000.0,528894.0,68.5890137023963,0.1436724188262963,107043,61.26720659359528,-0.09195001531819423,-63.999768410222295
660,2020-03-26,28144740,Morado,J Balvin,,57820240,60131594,False,1,,154,1673060,1673060,2311354,3.997482542445344,24330932,16928134,0.4046280895197955,superstar,19500327.0,19477752.0,35294874.0,45364440.0,-22575.0,-0.1157672894408386,10069566.0,28.529825605837267,6759939.0,9002040.0,2242101.0,33.167473848506624,8018139.0,12500000.0,4481861.0,55.89652411862653,0.2927717698854242,7402798,43.73073842633807,0.11185631963437133,38.205978560756094
661,2020-03-05,22431307,Moral of the Story,Ashe,,916874,6667374,False,11,0.5714285714285711,30,4315823,4315823,5750500,627.1854147898183,349337,79291,0.05239499089146642,indie,17469.0,86437.0,60647.0,774034.0,68968.0,394.802221077337,713387.0,1176.2939634277045,11609.0,425348.0,413739.0,3563.9503833232843,390500.0,852400.0,461900.0,118.28425096030728,0.08647971258864359,270046,340.5758535016585,-0.034084721697177175,-39.41354645719896
662,2020-04-23,29097093,More Than My Hometown,Morgan Wallen,,6211895,9967994,False,19,11.714285714285701,57,2627370,2627370,3756099,60.46623453873576,1011081,355478,0.10143274564571368,indie,126606.0,344232.0,504062.0,1770885.0,217626.0,171.8923273778494,1266823.0,251.32285314108188,185347.0,418535.0,233188.0,125.81158583629623,453727.0,1100000.0,646273.0,142.4365312181113,0.057225371645850426,655603,184.42857223231812,0.044207373999863256,77.25135325192572
663,2020-11-26,32016461,Move On,Lil Tjay,,10549063,11846575,False,1,,162,1662841,1662841,1297512,12.299784350515301,2066705,782789,0.17445590814222675,comfortable,7433.0,7433.0,2604389.0,4270365.0,0.0,0.0,1665976.0,63.96801706657492,87590.0,282845.0,195255.0,222.9192830231761,274589.0,883100.0,608511.0,221.60793039779446,0.07420459997252836,1283916,164.01814537506274,0.1002513081696984,135.10120424719346
664,2020-08-06,30508013,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),A$AP Ferg,Nicki Minaj,8750481,10397790,True,2,-9.85714285714286,55,2988732,2988732,1647309,18.825353714841498,2726303,2223657,0.2622002367810852,comfortable,2088305.0,2056931.0,3867215.0,4047844.0,-31374.0,-1.5023667519830677,180629.0,4.670777290634216,864625.0,859124.0,-5501.0,-0.6362295792973833,,,,,0.2541182593276872,502646,22.60447542044479,0.008081977453398006,3.180400131332648
665,2020-11-26,32021352,Movie (feat. Lil Durk),Megan Thee Stallion,Lil Durk,7364874,33408712,True,1,,90,2216891,2216891,26043838,353.6223158739715,2628012,630260,0.07866247582367138,indie,265450.0,763136.0,8172323.0,17705603.0,497686.0,187.48766245997365,9533280.0,116.65324535018992,1896343.0,4894515.0,2998172.0,158.1028326626565,2578373.0,5300000.0,2721627.0,105.55598433585831,0.08557648100972264,1997752,316.97267794243646,-0.0069140051860512594,-8.079328694604461
666,2020-12-10,14803918,Mr Loverman,Ricky Montgomery,,305726,3924076,False,4,-0.857142857142857,155,1708554,1708554,3618350,1183.5270798034842,220101,49470,0.05608989224469658,indie,,,22506.0,103320.0,,,80814.0,359.07757931218345,24626.0,43691.0,19065.0,77.41817591163813,551200.0,611800.0,60600.0,10.994194484760524,0.1618115567534328,170631,344.9181322013342,-0.10572166450873624,-65.33628785849585
667,2020-07-09,15419058,Mr. Brightside,The Killers,,13098163,14572220,False,5,2.42857142857143,168,1591921,1591921,1474057,11.253921637713622,5681977,5062869,0.38991842011718186,comfortable,9128147.0,8980484.0,932040.0,1159918.0,-147663.0,-1.6176667619397451,227878.0,24.44937985494185,4998555.0,4911385.0,-87170.0,-1.7439039882526048,,,,,0.3865327527226528,619108,12.228402512488472,0.003385667394529057,0.8759069886526176
668,2020-10-08,31530244,Mr. Right Now (feat. Drake),21 Savage,Metro Boomin,16234022,18976428,True,12,1.14285714285714,4,8639420,8639420,2742406,16.892954808118407,8764827,7214863,0.4618797067604082,comfortable,1400509.0,1502086.0,10597370.0,11914421.0,101577.0,7.252863066213784,1317051.0,12.428093007982168,3452198.0,4093966.0,641768.0,18.59012721750027,,,,,0.44442855873917136,1549964,21.482930445110327,0.017451148021236818,3.9266486543405597
669,2020-01-16,19877573,Murder On My Mind,YNW Melly,,14174407,11285917,False,108,3.0,76,2603150,2603150,-2888490,-20.378207003651017,5033789,2338729,0.4460239252158243,comfortable,117824.0,204693.0,3165608.0,3751194.0,86869.0,73.72776344378056,585586.0,18.498373772115816,140073.0,256282.0,116209.0,82.96316920462901,,,,,0.16499660267974525,2695060,115.23609618728806,0.28102732253607904,170.3230963376542
670,2020-07-16,30056507,My Affection (with PARTYNEXTDOOR),Summer Walker,PARTYNEXTDOOR,7776857,10052946,True,1,,176,1607319,1607319,2276089,29.267466278472142,1794164,796965,0.1784714649815089,indie,83370.0,222685.0,2264514.0,3468173.0,139315.0,167.10447403142615,1203659.0,53.15308273651653,587066.0,1279071.0,692005.0,117.87516224751562,13721.0,58500.0,44779.0,326.3537643028933,0.10247906062822038,997199,125.12456632348974,0.07599240435328852,74.15407975779392
671,2020-05-14,29347590,My Business (feat. Future),NAV,Future,7833614,10431009,True,1,,149,1699123,1699123,2597395,33.15704603264854,2267113,1745559,0.2173435954278249,indie,62589.0,105132.0,1804030.0,2110002.0,42543.0,67.97200786080622,305972.0,16.96047183250833,599061.0,784093.0,185032.0,30.887004829224402,25362.0,49600.0,24238.0,95.5681728570302,0.2228293352212657,521554,29.87890985065529,-0.0054857397934408025,-2.4618570925563086
672,2020-10-08,31528063,My Dawg,21 Savage,Metro Boomin,16234022,18976428,True,1,,36,3457808,3457808,2742406,16.892954808118407,8764827,7214863,0.4618797067604082,comfortable,1400509.0,1502086.0,10597370.0,11914421.0,101577.0,7.252863066213784,1317051.0,12.428093007982168,3452198.0,4093966.0,641768.0,18.59012721750027,,,,,0.44442855873917136,1549964,21.482930445110327,0.017451148021236818,3.9266486543405597
673,2020-10-29,31757123,My Kinda Folk,Luke Combs,,7904711,11328621,False,1,,163,1488441,1488441,3423910,43.31480303327977,3859200,2149798,0.3406592911882214,indie,1589658.0,2083469.0,2314988.0,3480524.0,493811.0,31.063977283164053,1165536.0,50.34738840978872,502910.0,765860.0,262950.0,52.285697242051256,942910.0,2100000.0,1157090.0,122.71478720132356,0.2719641489739473,1709402,79.51454043589213,0.06869514221427414,25.258896245495485
674,2020-08-06,30517313,My Oasis (feat. Burna Boy),Sam Smith,Burna Boy,48331110,42374274,True,3,1.0,119,2039470,2039470,-5956836,-12.325055228402574,14523125,11091173,0.3427344855513041,superstar,6168148.0,6316307.0,14301403.0,15440624.0,148159.0,2.4020013786958416,1139221.0,7.965798880011983,8159821.0,8195480.0,35659.0,0.4370071353280911,1121164.0,2000000.0,878836.0,78.38603451412996,0.2294831010502345,3431952,30.94309321475736,0.1132513845010696,49.35064237095111
675,2020-01-09,27597895,My Oh My,Camila Cabello,DaBaby,59559452,33813940,True,23,1.42857142857143,15,5680153,5680153,-25745512,-43.226576362724096,18947098,14038861,0.5603339332831371,superstar,3514833.0,4083528.0,45918817.0,50976101.0,568695.0,16.179858331818327,5057284.0,11.013532861702423,10489661.0,12088910.0,1599249.0,15.245955040873106,7898767.0,9200000.0,1301233.0,16.473874973144547,0.23571172212934402,4908237,34.96178927905903,0.3246222111537931,137.72001164017652
676,2020-07-16,15090471,My Shot,Lin-Manuel Miranda,Anthony Ramos,3193678,5250355,True,2,0.14285714285714302,165,1650797,1650797,2056677,64.39838330601896,391070,310220,0.07448448723943428,indie,1117703.0,1180381.0,,,62678.0,5.607750896257771,,,3030305.0,3539372.0,509067.0,16.799200080519945,,,,,0.09713565362569426,80850,26.06214944233125,-0.022651166386259983,-23.319106363915292
677,2020-02-27,28549342,My Time,BTS,,13833572,33785654,False,1,,65,2841202,2841202,19952082,144.22942968020118,25814033,15456354,0.7640530800439737,comfortable,9657453.0,13062642.0,21845223.0,34031993.0,3405189.0,35.25970046139494,12186770.0,55.786887595516866,23399248.0,31239850.0,7840602.0,33.507922989661886,12131180.0,25300000.0,13168820.0,108.55349603253764,1.1173075182606491,10357679,67.01243385082924,-0.35325443821667546,-31.6165811509618
678,2020-01-16,22674262,My Type,Saweetie,,6362805,11227135,False,25,-1.0,182,1675437,1675437,4864330,76.44945900432279,816580,505240,0.0727327140895696,indie,70555.0,187345.0,4535709.0,8696430.0,116790.0,165.53043724753738,4160721.0,91.73253839697388,309910.0,1075537.0,765627.0,247.04817527669326,343227.0,2900000.0,2556773.0,744.9218738619047,0.07940523086908997,311340,61.62219935080358,-0.006672516779520368,-8.403119928611371
679,2020-10-01,31306373,My Window (feat. Lil Wayne),YoungBoy Never Broke Again,Lil Wayne,16895537,15655616,True,3,0.0,38,3032875,3032875,-1239921,-7.338748688485013,5867123,3774458,0.3747615552144355,comfortable,874334.0,1012323.0,369256.0,389526.0,137989.0,15.782183925136161,20270.0,5.4894165565353035,1953956.0,2959667.0,1005711.0,51.47050394174689,,,,,0.22339970608806334,2092665,55.442794700590134,0.15136184912637216,67.75382643820753
680,2020-03-19,28742517,Myron,Lil Uzi Vert,,19704528,20512450,False,29,0.857142857142857,2,9163134,9163134,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
681,2020-05-14,29383897,MÁS DE UNA CITA,Bad Bunny,Zion & Lennox,39855261,50734643,True,1,,131,1793373,1793373,10879382,27.297229341943087,27182805,17605395,0.5357839021356671,superstar,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494,889435.0,2473155.0,1583720.0,178.0591049374041,,,,,0.44173327581520544,9577410,54.40042668738759,0.09405062632046164,21.29127042713593
682,2020-04-23,29099867,NASTY (feat. Ashanti & Megan Thee Stallion),DaBaby,Ashanti,21300480,42133931,True,1,,84,2210047,2210047,20833451,97.80742499699538,4997734,1693894,0.11861542185560613,comfortable,786909.0,1034240.0,8964990.0,15035723.0,247331.0,31.43069910243751,6070733.0,67.71600414501299,897832.0,3346415.0,2448583.0,272.72173413288897,,,,,0.07952374782164533,3303840,195.04408186108452,0.0390916740339608,49.15723303387942
683,2020-05-28,29508462,NASTY GIRL / ON CAMERA,Gunna,,11398583,34279878,False,1,,115,1865823,1865823,22881295,200.73806542444802,2661342,1679407,0.0776356905354214,comfortable,106836.0,237587.0,2520862.0,3297378.0,130751.0,122.38477666704107,776516.0,30.803590200494913,729051.0,1641580.0,912529.0,125.1666892988282,257217.0,640000.0,382783.0,148.81714661161587,0.14733471695560754,981935,58.46915012263258,-0.06969902642018615,-47.30658724595554
684,2020-08-06,30418436,NO DRIBBLE (feat. Stunna 4 Vegas),DaBaby,Stunna 4 Vegas,21300480,42133931,True,1,,154,1687076,1687076,20833451,97.80742499699538,4997734,1693894,0.11861542185560613,comfortable,786909.0,1034240.0,8964990.0,15035723.0,247331.0,31.43069910243751,6070733.0,67.71600414501299,897832.0,3346415.0,2448583.0,272.72173413288897,,,,,0.07952374782164533,3303840,195.04408186108452,0.0390916740339608,49.15723303387942
685,2020-07-30,30360670,NOT FAIR (feat. Corbin),The Kid LAROI,Corbin,403958,17121042,True,1,,199,1547622,1547622,16717084,4138.322300833255,791775,13696,0.046245724997345375,indie,5859.0,29560.0,150873.0,1603682.0,23701.0,404.5229561358593,1452809.0,962.9350513345662,3322.0,207951.0,204629.0,6159.813365442505,220075.0,1100000.0,879925.0,399.8296035442463,0.033904514825798725,778079,5681.067464953271,0.01234121017154665,36.39990200407156
686,2020-07-16,29598963,Narcos,Anuel AA,,29173817,29769934,False,2,2.71428571428571,133,1845969,1845969,596117,2.043328783477321,15228552,9734748,0.5115413423489619,comfortable,3182512.0,3536495.0,22814435.0,23842357.0,353983.0,11.122754603910373,1027922.0,4.5055772803490415,949791.0,1757935.0,808144.0,85.08650850555544,,,,,0.3336809852478337,5493804,56.43498938031062,0.1778603571011282,53.3025149662114
687,2020-08-06,30520464,Narrow Road (feat. Lil Baby),NLE Choppa,Lil Baby,10219130,10117511,True,1,1.57142857142857,60,2922517,2922517,-101619,-0.9943997189584632,2442923,718772,0.24145493886786976,comfortable,65214.0,193282.0,530810.0,2054028.0,128068.0,196.3811451528813,1523218.0,286.96105951282004,246695.0,928300.0,681605.0,276.2946148077586,2395936.0,4800000.0,2404064.0,100.33924111495465,0.07033592879237274,1724151,239.874536014202,0.17111901007549699,243.28819283901063
688,2020-12-10,31822832,Naughty List (with Dixie D’Amelio),Liam Payne,Dixie D’Amelio,19769675,12996977,True,2,,179,1768119,1768119,-6772698,-34.258013852023375,6697083,4756252,0.5152800532000633,comfortable,10047864.0,9944618.0,18468153.0,21886160.0,-103246.0,-1.0275417740526742,3418007.0,18.507573551074653,32862651.0,34232486.0,1369835.0,4.168364262517957,662919.0,4200000.0,3537081.0,533.5615663452097,0.24058321646663386,1940831,40.80589085691843,0.2746968367334295,114.17955116230095
689,2020-05-28,29507152,Need It,Migos,YoungBoy Never Broke Again,17253489,16897239,True,12,1.28571428571429,64,2578996,2578996,-356250,-2.064799763108783,10981520,9820774,0.6499002588529404,comfortable,2741566.0,2856906.0,10923186.0,11537625.0,115340.0,4.20708456407761,614439.0,5.625089602978472,3091041.0,3462095.0,371054.0,12.004175939432702,300104.0,667700.0,367596.0,122.48953696052037,0.5692051039647691,1160746,11.819292450880143,0.08069515488817136,14.176815057717047
690,2020-07-23,25110311,Need Me,J.I the Prince of N.Y,,550369,3038819,False,3,2.0,179,1553050,1553050,2488450,452.14210829461695,337347,42599,0.11101253480381687,indie,,,919092.0,1901481.0,,,982389.0,106.88690577221868,490.0,615.0,125.0,25.510204081632647,,,,,0.0774007983734549,294748,691.9129557031854,0.03361173643036197,43.42556812939714
691,2020-11-05,31586659,Never Change (feat. Future),Trippie Redd,Future,14643705,15492508,True,1,,106,1911892,1911892,848803,5.796367790801576,5574658,3946442,0.3598292800623372,comfortable,349693.0,422837.0,8927608.0,11542441.0,73144.0,20.916632589156773,2614833.0,29.28929003155157,1080938.0,1628681.0,547743.0,50.67293406282322,1417948.0,2000000.0,582052.0,41.048896010290925,0.26949750763211905,1628216,41.25782160234459,0.09033177243021816,33.518592889373465
692,2020-01-23,28215552,Never Love Again,Eminem,,32008047,36683936,False,1,,75,3241215,3241215,4675889,14.608479548908436,39639349,31837878,1.0805642284404815,comfortable,86607467.0,86020410.0,26913605.0,31089350.0,-587057.0,-0.6778364733839866,4175745.0,15.515368528296378,22786184.0,22836314.0,50130.0,0.22000173438430934,,,,,0.9946835556696102,7801471,24.50374048169919,0.0858806727708713,8.633969294189987
693,2020-02-13,24484767,Never Seen the Rain,Tones And I,,43425258,24380385,False,6,4.42857142857143,140,1895109,1895109,-19044873,-43.8566720778032,2388886,436052,0.09798393257530592,superstar,135617.0,245578.0,434776.0,698480.0,109961.0,81.08201774113864,263704.0,60.65284192319723,10970.0,23722.0,12752.0,116.24430264357338,60007.0,468000.0,407993.0,679.9090106154282,0.01004143717465075,1952834,447.8442937998221,0.08794249540065517,875.7959032265107
694,2020-01-09,25523827,Nice To Meet Ya,Niall Horan,,17151681,14560652,False,10,2.42857142857143,173,1662491,1662491,-2591029,-15.106560109181135,6300895,4532075,0.43273439953101,comfortable,9870170.0,9756977.0,22711210.0,26237729.0,-113193.0,-1.1468191530642329,3526519.0,15.527657927516852,39457075.0,40768774.0,1311699.0,3.3243695839085894,864830.0,2400000.0,1535170.0,177.51118716973278,0.2642350332891569,1768820,39.02892163082032,0.16849936624185313,63.768745629373605
695,2020-12-03,32084190,Night Crawling (feat. Billy Idol),Miley Cyrus,Billy Idol,29622305,43462823,True,1,,193,1579706,1579706,13840518,46.72329854142006,13333385,10660416,0.3067767825389529,comfortable,43771750.0,43019873.0,102699408.0,116791269.0,-751877.0,-1.7177220467538994,14091861.0,13.72146273715619,44667823.0,45604212.0,936389.0,2.0963390134325555,3440352.0,7300000.0,3859648.0,112.1875901070588,0.35987800409184906,2672969,25.073777608678693,-0.05310122155289615,-14.755339573169222
696,2020-03-19,28743187,No Auto (feat. Lil Durk),Lil Uzi Vert,,19704528,20512450,False,1,,60,3148154,3148154,807922,4.100184485515208,10245048,7515222,0.4994551114079498,comfortable,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,13.521105059605215,2244954.0,20.169089612427506,5673884.0,7803032.0,2129148.0,37.525405877173384,,,,,0.3813956873262836,2729826,36.32395689708169,0.1180594240816662,30.954577622338576
697,2020-05-14,29347643,No Debate (feat. Young Thug),NAV,Young Thug,7833614,10431009,True,1,,168,1604452,1604452,2597395,33.15704603264854,2267113,1745559,0.2173435954278249,indie,62589.0,105132.0,1804030.0,2110002.0,42543.0,67.97200786080622,305972.0,16.96047183250833,599061.0,784093.0,185032.0,30.887004829224402,25362.0,49600.0,24238.0,95.5681728570302,0.2228293352212657,521554,29.87890985065529,-0.0054857397934408025,-2.4618570925563086
698,2020-01-09,23947926,No Guidance,Chris Brown,Drake,29696068,30063331,True,74,5.0,48,3216358,3216358,367263,1.2367394902247664,12661059,10264862,0.4211462462359876,comfortable,41572716.0,41424692.0,59684329.0,73205961.0,-148024.0,-0.3560604508014343,13521632.0,22.655246739893823,31536027.0,32548842.0,1012815.0,3.211612547135376,3450672.0,4700000.0,1249328.0,36.205353623873854,0.3456640118146281,2396197,23.343684503503308,0.07548223442135954,21.836879698612933
699,2020-01-09,23658940,No Idea,Don Toliver,,11545399,33429304,False,15,4.42857142857143,17,4922350,4922350,21883905,189.54654577117688,1070285,157234,0.03201637102585205,comfortable,16094.0,42691.0,429643.0,1371286.0,26597.0,165.26034547036164,941643.0,219.1687051808129,68817.0,224028.0,155211.0,225.54165395178515,259200.0,337400.0,78200.0,30.169753086419753,0.013618758433554356,913051,580.6956510678351,0.018397612592297698,135.09023368069322
700,2020-02-13,28407127,No Judgement,Niall Horan,,17151681,14560652,False,3,-1.28571428571429,114,2052888,2052888,-2591029,-15.106560109181135,6300895,4532075,0.43273439953101,comfortable,9870170.0,9756977.0,22711210.0,26237729.0,-113193.0,-1.1468191530642329,3526519.0,15.527657927516852,39457075.0,40768774.0,1311699.0,3.3243695839085894,864830.0,2400000.0,1535170.0,177.51118716973278,0.2642350332891569,1768820,39.02892163082032,0.16849936624185313,63.768745629373605
