index,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,collab,max velocity,peak weekly rank,peak weekly play count,best or worst,listener difference,listener diff. %,Prim: Dec. 6-Followers,current engagement,career status,Prim: Jan 5-Followers,early FB likes,recent FB likes,early IG followers,recent IG followers,lFB Like difference,FB Like difference,FB Like % Gain,IG Follower difference,IG Follower % Gain
907,2020-02-06T00:00:00.000Z,108,F.N,24819843,['Lil Tjay'],[1349373],2195465,53,0.14285714285714302,Lil Tjay,,1349373,,10549063,11846575,False,4.57142857142857,92,2392409,worst50,1297512,12.299784350515301,2066705,0.17445590814222675,comfortable,782789,7433.0,7433.0,2604389.0,4270365.0,0.0,0.0,0.0,1665976.0,63.96801706657492
908,2020-02-06T00:00:00.000Z,109,7 rings,22290726,['Ariana Grande'],[3963],2191680,74,-0.28571428571428603,Ariana Grande,,3963,,62417310,70788872,False,5.571428571428571,83,2413328,worst50,8371562,13.412244135481007,53660605,0.7580372943363188,superstar,40517899,32876163.0,33391595.0,171255892.0,208337183.0,515432.0,515432.0,1.5677985292870096,37081291.0,21.652563638511193
909,2020-02-06T00:00:00.000Z,110,Peta (feat. Meek Mill),27599339,"['Roddy Ricch', 'Meek Mill']","[839964, 3970]",2145791,10,-2.85714285714286,Roddy Ricch,Meek Mill,839964,3970.0,19014642,21923722,True,2.57142857142857,61,2854560,worst50,2909080,15.299157354632287,4870837,0.22217199251112565,comfortable,1055244,154667.0,467462.0,3255130.0,6472711.0,312795.0,312795.0,202.237710694589,3217581.0,98.84646696138097
910,2020-02-06T00:00:00.000Z,111,Take What You Want (feat. Ozzy Osbourne & Travis Scott),25094148,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']","[135326, 69, 4215]",2119847,34,0.14285714285714302,Post Malone,Ozzy Osbourne,135326,69.0,59360500,41224314,True,5.14285714285714,70,2577807,worst50,-18136186,-30.552616639010786,29558381,0.7170132897784546,superstar,20995429,3543685.0,4445668.0,19679511.0,22887250.0,901983.0,901983.0,25.45324993615403,3207739.0,16.29989180117331
911,2020-02-06T00:00:00.000Z,112,rockstar,15941282,"['Post Malone', '21 Savage']","[135326, 5730]",2109688,133,1.7142857142857095,Post Malone,21 Savage,135326,5730.0,59360500,41224314,True,4.142857142857141,91,2388862,worst50,-18136186,-30.552616639010786,29558381,0.7170132897784546,superstar,20995429,3543685.0,4445668.0,19679511.0,22887250.0,901983.0,901983.0,25.45324993615403,3207739.0,16.29989180117331
912,2020-02-06T00:00:00.000Z,113,Funeral,28345855,['Lil Wayne'],[1465],2099704,1,,Lil Wayne,,1465,,18771540,22694194,False,,113,2099704,worst50,3922654,20.896815072178413,9806248,0.4321038235594532,comfortable,8563534,48333075.0,47765463.0,11022745.0,13030258.0,-567612.0,-567612.0,-1.1743759320092917,2007513.0,18.212459782023444
913,2020-02-06T00:00:00.000Z,114,Diva (feat. Lil Tecca),28333927,"['The Kid LAROI', 'Lil Tecca']","[1333786, 1014878]",2092694,2,,The Kid LAROI,Lil Tecca,1333786,1014878.0,403958,17121042,True,-7.0,114,2092694,worst50,16717084,4138.322300833255,791775,0.046245724997345375,indie,13696,5859.0,29560.0,150873.0,1603682.0,23701.0,23701.0,404.5229561358593,1452809.0,962.9350513345662
914,2020-02-06T00:00:00.000Z,115,I Fall Apart,15939378,['Post Malone'],[135326],2091237,166,0.857142857142857,Post Malone,,135326,,59360500,41224314,False,5.857142857142861,98,2510793,worst50,-18136186,-30.552616639010786,29558381,0.7170132897784546,superstar,20995429,3543685.0,4445668.0,19679511.0,22887250.0,901983.0,901983.0,25.45324993615403,3207739.0,16.29989180117331
915,2020-02-06T00:00:00.000Z,116,Swervin (feat. 6ix9ine),22152724,"['A Boogie Wit da Hoodie', '6ix9ine']","[195737, 778806]",2086877,80,0.0,A Boogie Wit da Hoodie,6ix9ine,195737,778806.0,20037474,15767644,True,3.28571428571429,97,2264157,worst50,-4269830,-21.309222909035338,5244812,0.33263130496857995,comfortable,3865956,328624.0,368454.0,5063278.0,5758352.0,39830.0,39830.0,12.120234675495398,695074.0,13.727747123503786
916,2020-02-06T00:00:00.000Z,117,Lights Up,25949044,['Harry Styles'],[558681],2063746,23,-0.42857142857142894,Harry Styles,,558681,,30532559,41313683,False,3.4285714285714306,66,2641202,worst50,10781124,35.3102535558844,10882654,0.263415246711362,comfortable,5819822,14383537.0,14666275.0,25726997.0,33850031.0,282738.0,282738.0,1.9657056536233057,8123034.0,31.573968776845586
917,2020-02-06T00:00:00.000Z,118,Falling,27651731,['Harry Styles'],[558681],2059575,52,-0.7142857142857142,Harry Styles,,558681,,30532559,41313683,False,5.0,6,7503297,best50,10781124,35.3102535558844,10882654,0.263415246711362,comfortable,5819822,14383537.0,14666275.0,25726997.0,33850031.0,282738.0,282738.0,1.9657056536233057,8123034.0,31.573968776845586
918,2020-02-06T00:00:00.000Z,119,Lalala,24236636,"['Y2K', 'bbno$']","[558932, 558374]",2057798,45,-0.5714285714285711,Y2K,bbno$,558932,558374.0,13116902,6118366,True,2.85714285714286,106,2188817,worst50,-6998536,-53.35509863533326,251196,0.041056059738825694,comfortable,130319,27210.0,34564.0,204781.0,246417.0,7354.0,7354.0,27.026828371922086,41636.0,20.331964391227704
919,2020-02-06T00:00:00.000Z,120,One Man Band,22289522,['Old Dominion'],[5110],2047213,30,0.857142857142857,Old Dominion,,5110,,5056077,4903114,False,5.428571428571429,97,2160881,worst50,-152963,-3.0253297170909383,893198,0.1821695355237508,indie,657912,332032.0,354734.0,766059.0,875482.0,22702.0,22702.0,6.837292791056283,109423.0,14.283886750237254
920,2020-02-06T00:00:00.000Z,121,Enemies (feat. DaBaby),25094550,"['Post Malone', 'DaBaby']","[135326, 398544]",2044060,35,1.28571428571429,Post Malone,DaBaby,135326,398544.0,59360500,41224314,True,3.28571428571429,95,2261666,worst50,-18136186,-30.552616639010786,29558381,0.7170132897784546,superstar,20995429,3543685.0,4445668.0,19679511.0,22887250.0,901983.0,901983.0,25.45324993615403,3207739.0,16.29989180117331
921,2020-02-06T00:00:00.000Z,122,bury a friend,22352931,['Billie Eilish'],[5596],2029362,43,-2.0,Billie Eilish,,5596,,54342584,52078113,False,-2.0,108,2249635,worst50,-2264471,-4.167028568240332,35817144,0.6877580990693729,superstar,18332312,5015832.0,7211631.0,48119814.0,71217231.0,2195799.0,2195799.0,43.77736335666745,23097417.0,47.9998052361549
922,2020-02-06T00:00:00.000Z,123,Beautiful People (feat. Khalid),24225401,"['Ed Sheeran', 'Khalid']","[3648, 209693]",2020134,41,-0.14285714285714302,Ed Sheeran,Khalid,3648,209693.0,64948953,50278129,True,4.28571428571429,91,2342650,worst50,-14670824,-22.58823787351892,72801362,1.4479727755979146,superstar,56888511,18446621.0,18219598.0,32226107.0,31705100.0,-227023.0,-227023.0,-1.2307023600690878,-521007.0,-1.6167233603488005
923,2020-02-06T00:00:00.000Z,124,Panini,24134468,['Lil Nas X'],[1366172],2005543,24,-0.14285714285714302,Lil Nas X,,1366172,,30547846,22473188,False,3.14285714285714,104,2207112,worst50,-8074658,-26.43282279215365,3739051,0.16637830823112412,comfortable,2137188,142295.0,231491.0,5603523.0,6286375.0,89196.0,89196.0,62.68386099300749,682852.0,12.186119339565483
924,2020-02-06T00:00:00.000Z,125,Dreams,28345878,['Lil Wayne'],[1465],1986666,1,,Lil Wayne,,1465,,18771540,22694194,False,,125,1986666,worst50,3922654,20.896815072178413,9806248,0.4321038235594532,comfortable,8563534,48333075.0,47765463.0,11022745.0,13030258.0,-567612.0,-567612.0,-1.1743759320092917,2007513.0,18.212459782023444
925,2020-02-06T00:00:00.000Z,126,You Need To Calm Down,24038822,['Taylor Swift'],[2762],1981592,25,8.0,Taylor Swift,,2762,,41405783,38849494,False,8.0,126,1981592,worst50,-2556289,-6.173748724906374,34066728,0.8768898766094612,superstar,25582937,71213105.0,70945212.0,125121400.0,140940395.0,-267893.0,-267893.0,-0.3761849732573801,15818995.0,12.642917198816509
926,2020-02-06T00:00:00.000Z,127,Armed And Dangerous,21918839,['Juice WRLD'],[921966],1974999,100,0.28571428571428603,Juice WRLD,,921966,,37770326,36216658,False,4.42857142857143,108,2055868,worst50,-1553668,-4.113461980709407,13688838,0.3779707669327192,superstar,7246826,305000.0,611477.0,11235610.0,12099235.0,306477.0,306477.0,100.48426229508196,863625.0,7.686498552370543
927,2020-02-06T00:00:00.000Z,128,i love you,22672477,['Billie Eilish'],[5596],1972028,49,-1.57142857142857,Billie Eilish,,5596,,54342584,52078113,False,2.42857142857143,117,2112927,worst50,-2264471,-4.167028568240332,35817144,0.6877580990693729,superstar,18332312,5015832.0,7211631.0,48119814.0,71217231.0,2195799.0,2195799.0,43.77736335666745,23097417.0,47.9998052361549
928,2020-02-06T00:00:00.000Z,129,Juicy,24875465,"['Doja Cat', 'Tyga']","[217671, 3184]",1970740,18,-1.57142857142857,Doja Cat,Tyga,217671,3184.0,13761847,33020571,True,3.4285714285714306,110,2201775,worst50,19258724,139.94287249378664,4337663,0.13136244676083889,comfortable,779315,160132.0,471670.0,2649362.0,8112050.0,311538.0,311538.0,194.55074563485124,5462688.0,206.18881074009514
929,2020-02-06T00:00:00.000Z,130,Graveyard,25175534,['Halsey'],[5109],1960752,4,-4.142857142857141,Halsey,,5109,,38187377,41080840,False,1.7142857142857095,82,3045080,worst50,2893463,7.577014257878985,12853756,0.3128893177452068,superstar,8927934,2513575.0,2888923.0,17719113.0,22308318.0,375348.0,375348.0,14.932834707538067,4589205.0,25.899744530101476
930,2020-02-06T00:00:00.000Z,131,I Don't Care (with Justin Bieber),22960734,"['Ed Sheeran', 'Justin Bieber']","[3648, 3479]",1952799,37,0.857142857142857,Ed Sheeran,Justin Bieber,3648,3479.0,64948953,50278129,True,3.4285714285714306,115,2127256,worst50,-14670824,-22.58823787351892,72801362,1.4479727755979146,superstar,56888511,18446621.0,18219598.0,32226107.0,31705100.0,-227023.0,-227023.0,-1.2307023600690878,-521007.0,-1.6167233603488005
931,2020-02-06T00:00:00.000Z,132,Better Now,19133773,['Post Malone'],[135326],1947898,126,2.14285714285714,Post Malone,,135326,,59360500,41224314,False,2.71428571428571,116,2120560,worst50,-18136186,-30.552616639010786,29558381,0.7170132897784546,superstar,20995429,3543685.0,4445668.0,19679511.0,22887250.0,901983.0,901983.0,25.45324993615403,3207739.0,16.29989180117331
932,2020-02-06T00:00:00.000Z,133,How I Move (feat. Lil Baby),27322391,"['Flipp Dinero', 'Lil Baby']","[537971, 731530]",1945142,12,-2.0,Flipp Dinero,Lil Baby,537971,731530.0,6430752,4927658,True,5.14285714285714,118,2209553,worst50,-1503094,-23.373533919516724,755419,0.15330183222942825,indie,483005,41602.0,62825.0,575153.0,630146.0,21223.0,21223.0,51.01437430892746,54993.0,9.561455821320587
933,2020-02-06T00:00:00.000Z,134,Old Town Road - Remix,22782681,"['Lil Nas X', 'Billy Ray Cyrus']","[1366172, 208510]",1944144,31,3.0,Lil Nas X,Billy Ray Cyrus,1366172,208510.0,30547846,22473188,True,5.14285714285714,123,2047952,worst50,-8074658,-26.43282279215365,3739051,0.16637830823112412,comfortable,2137188,142295.0,231491.0,5603523.0,6286375.0,89196.0,89196.0,62.68386099300749,682852.0,12.186119339565483
934,2020-02-06T00:00:00.000Z,135,6 Kiss,27449271,"['Trippie Redd', 'Juice WRLD', 'YNW Melly']","[526471, 921966, 763339]",1943109,13,-2.14285714285714,Trippie Redd,Juice WRLD,526471,921966.0,14643705,15492508,True,1.7142857142857095,97,2387848,worst50,848803,5.796367790801576,5574658,0.3598292800623372,comfortable,3946442,349693.0,422837.0,8927608.0,11542441.0,73144.0,73144.0,20.916632589156777,2614833.0,29.289290031551563
935,2020-02-06T00:00:00.000Z,136,GUESS WHAT (feat. Rick Ross),28333921,['Russ'],[130214],1938575,1,,Russ,,130214,,14032772,13006092,False,,136,1938575,worst50,-1026680,-7.316302153273781,3755814,0.2887734455515154,comfortable,2982083,1658615.0,1711593.0,3053329.0,3461264.0,52978.0,52978.0,3.194110749028557,407935.0,13.36033555506138
936,2020-02-06T00:00:00.000Z,137,Talk (feat. Disclosure),22395202,"['Khalid', 'Disclosure']","[209693, 4081]",1930859,48,0.5714285714285711,Khalid,Disclosure,209693,4081.0,54071938,47222366,True,3.14285714285714,109,2160183,worst50,-6849572,-12.667517113960296,12964102,0.2745330888333719,superstar,9953138,958717.0,1124960.0,7815811.0,7613627.0,166243.0,166243.0,17.340153559392395,-202184.0,-2.586858868516652
937,2020-02-06T00:00:00.000Z,138,B.I.T.C.H.,28279662,['Megan Thee Stallion'],[788785],1926983,2,-13.142857142857098,Megan Thee Stallion,,788785,,7364874,33408712,False,-13.142857142857098,46,3621036,best50,26043838,353.6223158739715,2628012,0.07866247582367138,indie,630260,265450.0,763136.0,8172323.0,17705603.0,497686.0,497686.0,187.48766245997365,9533280.0,116.6532453501899
938,2020-02-06T00:00:00.000Z,139,Cash Shit (feat. Da Baby),23214451,"['Megan Thee Stallion', 'DaBaby']","[788785, 398544]",1926423,32,-1.0,Megan Thee Stallion,DaBaby,788785,398544.0,7364874,33408712,True,3.14285714285714,112,2161984,worst50,26043838,353.6223158739715,2628012,0.07866247582367138,indie,630260,265450.0,763136.0,8172323.0,17705603.0,497686.0,497686.0,187.48766245997365,9533280.0,116.6532453501899
939,2020-02-06T00:00:00.000Z,140,Eastside (with Halsey & Khalid),20184254,"['benny blanco', 'Halsey', 'Khalid']","[1118101, 5109, 209693]",1920153,74,0.42857142857142894,benny blanco,Halsey,1118101,5109.0,19138796,30996510,True,4.42857142857143,137,1961654,worst50,11857714,61.956426099113024,667863,0.02154639344881085,comfortable,451284,12780.0,17577.0,524817.0,714782.0,4797.0,4797.0,37.53521126760563,189965.0,36.196426563926096
940,2020-02-06T00:00:00.000Z,141,Sucker,22513716,['Jonas Brothers'],[2581],1908024,43,-0.14285714285714302,Jonas Brothers,,2581,,29484030,22111074,False,2.28571428571429,120,2062198,worst50,-7372956,-25.00660866238435,4716790,0.21332251884282047,comfortable,3440425,13051704.0,12892245.0,7815572.0,7737958.0,-159459.0,-159459.0,-1.2217485165155446,-77614.0,-0.9930687094943275
941,2020-02-06T00:00:00.000Z,142,One Thing Right,24132332,"['Marshmello', 'Kane Brown']","[3907, 5408]",1904384,33,-1.28571428571429,Marshmello,Kane Brown,3907,5408.0,39022120,44158107,True,6.857142857142861,109,2117166,worst50,5135987,13.1617323712807,28067652,0.6356171925576429,superstar,19979604,6924953.0,7485808.0,28846733.0,30166937.0,560855.0,560855.0,8.099044137916893,1320204.0,4.576615313768808
942,2020-02-06T00:00:00.000Z,143,VALENTINO,22325171,['24kGoldn'],[1005525],1899095,16,-0.5714285714285711,24kGoldn,,1005525,,5790432,42134582,False,2.0,73,2541856,worst50,36344150,627.6586962768928,557965,0.013242447735686568,indie,50701,961.0,18879.0,208180.0,705385.0,17918.0,17918.0,1864.516129032258,497205.0,238.83418195792103
943,2020-02-06T00:00:00.000Z,144,Sanguine Paradise,22813505,['Lil Uzi Vert'],[5732],1892173,53,0.14285714285714302,Lil Uzi Vert,,5732,,19704528,20512450,False,7.571428571428571,96,2525410,worst50,807922,4.100184485515208,10245048,0.4994551114079498,comfortable,7515222,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,156205.0,13.521105059605217,2244954.0,20.169089612427506
944,2020-02-06T00:00:00.000Z,145,Hot (feat. Gunna),24879879,"['Young Thug', 'Gunna']","[4517, 620149]",1878921,28,-0.42857142857142894,Young Thug,Gunna,4517,620149.0,21155993,28654596,True,1.0,101,2216922,worst50,7498603,35.444344304708366,5710175,0.19927606028715253,comfortable,4709928,2220758.0,2327758.0,7002123.0,7968238.0,107000.0,107000.0,4.818174695306738,966115.0,13.797458285151517
945,2020-02-06T00:00:00.000Z,146,Hips Don't Lie,15778873,"['Shakira', 'Wyclef Jean']","[308, 256]",1876767,1,,Shakira,Wyclef Jean,308,256.0,22190203,26350929,True,,146,1876767,worst50,4160726,18.75028362741882,20187544,0.7661036922075878,comfortable,17868924,100098001.0,99244087.0,60689160.0,69042811.0,-853914.0,-853914.0,-0.8530779750536677,8353651.0,13.764650886583372
946,2020-02-06T00:00:00.000Z,147,goosebumps,15798674,['Travis Scott'],[4215],1871431,214,1.28571428571429,Travis Scott,,4215,,38669161,39381880,False,9.428571428571429,8,6351723,best50,712719,1.8431198959811927,13851627,0.3517258952594442,superstar,7529546,1942108.0,2584710.0,23488841.0,35317740.0,642602.0,642602.0,33.08786123119826,11828899.0,50.35965376069428
947,2020-02-06T00:00:00.000Z,148,Fuck Love (feat. Trippie Redd),15972115,"['XXXTENTACION', 'Trippie Redd']","[74419, 526471]",1867513,169,-0.28571428571428603,XXXTENTACION,Trippie Redd,74419,526471.0,28146437,26548080,True,3.71428571428571,118,1923723,worst50,-1598357,-5.678718766428589,23291303,0.8773253282346596,comfortable,17126368,2142498.0,2584743.0,17347606.0,18411068.0,442245.0,442245.0,20.641559525376454,1063462.0,6.130309853705462
948,2020-02-06T00:00:00.000Z,149,It's You,24034382,['Ali Gatie'],[712820],1863579,22,-0.14285714285714302,Ali Gatie,,712820,,11320956,12248510,False,3.85714285714286,132,1934314,worst50,927554,8.193247990717394,1448912,0.1182929188938083,comfortable,443203,295092.0,631480.0,1189583.0,1678870.0,336388.0,336388.0,113.99427975004406,489287.0,41.13096774247783
949,2020-02-06T00:00:00.000Z,150,Know You Know (ft. 2 Chainz),28345860,"['Lil Wayne', '2 Chainz']","[1465, 4031]",1861486,1,,Lil Wayne,2 Chainz,1465,4031.0,18771540,22694194,True,,150,1861486,worst50,3922654,20.896815072178413,9806248,0.4321038235594532,comfortable,8563534,48333075.0,47765463.0,11022745.0,13030258.0,-567612.0,-567612.0,-1.1743759320092917,2007513.0,18.212459782023444
950,2020-02-06T00:00:00.000Z,151,Speechless,19255958,['Dan + Shay'],[4741],1860083,98,0.42857142857142894,Dan + Shay,,4741,,19367377,15716932,False,5.14285714285714,141,1903491,worst50,-3650445,-18.84842227215384,1979004,0.12591541402609618,comfortable,1353086,410126.0,440374.0,1064527.0,1090298.0,30248.0,30248.0,7.375294421714303,25771.0,2.4208873988165633
951,2020-02-06T00:00:00.000Z,152,Heartless (feat. Morgan Wallen),24875347,"['Diplo', 'Morgan Wallen']","[1964, 212715]",1856997,34,-7.0,Diplo,Morgan Wallen,1964,212715.0,37464811,35139968,True,7.428571428571429,71,2505637,worst50,-2324843,-6.205404319269086,2323011,0.0661073738029585,comfortable,2166064,3316298.0,3243815.0,5777471.0,5814638.0,-72483.0,-72483.0,-2.1856600341706325,37167.0,0.6433091572419836
952,2020-02-06T00:00:00.000Z,153,Lean Wit Me,19294229,['Juice WRLD'],[921966],1855844,68,-0.5714285714285711,Juice WRLD,,921966,,37770326,36216658,False,5.14285714285714,131,1944053,worst50,-1553668,-4.113461980709407,13688838,0.3779707669327192,superstar,7246826,305000.0,611477.0,11235610.0,12099235.0,306477.0,306477.0,100.48426229508196,863625.0,7.686498552370543
953,2020-02-06T00:00:00.000Z,154,Letter To Nipsey (feat. Roddy Ricch),28308238,"['Meek Mill', 'Roddy Ricch']","[3970, 839964]",1847858,1,,Meek Mill,Roddy Ricch,3970,839964.0,14564341,13557896,True,,154,1847858,worst50,-1006445,-6.9103366915125095,4595761,0.338973023542886,comfortable,3798556,6343492.0,6266244.0,18738958.0,20575536.0,-77248.0,-77248.0,-1.2177519889675907,1836578.0,9.80085445519436
954,2020-02-06T00:00:00.000Z,155,U Played (feat. Lil Baby),28071980,"['Moneybagg Yo', 'Lil Baby']","[601328, 731530]",1839713,4,-1.57142857142857,Moneybagg Yo,Lil Baby,601328,731530.0,4582656,6836398,True,-1.14285714285714,101,2296195,worst50,2253742,49.17982061058043,1703878,0.24923622059452946,indie,1106889,,,3750486.0,5797770.0,,,,2047284.0,54.58716550335077
955,2020-02-06T00:00:00.000Z,156,wish you were gay,22518355,['Billie Eilish'],[5596],1839468,37,-2.85714285714286,Billie Eilish,,5596,,54342584,52078113,False,-1.57142857142857,136,2011097,worst50,-2264471,-4.167028568240332,35817144,0.6877580990693729,superstar,18332312,5015832.0,7211631.0,48119814.0,71217231.0,2195799.0,2195799.0,43.77736335666745,23097417.0,47.9998052361549
956,2020-02-06T00:00:00.000Z,157,Tip Toe (feat. A Boogie Wit da Hoodie),27515166,"['Roddy Ricch', 'A Boogie Wit da Hoodie']","[839964, 195737]",1839003,12,-4.28571428571429,Roddy Ricch,A Boogie Wit da Hoodie,839964,195737.0,19014642,21923722,True,3.4285714285714306,49,3255433,best50,2909080,15.299157354632287,4870837,0.22217199251112565,comfortable,1055244,154667.0,467462.0,3255130.0,6472711.0,312795.0,312795.0,202.237710694589,3217581.0,98.84646696138097
957,2020-02-06T00:00:00.000Z,158,XO TOUR Llif3,15093958,['Lil Uzi Vert'],[5732],1820972,171,1.0,Lil Uzi Vert,,5732,,19704528,20512450,False,11.0,67,3315859,worst50,807922,4.100184485515208,10245048,0.4994551114079498,comfortable,7515222,1155268.0,1311473.0,11130666.0,13375620.0,156205.0,156205.0,13.521105059605217,2244954.0,20.169089612427506
958,2020-02-06T00:00:00.000Z,159,Rodeo - feat. Nas,28308322,"['Lil Nas X', 'Nas']","[1366172, 456]",1814062,1,,Lil Nas X,Nas,1366172,456.0,30547846,22473188,True,,159,1814062,worst50,-8074658,-26.43282279215365,3739051,0.16637830823112412,comfortable,2137188,142295.0,231491.0,5603523.0,6286375.0,89196.0,89196.0,62.68386099300749,682852.0,12.186119339565483
959,2020-02-06T00:00:00.000Z,160,Moonlight,18762330,['XXXTENTACION'],[74419],1800372,132,-0.42857142857142894,XXXTENTACION,,74419,,28146437,26548080,False,3.0,136,1867259,worst50,-1598357,-5.678718766428589,23291303,0.8773253282346596,comfortable,17126368,2142498.0,2584743.0,17347606.0,18411068.0,442245.0,442245.0,20.641559525376454,1063462.0,6.130309853705462
960,2020-02-06T00:00:00.000Z,161,Beautiful Crazy,19173498,['Luke Combs'],[207759],1796904,125,1.14285714285714,Luke Combs,,207759,,7904711,11328621,False,4.57142857142857,69,2176128,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,2149798,1589658.0,2083469.0,2314988.0,3480524.0,493811.0,493811.0,31.06397728316405,1165536.0,50.34738840978873
961,2020-02-06T00:00:00.000Z,162,Happier,20397687,"['Marshmello', 'Bastille']","[3907, 3924]",1782191,93,-0.14285714285714302,Marshmello,Bastille,3907,3924.0,39022120,44158107,True,2.28571428571429,125,2020294,worst50,5135987,13.1617323712807,28067652,0.6356171925576429,superstar,19979604,6924953.0,7485808.0,28846733.0,30166937.0,560855.0,560855.0,8.099044137916893,1320204.0,4.576615313768808
962,2020-02-06T00:00:00.000Z,163,Yes Indeed,19232976,"['Lil Baby', 'Drake']","[731530, 3380]",1770305,93,2.42857142857143,Lil Baby,Drake,731530,3380.0,16923931,17910987,True,2.42857142857143,161,1849159,worst50,987056,5.832309290317952,5517133,0.3080306518004842,comfortable,3205882,342525.0,596663.0,8861003.0,13493552.0,254138.0,254138.0,74.19546018538793,4632549.0,52.28018769432761
963,2020-02-06T00:00:00.000Z,164,Ransom (with Juice WRLD) - Remix,24870858,['Lil Tecca'],[1014878],1767667,19,-0.14285714285714302,Lil Tecca,,1014878,,17495868,11658461,False,1.0,129,1989502,worst50,-5837407,-33.36448926112154,3077453,0.2639673452610941,comfortable,1441332,,,2812457.0,3534813.0,,,,722356.0,25.684161571181356
964,2020-02-06T00:00:00.000Z,165,Bing James (ft. Jay Rock),28345898,"['Lil Wayne', 'Jay Rock']","[1465, 3948]",1767552,1,,Lil Wayne,Jay Rock,1465,3948.0,18771540,22694194,True,,165,1767552,worst50,3922654,20.896815072178413,9806248,0.4321038235594532,comfortable,8563534,48333075.0,47765463.0,11022745.0,13030258.0,-567612.0,-567612.0,-1.1743759320092917,2007513.0,18.212459782023444
965,2020-02-06T00:00:00.000Z,166,Callaita,23651195,"['Bad Bunny', 'Tainy']","[214945, 471864]",1766831,36,4.57142857142857,Bad Bunny,Tainy,214945,471864.0,39855261,50734643,True,4.57142857142857,146,2021726,worst50,10879382,27.297229341943087,27182805,0.5357839021356671,superstar,17605395,3541518.0,8530442.0,20759781.0,28757108.0,4988924.0,4988924.0,140.86964968129485,7997327.0,38.52317613562494
966,2020-02-06T00:00:00.000Z,167,all the good girls go to hell,22669785,['Billie Eilish'],[5596],1761224,21,-4.71428571428571,Billie Eilish,,5596,,54342584,52078113,False,-4.71428571428571,134,2023276,worst50,-2264471,-4.167028568240332,35817144,0.6877580990693729,superstar,18332312,5015832.0,7211631.0,48119814.0,71217231.0,2195799.0,2195799.0,43.77736335666745,23097417.0,47.9998052361549
967,2020-02-06T00:00:00.000Z,168,Whiskey Glasses,13965769,['Morgan Wallen'],[212715],1759325,87,2.85714285714286,Morgan Wallen,,212715,,6211895,9967994,False,3.71428571428571,59,2420103,worst50,3756099,60.46623453873576,1011081,0.10143274564571368,indie,355478,126606.0,344232.0,504062.0,1770885.0,217626.0,217626.0,171.8923273778494,1266823.0,251.32285314108188
968,2020-02-06T00:00:00.000Z,169,The Less I Know The Better,11020231,['Tame Impala'],[3315],1747201,65,1.28571428571429,Tame Impala,,3315,,10849722,13643806,False,4.142857142857141,119,1908742,worst50,2794084,25.752586103127804,4388349,0.3216367192556095,comfortable,3146670,1584379.0,1621483.0,1575629.0,2110269.0,37104.0,37104.0,2.3418639100871697,534640.0,33.93184563117333
969,2020-02-06T00:00:00.000Z,170,P*$$Y Fairy (OTW),28224942,['Jhené Aiko'],[99401],1745835,4,-8.571428571428571,Jhené Aiko,,99401,,6692896,9915900,False,5.857142857142861,110,2225146,worst50,3223004,48.155596620655686,3898004,0.3931064250345405,indie,2724057,1729595.0,1841504.0,8735398.0,11661927.0,111909.0,111909.0,6.470243033773802,2926529.0,33.501953774745004
970,2020-02-06T00:00:00.000Z,171,Never Seen the Rain,24484767,['Tones And I'],[1410939],1745358,6,1.85714285714286,Tones And I,,1410939,,43425258,24380385,False,4.42857142857143,140,1895109,worst50,-19044873,-43.8566720778032,2388886,0.09798393257530592,superstar,436052,135617.0,245578.0,434776.0,698480.0,109961.0,109961.0,81.08201774113864,263704.0,60.65284192319723
971,2020-02-06T00:00:00.000Z,172,Better,20562092,['Khalid'],[209693],1742602,68,-0.5714285714285711,Khalid,,209693,,54071938,47222366,False,3.71428571428571,148,1831435,worst50,-6849572,-12.667517113960296,12964102,0.2745330888333719,superstar,9953138,958717.0,1124960.0,7815811.0,7613627.0,166243.0,166243.0,17.340153559392395,-202184.0,-2.586858868516652
972,2020-02-06T00:00:00.000Z,173,"thank u, next",21904304,['Ariana Grande'],[3963],1736485,52,-0.42857142857142894,Ariana Grande,,3963,,62417310,70788872,False,-0.42857142857142894,144,1828075,worst50,8371562,13.412244135481007,53660605,0.7580372943363188,superstar,40517899,32876163.0,33391595.0,171255892.0,208337183.0,515432.0,515432.0,1.5677985292870096,37081291.0,21.652563638511193
973,2020-02-06T00:00:00.000Z,174,Those Kinda Nights (feat. Ed Sheeran),28214233,"['Eminem', 'Ed Sheeran']","[236, 3648]",1735522,3,-14.5714285714286,Eminem,Ed Sheeran,236,3648.0,32008047,36683936,True,-6.71428571428571,25,5814562,best50,4675889,14.608479548908436,39639349,1.0805642284404815,comfortable,31837878,86607467.0,86020410.0,26913605.0,31089350.0,-587057.0,-587057.0,-0.6778364733839866,4175745.0,15.515368528296378
