,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners
903,2020-02-06T00:00:00.000Z,104,Black Swan,28211637,['BTS'],[206557],2219864,3,-4.28571428571429,BTS,,206557,,13833572,33785654
904,2020-02-06T00:00:00.000Z,105,Ocean Eyes,14507000,['Billie Eilish'],[5596],2215471,82,0.0,Billie Eilish,,5596,,54342584,52078113
905,2020-02-06T00:00:00.000Z,106,SAD!,18617811,['XXXTENTACION'],[74419],2212584,143,0.0,XXXTENTACION,,74419,,28146437,26548080
906,2020-02-06T00:00:00.000Z,107,Without Me,20647090,['Halsey'],[5109],2204335,23,-2.71428571428571,Halsey,,5109,,38187377,41080840
907,2020-02-06T00:00:00.000Z,108,F.N,24819843,['Lil Tjay'],[1349373],2195465,53,0.142857142857143,Lil Tjay,,1349373,,10549063,11846575
908,2020-02-06T00:00:00.000Z,109,7 rings,22290726,['Ariana Grande'],[3963],2191680,74,-0.285714285714286,Ariana Grande,,3963,,62417310,70788872
909,2020-02-06T00:00:00.000Z,110,Peta (feat. Meek Mill),27599339,"['Roddy Ricch', 'Meek Mill']","[839964, 3970]",2145791,10,-2.85714285714286,Roddy Ricch,Meek Mill,839964,3970.0,19014642,21923722
910,2020-02-06T00:00:00.000Z,111,Take What You Want (feat. Ozzy Osbourne & Travis Scott),25094148,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']","[135326, 69, 4215]",2119847,34,0.142857142857143,Post Malone,Ozzy Osbourne,135326,69.0,59360500,41224314
911,2020-02-06T00:00:00.000Z,112,rockstar,15941282,"['Post Malone', '21 Savage']","[135326, 5730]",2109688,133,1.71428571428571,Post Malone,21 Savage,135326,5730.0,59360500,41224314
912,2020-02-06T00:00:00.000Z,113,Funeral,28345855,['Lil Wayne'],[1465],2099704,1,,Lil Wayne,,1465,,18771540,22694194
913,2020-02-06T00:00:00.000Z,114,Diva (feat. Lil Tecca),28333927,"['The Kid LAROI', 'Lil Tecca']","[1333786, 1014878]",2092694,2,,The Kid LAROI,Lil Tecca,1333786,1014878.0,403958,17121042
914,2020-02-06T00:00:00.000Z,115,I Fall Apart,15939378,['Post Malone'],[135326],2091237,166,0.857142857142857,Post Malone,,135326,,59360500,41224314
915,2020-02-06T00:00:00.000Z,116,Swervin (feat. 6ix9ine),22152724,"['A Boogie Wit da Hoodie', '6ix9ine']","[195737, 778806]",2086877,80,0.0,A Boogie Wit da Hoodie,6ix9ine,195737,778806.0,20037474,15767644
916,2020-02-06T00:00:00.000Z,117,Lights Up,25949044,['Harry Styles'],[558681],2063746,23,-0.428571428571429,Harry Styles,,558681,,30532559,41313683
917,2020-02-06T00:00:00.000Z,118,Falling,27651731,['Harry Styles'],[558681],2059575,52,-0.714285714285714,Harry Styles,,558681,,30532559,41313683
918,2020-02-06T00:00:00.000Z,119,Lalala,24236636,"['Y2K', 'bbno$']","[558932, 558374]",2057798,45,-0.571428571428571,Y2K,bbno$,558932,558374.0,13116902,6118366
919,2020-02-06T00:00:00.000Z,120,One Man Band,22289522,['Old Dominion'],[5110],2047213,30,0.857142857142857,Old Dominion,,5110,,5056077,4903114
920,2020-02-06T00:00:00.000Z,121,Enemies (feat. DaBaby),25094550,"['Post Malone', 'DaBaby']","[135326, 398544]",2044060,35,1.28571428571429,Post Malone,DaBaby,135326,398544.0,59360500,41224314
921,2020-02-06T00:00:00.000Z,122,bury a friend,22352931,['Billie Eilish'],[5596],2029362,43,-2.0,Billie Eilish,,5596,,54342584,52078113
922,2020-02-06T00:00:00.000Z,123,Beautiful People (feat. Khalid),24225401,"['Ed Sheeran', 'Khalid']","[3648, 209693]",2020134,41,-0.142857142857143,Ed Sheeran,Khalid,3648,209693.0,64948953,50278129
923,2020-02-06T00:00:00.000Z,124,Panini,24134468,['Lil Nas X'],[1366172],2005543,24,-0.142857142857143,Lil Nas X,,1366172,,30547846,22473188
924,2020-02-06T00:00:00.000Z,125,Dreams,28345878,['Lil Wayne'],[1465],1986666,1,,Lil Wayne,,1465,,18771540,22694194
925,2020-02-06T00:00:00.000Z,126,You Need To Calm Down,24038822,['Taylor Swift'],[2762],1981592,25,8.0,Taylor Swift,,2762,,41405783,38849494
926,2020-02-06T00:00:00.000Z,127,Armed And Dangerous,21918839,['Juice WRLD'],[921966],1974999,100,0.285714285714286,Juice WRLD,,921966,,37770326,36216658
927,2020-02-06T00:00:00.000Z,128,i love you,22672477,['Billie Eilish'],[5596],1972028,49,-1.57142857142857,Billie Eilish,,5596,,54342584,52078113
928,2020-02-06T00:00:00.000Z,129,Juicy,24875465,"['Doja Cat', 'Tyga']","[217671, 3184]",1970740,18,-1.57142857142857,Doja Cat,Tyga,217671,3184.0,13761847,33020571
929,2020-02-06T00:00:00.000Z,130,Graveyard,25175534,['Halsey'],[5109],1960752,4,-4.14285714285714,Halsey,,5109,,38187377,41080840
930,2020-02-06T00:00:00.000Z,131,I Don't Care (with Justin Bieber),22960734,"['Ed Sheeran', 'Justin Bieber']","[3648, 3479]",1952799,37,0.857142857142857,Ed Sheeran,Justin Bieber,3648,3479.0,64948953,50278129
931,2020-02-06T00:00:00.000Z,132,Better Now,19133773,['Post Malone'],[135326],1947898,126,2.14285714285714,Post Malone,,135326,,59360500,41224314
932,2020-02-06T00:00:00.000Z,133,How I Move (feat. Lil Baby),27322391,"['Flipp Dinero', 'Lil Baby']","[537971, 731530]",1945142,12,-2.0,Flipp Dinero,Lil Baby,537971,731530.0,6430752,4927658
933,2020-02-06T00:00:00.000Z,134,Old Town Road - Remix,22782681,"['Lil Nas X', 'Billy Ray Cyrus']","[1366172, 208510]",1944144,31,3.0,Lil Nas X,Billy Ray Cyrus,1366172,208510.0,30547846,22473188
934,2020-02-06T00:00:00.000Z,135,6 Kiss,27449271,"['Trippie Redd', 'Juice WRLD', 'YNW Melly']","[526471, 921966, 763339]",1943109,13,-2.14285714285714,Trippie Redd,Juice WRLD,526471,921966.0,14643705,15492508
935,2020-02-06T00:00:00.000Z,136,GUESS WHAT (feat. Rick Ross),28333921,['Russ'],[130214],1938575,1,,Russ,,130214,,14032772,13006092
936,2020-02-06T00:00:00.000Z,137,Talk (feat. Disclosure),22395202,"['Khalid', 'Disclosure']","[209693, 4081]",1930859,48,0.571428571428571,Khalid,Disclosure,209693,4081.0,54071938,47222366
937,2020-02-06T00:00:00.000Z,138,B.I.T.C.H.,28279662,['Megan Thee Stallion'],[788785],1926983,2,-13.1428571428571,Megan Thee Stallion,,788785,,7364874,33408712
938,2020-02-06T00:00:00.000Z,139,Cash Shit (feat. Da Baby),23214451,"['Megan Thee Stallion', 'DaBaby']","[788785, 398544]",1926423,32,-1.0,Megan Thee Stallion,DaBaby,788785,398544.0,7364874,33408712
939,2020-02-06T00:00:00.000Z,140,Eastside (with Halsey & Khalid),20184254,"['benny blanco', 'Halsey', 'Khalid']","[1118101, 5109, 209693]",1920153,74,0.428571428571429,benny blanco,Halsey,1118101,5109.0,19138796,30996510
940,2020-02-06T00:00:00.000Z,141,Sucker,22513716,['Jonas Brothers'],[2581],1908024,43,-0.142857142857143,Jonas Brothers,,2581,,29484030,22111074
941,2020-02-06T00:00:00.000Z,142,One Thing Right,24132332,"['Marshmello', 'Kane Brown']","[3907, 5408]",1904384,33,-1.28571428571429,Marshmello,Kane Brown,3907,5408.0,39022120,44158107
942,2020-02-06T00:00:00.000Z,143,VALENTINO,22325171,['24kGoldn'],[1005525],1899095,16,-0.571428571428571,24kGoldn,,1005525,,5790432,42134582
943,2020-02-06T00:00:00.000Z,144,Sanguine Paradise,22813505,['Lil Uzi Vert'],[5732],1892173,53,0.142857142857143,Lil Uzi Vert,,5732,,19704528,20512450
944,2020-02-06T00:00:00.000Z,145,Hot (feat. Gunna),24879879,"['Young Thug', 'Gunna']","[4517, 620149]",1878921,28,-0.428571428571429,Young Thug,Gunna,4517,620149.0,21155993,28654596
945,2020-02-06T00:00:00.000Z,146,Hips Don't Lie,15778873,"['Shakira', 'Wyclef Jean']","[308, 256]",1876767,1,,Shakira,Wyclef Jean,308,256.0,22190203,26350929
946,2020-02-06T00:00:00.000Z,147,goosebumps,15798674,['Travis Scott'],[4215],1871431,214,1.28571428571429,Travis Scott,,4215,,38669161,39381880
947,2020-02-06T00:00:00.000Z,148,Fuck Love (feat. Trippie Redd),15972115,"['XXXTENTACION', 'Trippie Redd']","[74419, 526471]",1867513,169,-0.285714285714286,XXXTENTACION,Trippie Redd,74419,526471.0,28146437,26548080
948,2020-02-06T00:00:00.000Z,149,It's You,24034382,['Ali Gatie'],[712820],1863579,22,-0.142857142857143,Ali Gatie,,712820,,11320956,12248510
949,2020-02-06T00:00:00.000Z,150,Know You Know (ft. 2 Chainz),28345860,"['Lil Wayne', '2 Chainz']","[1465, 4031]",1861486,1,,Lil Wayne,2 Chainz,1465,4031.0,18771540,22694194
950,2020-02-06T00:00:00.000Z,151,Speechless,19255958,['Dan + Shay'],[4741],1860083,98,0.428571428571429,Dan + Shay,,4741,,19367377,15716932
951,2020-02-06T00:00:00.000Z,152,Heartless (feat. Morgan Wallen),24875347,"['Diplo', 'Morgan Wallen']","[1964, 212715]",1856997,34,-7.0,Diplo,Morgan Wallen,1964,212715.0,37464811,35139968
952,2020-02-06T00:00:00.000Z,153,Lean Wit Me,19294229,['Juice WRLD'],[921966],1855844,68,-0.571428571428571,Juice WRLD,,921966,,37770326,36216658
953,2020-02-06T00:00:00.000Z,154,Letter To Nipsey (feat. Roddy Ricch),28308238,"['Meek Mill', 'Roddy Ricch']","[3970, 839964]",1847858,1,,Meek Mill,Roddy Ricch,3970,839964.0,14564341,13557896
954,2020-02-06T00:00:00.000Z,155,U Played (feat. Lil Baby),28071980,"['Moneybagg Yo', 'Lil Baby']","[601328, 731530]",1839713,4,-1.57142857142857,Moneybagg Yo,Lil Baby,601328,731530.0,4582656,6836398
955,2020-02-06T00:00:00.000Z,156,wish you were gay,22518355,['Billie Eilish'],[5596],1839468,37,-2.85714285714286,Billie Eilish,,5596,,54342584,52078113
956,2020-02-06T00:00:00.000Z,157,Tip Toe (feat. A Boogie Wit da Hoodie),27515166,"['Roddy Ricch', 'A Boogie Wit da Hoodie']","[839964, 195737]",1839003,12,-4.28571428571429,Roddy Ricch,A Boogie Wit da Hoodie,839964,195737.0,19014642,21923722
957,2020-02-06T00:00:00.000Z,158,XO TOUR Llif3,15093958,['Lil Uzi Vert'],[5732],1820972,171,1.0,Lil Uzi Vert,,5732,,19704528,20512450
958,2020-02-06T00:00:00.000Z,159,Rodeo - feat. Nas,28308322,"['Lil Nas X', 'Nas']","[1366172, 456]",1814062,1,,Lil Nas X,Nas,1366172,456.0,30547846,22473188
959,2020-02-06T00:00:00.000Z,160,Moonlight,18762330,['XXXTENTACION'],[74419],1800372,132,-0.428571428571429,XXXTENTACION,,74419,,28146437,26548080
960,2020-02-06T00:00:00.000Z,161,Beautiful Crazy,19173498,['Luke Combs'],[207759],1796904,125,1.14285714285714,Luke Combs,,207759,,7904711,11328621
961,2020-02-06T00:00:00.000Z,162,Happier,20397687,"['Marshmello', 'Bastille']","[3907, 3924]",1782191,93,-0.142857142857143,Marshmello,Bastille,3907,3924.0,39022120,44158107
962,2020-02-06T00:00:00.000Z,163,Yes Indeed,19232976,"['Lil Baby', 'Drake']","[731530, 3380]",1770305,93,2.42857142857143,Lil Baby,Drake,731530,3380.0,16923931,17910987
963,2020-02-06T00:00:00.000Z,164,Ransom (with Juice WRLD) - Remix,24870858,['Lil Tecca'],[1014878],1767667,19,-0.142857142857143,Lil Tecca,,1014878,,17495868,11658461
964,2020-02-06T00:00:00.000Z,165,Bing James (ft. Jay Rock),28345898,"['Lil Wayne', 'Jay Rock']","[1465, 3948]",1767552,1,,Lil Wayne,Jay Rock,1465,3948.0,18771540,22694194
965,2020-02-06T00:00:00.000Z,166,Callaita,23651195,"['Bad Bunny', 'Tainy']","[214945, 471864]",1766831,36,4.57142857142857,Bad Bunny,Tainy,214945,471864.0,39855261,50734643
966,2020-02-06T00:00:00.000Z,167,all the good girls go to hell,22669785,['Billie Eilish'],[5596],1761224,21,-4.71428571428571,Billie Eilish,,5596,,54342584,52078113
967,2020-02-06T00:00:00.000Z,168,Whiskey Glasses,13965769,['Morgan Wallen'],[212715],1759325,87,2.85714285714286,Morgan Wallen,,212715,,6211895,9967994
968,2020-02-06T00:00:00.000Z,169,The Less I Know The Better,11020231,['Tame Impala'],[3315],1747201,65,1.28571428571429,Tame Impala,,3315,,10849722,13643806
969,2020-02-06T00:00:00.000Z,170,P*$$Y Fairy (OTW),28224942,['Jhené Aiko'],[99401],1745835,4,-8.57142857142857,Jhené Aiko,,99401,,6692896,9915900
970,2020-02-06T00:00:00.000Z,171,Never Seen the Rain,24484767,['Tones And I'],[1410939],1745358,6,1.85714285714286,Tones And I,,1410939,,43425258,24380385
971,2020-02-06T00:00:00.000Z,172,Better,20562092,['Khalid'],[209693],1742602,68,-0.571428571428571,Khalid,,209693,,54071938,47222366
972,2020-02-06T00:00:00.000Z,173,"thank u, next",21904304,['Ariana Grande'],[3963],1736485,52,-0.428571428571429,Ariana Grande,,3963,,62417310,70788872
973,2020-02-06T00:00:00.000Z,174,Those Kinda Nights (feat. Ed Sheeran),28214233,"['Eminem', 'Ed Sheeran']","[236, 3648]",1735522,3,-14.5714285714286,Eminem,Ed Sheeran,236,3648.0,32008047,36683936
974,2020-02-06T00:00:00.000Z,175,Best Part,11166855,"['H.E.R.', 'Daniel Caesar']","[207304, 132058]",1733731,92,-0.428571428571429,H.E.R.,Daniel Caesar,207304,132058.0,10339640,11454983
975,2020-02-06T00:00:00.000Z,176,Trust Nobody (ft. Adam Levine),28345189,"['Lil Wayne', 'Adam Levine']","[1465, 2460]",1722376,1,,Lil Wayne,Adam Levine,1465,2460.0,18771540,22694194
976,2020-02-06T00:00:00.000Z,177,you should see me in a crown,20222513,['Billie Eilish'],[5596],1720369,25,-3.42857142857143,Billie Eilish,,5596,,54342584,52078113
977,2020-02-06T00:00:00.000Z,178,Pure Water (with Migos),22281835,"['Mustard', 'Migos']","[4573, 4597]",1718947,33,-0.714285714285714,Mustard,Migos,4573,4597.0,14390110,10370485
978,2020-02-06T00:00:00.000Z,179,Let Me Know (I Wonder Why Freestyle),27603598,['Juice WRLD'],[921966],1714578,10,-2.71428571428571,Juice WRLD,,921966,,37770326,36216658
979,2020-02-06T00:00:00.000Z,180,Ayy Macarena,27049756,['Tyga'],[3184],1713603,6,-2.0,Tyga,,3184,,32861105,32856902
980,2020-02-06T00:00:00.000Z,181,I.F.L.Y.,24542202,['Bazzi'],[213807],1711460,25,0.285714285714286,Bazzi,,213807,,18598951,16223202
981,2020-02-06T00:00:00.000Z,182,Lose Control,25866511,"['MEDUZA', 'Becky Hill', 'Goodboys']","[1395408, 209124, 1395409]",1705498,5,,MEDUZA,Becky Hill,1395408,209124.0,20526829,21626346
982,2020-02-06T00:00:00.000Z,183,Envy Me,20631889,['Calboy'],[839914],1693165,42,0.285714285714286,Calboy,,839914,,4371389,3211682
983,2020-02-06T00:00:00.000Z,184,Lottery (Renegade),22696770,['K CAMP'],[4617],1680369,6,,K CAMP,,4617,,4331622,3887872
984,2020-02-06T00:00:00.000Z,185,I Hope,22327234,['Gabby Barrett'],[824091],1680297,20,,Gabby Barrett,,824091,,1658565,4416699
985,2020-02-06T00:00:00.000Z,186,Into the Unknown,27031598,"['Idina Menzel', 'AURORA']","[1805, 5172]",1666381,17,-4.0,Idina Menzel,AURORA,1805,5172.0,15967418,10618887
986,2020-02-06T00:00:00.000Z,187,Bruises,12861131,['Lewis Capaldi'],[550208],1661213,14,-1.14285714285714,Lewis Capaldi,,550208,,34614328,30470123
987,2020-02-06T00:00:00.000Z,188,Faucet Failure,22039291,['Ski Mask The Slump God'],[238275],1655763,59,0.714285714285714,Ski Mask The Slump God,,238275,,7992604,7195460
988,2020-02-06T00:00:00.000Z,189,Clap For Em,28345230,['Lil Wayne'],[1465],1651340,1,,Lil Wayne,,1465,,18771540,22694194
989,2020-02-06T00:00:00.000Z,190,Lover,24877383,['Taylor Swift'],[2762],1651160,16,,Taylor Swift,,2762,,41405783,38849494
990,2020-02-06T00:00:00.000Z,191,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",28214448,"['Eminem', 'Royce Da 5\'9""', 'White Gold']","[236, 209850, 1085778]",1645475,3,-16.4285714285714,Eminem,"Royce Da 5'9""",236,209850.0,32008047,36683936
991,2020-02-06T00:00:00.000Z,192,No Role Modelz,15619977,['J. Cole'],[3530],1645334,156,-0.285714285714286,J. Cole,,3530,,20861228,19439045
992,2020-02-06T00:00:00.000Z,193,LA CANCIÓN,24232381,"['J Balvin', 'Bad Bunny']","[3883, 214945]",1634193,32,,J Balvin,Bad Bunny,3883,214945.0,57820240,60131594
993,2020-02-06T00:00:00.000Z,194,Hope,18764316,['XXXTENTACION'],[74419],1625493,44,-0.428571428571429,XXXTENTACION,,74419,,28146437,26548080
994,2020-02-06T00:00:00.000Z,195,Say You Won't Let Go,11500844,['James Arthur'],[4361],1625022,135,0.285714285714286,James Arthur,,4361,,23054334,29632307
995,2020-02-06T00:00:00.000Z,196,Heartless (with Julia Michaels & Morgan Wallen),28336508,"['Diplo', 'Julia Michaels', 'Morgan Wallen']","[1964, 473044, 212715]",1618785,1,,Diplo,Julia Michaels,1964,473044.0,37464811,35139968
996,2020-02-06T00:00:00.000Z,197,20 Min,17698994,['Lil Uzi Vert'],[5732],1617784,46,,Lil Uzi Vert,,5732,,19704528,20512450
997,2020-02-06T00:00:00.000Z,198,Stop Playin With Me,28345917,['Lil Wayne'],[1465],1616361,1,,Lil Wayne,,1465,,18771540,22694194
998,2020-02-06T00:00:00.000Z,199,Noticed,20228049,['Lil Mosey'],[855069],1616209,30,,Lil Mosey,,855069,,10070207,17785342
999,2020-02-06T00:00:00.000Z,200,Shotta Flow (feat. Blueface) [Remix],24153013,"['NLE Choppa', 'Blueface']","[1388456, 1110871]",1612707,6,,NLE Choppa,Blueface,1388456,1110871.0,10219130,10117511
1000,2020-02-13T00:00:00.000Z,1,The Box,27599255,['Roddy Ricch'],[839964],18883695,55,0.0,Roddy Ricch,,839964,,19014642,21923722
1001,2020-02-13T00:00:00.000Z,2,Life Is Good (feat. Drake),28145374,"['Future', 'Drake']","[3870, 3380]",11725270,18,0.0,Future,Drake,3870,3380.0,21422347,29197130
1002,2020-02-13T00:00:00.000Z,3,Intentions,28406989,"['Justin Bieber', 'Quavo']","[3479, 38780]",9044309,1,,Justin Bieber,Quavo,3479,38780.0,59053556,72539216
1003,2020-02-13T00:00:00.000Z,4,ROXANNE,27228348,['Arizona Zervas'],[64150],7884837,57,0.0,Arizona Zervas,,64150,,28519561,12499023
1004,2020-02-13T00:00:00.000Z,5,High Fashion (feat. Mustard),27599219,"['Roddy Ricch', 'Mustard']","[839964, 4573]",7616758,48,0.714285714285714,Roddy Ricch,Mustard,839964,4573.0,19014642,21923722
1005,2020-02-13T00:00:00.000Z,6,Blinding Lights,27552418,['The Weeknd'],[3852],7451597,16,-0.142857142857143,The Weeknd,,3852,,44066161,65803013
1006,2020-02-13T00:00:00.000Z,7,Godzilla (feat. Juice WRLD),28213841,"['Eminem', 'Juice WRLD']","[236, 921966]",7235132,48,-0.571428571428571,Eminem,Juice WRLD,236,921966.0,32008047,36683936
1007,2020-02-13T00:00:00.000Z,8,Falling,20659476,['Trevor Daniel'],[720461],7079662,18,-0.285714285714286,Trevor Daniel,,720461,,20720792,14604614
1008,2020-02-13T00:00:00.000Z,9,Don't Start Now,26822879,['Dua Lipa'],[5381],6911464,21,0.571428571428571,Dua Lipa,,5381,,44630838,59822249
1009,2020-02-13T00:00:00.000Z,10,Circles,25021708,['Post Malone'],[135326],6696187,67,-0.428571428571429,Post Malone,,135326,,59360500,41224314
1010,2020-02-13T00:00:00.000Z,11,everything i wanted,27203921,['Billie Eilish'],[5596],6541461,56,-0.428571428571429,Billie Eilish,,5596,,54342584,52078113
1011,2020-02-13T00:00:00.000Z,12,BOP,25358331,['DaBaby'],[398544],6301127,65,-0.142857142857143,DaBaby,,398544,,21300480,42133931
1012,2020-02-13T00:00:00.000Z,13,Dance Monkey,22955238,['Tones And I'],[1410939],6209703,67,-0.142857142857143,Tones And I,,1410939,,43425258,24380385
1013,2020-02-13T00:00:00.000Z,14,Suicidal,27460356,['YNW Melly'],[763339],6176413,32,-0.714285714285714,YNW Melly,,763339,,14174407,11285917
1014,2020-02-13T00:00:00.000Z,15,Blueberry Faygo,28404303,['Lil Mosey'],[855069],5802868,2,,Lil Mosey,,855069,,10070207,17785342
1015,2020-02-13T00:00:00.000Z,16,Run,28400469,['Joji'],[711146],5759082,4,,Joji,,711146,,10337768,15474874
1016,2020-02-13T00:00:00.000Z,17,Ballin' (with Roddy Ricch),24232403,"['Mustard', 'Roddy Ricch']","[4573, 839964]",5519250,73,-0.428571428571429,Mustard,Roddy Ricch,4573,839964.0,14390110,10370485
1017,2020-02-13T00:00:00.000Z,18,Say So,26951096,['Doja Cat'],[217671],5143429,41,0.142857142857143,Doja Cat,,217671,,13761847,33020571
1018,2020-02-13T00:00:00.000Z,19,TOES (feat. Lil Baby & Moneybagg Yo),25360349,"['DaBaby', 'Lil Baby', 'Moneybagg Yo']","[398544, 731530, 601328]",4913481,34,-0.142857142857143,DaBaby,Lil Baby,398544,731530.0,21300480,42133931
1019,2020-02-13T00:00:00.000Z,20,Bandit (with YoungBoy Never Broke Again),25643026,"['Juice WRLD', 'YoungBoy Never Broke Again']","[921966, 215373]",4880472,64,-0.714285714285714,Juice WRLD,YoungBoy Never Broke Again,921966,215373.0,37770326,36216658
1020,2020-02-13T00:00:00.000Z,21,Adore You,27599120,['Harry Styles'],[558681],4800551,54,0.142857142857143,Harry Styles,,558681,,30532559,41313683
1021,2020-02-13T00:00:00.000Z,22,You should be sad,26951163,['Halsey'],[5109],4657358,18,-0.285714285714286,Halsey,,5109,,38187377,41080840
1022,2020-02-13T00:00:00.000Z,23,SUGAR,24955524,['BROCKHAMPTON'],[80749],4600863,33,-0.285714285714286,BROCKHAMPTON,,80749,,6245954,8268495
1023,2020-02-13T00:00:00.000Z,24,Yummy,28077991,['Justin Bieber'],[3479],4600350,6,-1.0,Justin Bieber,,3479,,59053556,72539216
1024,2020-02-13T00:00:00.000Z,25,Woah,26955680,['Lil Baby'],[731530],4483207,16,-0.285714285714286,Lil Baby,,731530,,16923931,17910987
1025,2020-02-13T00:00:00.000Z,26,WHATS POPPIN,28258317,['Jack Harlow'],[152627],4454303,7,3.0,Jack Harlow,,152627,,1283302,18465339
1026,2020-02-13T00:00:00.000Z,27,OUT WEST (feat. Young Thug),28009698,"['JACKBOYS', 'Travis Scott', 'Young Thug']","[3494112, 4215, 4517]",4372723,39,-0.285714285714286,JACKBOYS,Travis Scott,3494112,4215.0,12369601,9606503
1027,2020-02-13T00:00:00.000Z,28,Know Your Worth,28387938,"['Khalid', 'Disclosure']","[209693, 4081]",4329604,19,,Khalid,Disclosure,209693,4081.0,54071938,47222366
1028,2020-02-13T00:00:00.000Z,29,My Oh My,27597895,"['Camila Cabello', 'DaBaby']","[454302, 398544]",4323586,23,0.142857142857143,Camila Cabello,DaBaby,454302,398544.0,59559452,33813940
1029,2020-02-13T00:00:00.000Z,30,Someone You Loved,21918634,['Lewis Capaldi'],[550208],4305603,84,-0.428571428571429,Lewis Capaldi,,550208,,34614328,30470123
1030,2020-02-13T00:00:00.000Z,31,Sunflower - Spider-Man: Into the Spider-Verse,21815071,"['Post Malone', 'Swae Lee']","[135326, 426751]",4187496,67,-0.428571428571429,Post Malone,Swae Lee,135326,426751.0,59360500,41224314
1031,2020-02-13T00:00:00.000Z,32,Futsal Shuffle 2020,27662235,['Lil Uzi Vert'],[5732],4085926,12,-1.14285714285714,Lil Uzi Vert,,5732,,19704528,20512450
1032,2020-02-13T00:00:00.000Z,33,hot girl bummer,24946504,['blackbear'],[169796],3897852,52,-0.142857142857143,blackbear,,169796,,26492885,25883472
1033,2020-02-13T00:00:00.000Z,34,Yikes,28412244,['Nicki Minaj'],[3442],3766495,3,,Nicki Minaj,,3442,,42403791,41503699
1034,2020-02-13T00:00:00.000Z,35,HIGHEST IN THE ROOM,25523830,['Travis Scott'],[4215],3754045,64,-0.285714285714286,Travis Scott,,4215,,38669161,39381880
1035,2020-02-13T00:00:00.000Z,36,bad guy,22669299,['Billie Eilish'],[5596],3721615,86,-1.0,Billie Eilish,,5596,,54342584,52078113
1036,2020-02-13T00:00:00.000Z,37,What A Man Gotta Do,28211690,['Jonas Brothers'],[2581],3629494,10,0.285714285714286,Jonas Brothers,,2581,,29484030,22111074
1037,2020-02-13T00:00:00.000Z,38,Good News,28144245,['Mac Miller'],[3772],3610046,8,-1.71428571428571,Mac Miller,,3772,,10760824,13451147
1038,2020-02-13T00:00:00.000Z,39,Lucid Dreams,19173542,['Juice WRLD'],[921966],3606874,107,0.428571428571429,Juice WRLD,,921966,,37770326,36216658
1039,2020-02-13T00:00:00.000Z,40,VIBEZ,25359295,['DaBaby'],[398544],3597119,40,-0.857142857142857,DaBaby,,398544,,21300480,42133931
1040,2020-02-13T00:00:00.000Z,41,No Idea,23658940,['Don Toliver'],[838183],3537878,15,-0.857142857142857,Don Toliver,,838183,,11545399,33429304
1041,2020-02-13T00:00:00.000Z,42,"I Do It (ft. Big Sean, Lil Baby)",28344095,"['Lil Wayne', 'Big Sean', 'Lil Baby']","[1465, 2926, 731530]",3531253,4,-3.71428571428571,Lil Wayne,Big Sean,1465,2926.0,18771540,22694194
1042,2020-02-13T00:00:00.000Z,43,Tusa,26955241,"['KAROL G', 'Nicki Minaj']","[206809, 3442]",3519635,24,-1.0,KAROL G,Nicki Minaj,206809,3442.0,30466680,30138208
1043,2020-02-13T00:00:00.000Z,44,Robbery,22424919,['Juice WRLD'],[921966],3502402,94,0.142857142857143,Juice WRLD,,921966,,37770326,36216658
1044,2020-02-13T00:00:00.000Z,45,Sum 2 Prove,28145352,['Lil Baby'],[731530],3375978,7,-1.14285714285714,Lil Baby,,731530,,16923931,17910987
1045,2020-02-13T00:00:00.000Z,46,"10,000 Hours (with Justin Bieber)",25523855,"['Dan + Shay', 'Justin Bieber']","[4741, 3479]",3331326,60,0.0,Dan + Shay,Justin Bieber,4741,3479.0,19367377,15716932
1046,2020-02-13T00:00:00.000Z,47,GOODMORNINGTOKYO!,26287895,['TOKYO’S REVENGE'],[1589511],3315507,20,-0.428571428571429,TOKYO’S REVENGE,,1589511,,2090077,3248601
1047,2020-02-13T00:00:00.000Z,48,when the party's over,21809966,['Billie Eilish'],[5596],3227972,84,-0.714285714285714,Billie Eilish,,5596,,54342584,52078113
1048,2020-02-13T00:00:00.000Z,49,Memories,25265336,['Maroon 5'],[1546],3206783,56,-1.28571428571429,Maroon 5,,1546,,52359716,41278277
1049,2020-02-13T00:00:00.000Z,50,Suge,22513774,['DaBaby'],[398544],3191234,74,-0.142857142857143,DaBaby,,398544,,21300480,42133931
1050,2020-02-13T00:00:00.000Z,51,Lose You To Love Me,26549073,['Selena Gomez'],[3168],3157654,16,-0.428571428571429,Selena Gomez,,3168,,42120313,36219027
1051,2020-02-13T00:00:00.000Z,52,Sunday Best,22259898,['Surfaces'],[517404],3061897,47,4.42857142857143,Surfaces,,517404,,3735968,10102411
1052,2020-02-13T00:00:00.000Z,53,Broke In A Minute,28404334,['Tory Lanez'],[4234],3019824,9,,Tory Lanez,,4234,,12412488,19854939
1053,2020-02-13T00:00:00.000Z,54,Physical,28339292,['Dua Lipa'],[5381],2986777,8,-3.28571428571429,Dua Lipa,,5381,,44630838,59822249
