index,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 1-Listeners,Prim: Jan. 12-Listeners,collab,peak daily rank,peak daily play count,listener difference,listener diff. %,career status,Prim: Jan. 1-Followers,Prim: Jan 12-Followers,current engagement,early engagement,follower difference,follower diff. %,engagement diff,engagement diff %
597,2021-01-09T00:00:00.000Z,198,Savage Love (Laxed - Siren Beat),29751924,"['Jawsh 685', 'Jason Derulo']","[3654834, 3502]",223745,179,-8.85714285714286,Jawsh 685,Jason Derulo,3654834,3502.0,17182029,18310824,True,180,223745,1128795,6.569625740941305,comfortable,67585,64826,0.003540310365060578,0.003933470255462844,-2759,-4.082266775172005,-0.00039315989040226594,-9.995242492459209
598,2021-01-09T00:00:00.000Z,199,tolerate it,32235125,['Taylor Swift'],[2762],222246,30,-10.7142857142857,Taylor Swift,,2762,,51023330,51468521,False,124,268311,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
599,2021-01-09T00:00:00.000Z,200,Girl Like Me (feat. H.E.R.),32496099,"['Jazmine Sullivan', 'H.E.R.']","[2449, 207304]",221898,2,,Jazmine Sullivan,H.E.R.,2449,207304.0,3506892,3825022,True,165,247411,318130,9.071565363290343,indie,1200073,1179739,0.30842672277440497,0.34220415114009783,-20334,-1.694396924187112,-0.03377742836569286,-9.870548984621884
600,2021-01-10T00:00:00.000Z,1,drivers license,32507149,['Olivia Rodrigo'],[260477],3857054,5,,Olivia Rodrigo,,260477,,4701594,4545524,False,1,6145601,-156070,-3.3195124887431793,indie,212185,196053,0.043131000958305354,0.04513043874056331,-16132,-7.602799443881518,-0.0019994377822579526,-4.430353078887431
601,2021-01-10T00:00:00.000Z,2,Good Days,32400834,['SZA'],[4515],1078541,19,0.0,SZA,,4515,,14216020,18835695,False,1,1288044,4619675,32.496261260183935,comfortable,4214239,4039206,0.21444422411809066,0.2964429566081083,-175033,-4.153371462795537,-0.08199873249001766,-27.660880672708426
602,2021-01-10T00:00:00.000Z,3,Somebody’s Problem,32019714,['Morgan Wallen'],[212715],774490,5,,Morgan Wallen,,212715,,9672494,10403805,False,3,1120990,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
603,2021-01-10T00:00:00.000Z,4,34+35,31825757,['Ariana Grande'],[3963],747884,74,-0.142857142857143,Ariana Grande,,3963,,82104441,78702058,False,3,852463,-3402383,-4.143969508299801,superstar,55807542,55189850,0.7012504044049267,0.6797140485981751,-617692,-1.1068253104571422,0.021536355806751617,3.1684435316833084
604,2021-01-10T00:00:00.000Z,5,Wasted On You,32511126,['Morgan Wallen'],[212715],746636,5,,Morgan Wallen,,212715,,9672494,10403805,False,1,1232815,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
605,2021-01-10T00:00:00.000Z,6,Mood (feat. iann dior),30361159,"['24kGoldn', 'iann dior']","[1005525, 1416285]",726821,157,-0.285714285714286,24kGoldn,iann dior,1005525,1416285.0,39288001,40043041,True,4,807802,755040,1.9218081367896525,superstar,662665,631096,0.01576044137107369,0.01686685459003119,-31569,-4.763945583364143,-0.001106413218957502,-6.559689081634847
606,2021-01-10T00:00:00.000Z,7,"Lemonade (feat. Gunna, Don Toliver & NAV)",30985139,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","[1146681, 620149, 838183, 476687]",708705,116,-0.285714285714286,Internet Money,Gunna,1146681,620149.0,26783931,26870547,True,5,791581,86616,0.32338792987481935,comfortable,200405,193628,0.007205956767459926,0.007482284807259995,-6777,-3.381652154387366,-0.0002763280398000688,-3.6930970541504933
607,2021-01-10T00:00:00.000Z,8,Whoopty,31140457,['CJ'],[826529],693786,67,0.0,CJ,,826529,,13591191,15317597,False,8,780406,1726406,12.702389363816607,comfortable,54397,45256,0.0029545104235344484,0.004002371830401029,-9141,-16.80423552769454,-0.001047861406866581,-26.181010942243898
608,2021-01-10T00:00:00.000Z,9,Blinding Lights,27552418,['The Weeknd'],[3852],652156,296,0.142857142857143,The Weeknd,,3852,,65395895,65846267,False,9,667366,450372,0.6886854289554413,superstar,27448629,27109569,0.41171003665249545,0.419730152787113,-339060,-1.2352529519780386,-0.008020116134617561,-1.9107791235301985
609,2021-01-10T00:00:00.000Z,10,DÁKITI,31824921,"['Bad Bunny', 'Jhay Cortez']","[214945, 731962]",648519,47,-0.571428571428571,Bad Bunny,Jhay Cortez,214945,731962.0,50180625,50702157,True,9,736159,521532,1.0393094944512948,superstar,28617562,28216849,0.5565216682990429,0.5702910635329871,-400713,-1.4002345832255034,-0.01376939523394416,-2.4144504647577567
610,2021-01-10T00:00:00.000Z,11,WITHOUT YOU,31894832,['The Kid LAROI'],[1333786],644942,60,-0.285714285714286,The Kid LAROI,,1333786,,22289728,25402971,False,7,732382,3113243,13.967164606046337,comfortable,1098854,1010441,0.03977648913585738,0.04929867246473353,-88413,-8.045927848467585,-0.009522183328876152,-19.31529360286116
611,2021-01-10T00:00:00.000Z,12,positions,31753148,['Ariana Grande'],[3963],636029,74,-0.714285714285714,Ariana Grande,,3963,,82104441,78702058,False,6,740037,-3402383,-4.143969508299801,superstar,55807542,55189850,0.7012504044049267,0.6797140485981751,-617692,-1.1068253104571422,0.021536355806751617,3.1684435316833084
612,2021-01-10T00:00:00.000Z,13,Anyone,32455393,['Justin Bieber'],[3479],623490,12,-1.71428571428571,Justin Bieber,,3479,,78265852,76291592,False,2,811526,-1974260,-2.5225049616785618,superstar,41222799,40838017,0.5352885675789804,0.5267022327949614,-384782,-0.9334203628433867,0.008586334784018934,1.6302066422721024
613,2021-01-10T00:00:00.000Z,14,Sand In My Boots,32511605,['Morgan Wallen'],[212715],574383,5,,Morgan Wallen,,212715,,9672494,10403805,False,4,1020974,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
614,2021-01-10T00:00:00.000Z,15,For The Night (feat. Lil Baby & DaBaby),29991795,"['Pop Smoke', 'Lil Baby', 'DaBaby']","[1401297, 731530, 398544]",572682,192,-0.571428571428571,Pop Smoke,Lil Baby,1401297,731530.0,38742767,39465155,True,11,639067,722388,1.8645751347599926,superstar,3404319,3228000,0.08179367343166395,0.08786979515428002,-176319,-5.179273740210597,-0.006076121722616068,-6.914915087656384
615,2021-01-10T00:00:00.000Z,16,865,32511123,['Morgan Wallen'],[212715],571587,5,,Morgan Wallen,,212715,,9672494,10403805,False,6,907152,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
616,2021-01-10T00:00:00.000Z,17,7 Summers,30989749,['Morgan Wallen'],[212715],558846,4,,Morgan Wallen,,212715,,9672494,10403805,False,16,717598,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
617,2021-01-10T00:00:00.000Z,18,WAP (feat. Megan Thee Stallion),30793258,"['Cardi B', 'Megan Thee Stallion']","[200408, 788785]",548598,157,-0.571428571428571,Cardi B,Megan Thee Stallion,200408,788785.0,37444210,38046155,True,16,608157,601945,1.6075783145111087,comfortable,13893804,13742557,0.36120751229657766,0.3710534686137056,-151247,-1.0885931599438137,-0.009845956317127924,-2.6535141563056786
618,2021-01-10T00:00:00.000Z,19,Levitating (feat. DaBaby),31526926,"['Dua Lipa', 'DaBaby']","[5381, 398544]",544133,66,-1.0,Dua Lipa,DaBaby,5381,398544.0,60573240,62553881,True,10,630998,1980641,3.2698283928678737,superstar,21976970,21737548,0.3475011886152995,0.36281648463909144,-239422,-1.0894222451957662,-0.015315296023791947,-4.2212238617070295
619,2021-01-10T00:00:00.000Z,20,What You Know Bout Love,29992521,['Pop Smoke'],[1401297],536723,143,-0.714285714285714,Pop Smoke,,1401297,,38742767,39465155,False,15,584940,722388,1.8645751347599926,superstar,3404319,3228000,0.08179367343166395,0.08786979515428002,-176319,-5.179273740210597,-0.006076121722616068,-6.914915087656384
620,2021-01-10T00:00:00.000Z,21,Therefore I Am,31948804,['Billie Eilish'],[5596],535974,62,-0.714285714285714,Billie Eilish,,5596,,51137845,50950970,False,14,593594,-186875,-0.36543385823160907,superstar,37605159,37103110,0.7282120438531396,0.7353684731924077,-502049,-1.3350535228424376,-0.007156429339268078,-0.9731759791387755
621,2021-01-10T00:00:00.000Z,22,Warning,32511316,['Morgan Wallen'],[212715],534007,5,,Morgan Wallen,,212715,,9672494,10403805,False,7,890991,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
622,2021-01-10T00:00:00.000Z,23,More Than My Hometown,29097093,['Morgan Wallen'],[212715],526587,5,,Morgan Wallen,,212715,,9672494,10403805,False,18,698510,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
623,2021-01-10T00:00:00.000Z,24,Body,32021398,['Megan Thee Stallion'],[788785],515305,54,-0.714285714285714,Megan Thee Stallion,,788785,,32152983,32370893,False,17,581559,217910,0.6777287196027815,comfortable,3014129,2859279,0.08832870319641785,0.09374337056067239,-154850,-5.137470891259134,-0.005414667364254541,-5.776053636507631
624,2021-01-10T00:00:00.000Z,25,Laugh Now Cry Later (feat. Lil Durk),30989935,"['Drake', 'Lil Durk']","[3380, 4449]",508803,150,-1.14285714285714,Drake,Lil Durk,3380,4449.0,50788165,51234476,True,18,573703,446311,0.8787696897495706,superstar,51838943,51665913,1.0084208336589604,1.0206894263653747,-173030,-0.33378381191144274,-0.012268592706414339,-1.2019907710910849
625,2021-01-10T00:00:00.000Z,26,Best Friend (feat. Doja Cat),32508476,"['Saweetie', 'Doja Cat']","[808784, 217671]",499745,5,,Saweetie,Doja Cat,808784,217671.0,10652203,11285376,True,16,732662,633173,5.944056830310124,comfortable,872386,847689,0.075113935060737,0.08189723759489,-24697,-2.830971611190459,-0.006783302534152991,-8.282700043812268
626,2021-01-10T00:00:00.000Z,27,Save Your Tears,28793673,['The Weeknd'],[3852],496880,48,,The Weeknd,,3852,,65395895,65846267,False,17,582465,450372,0.6886854289554413,superstar,27448629,27109569,0.41171003665249545,0.419730152787113,-339060,-1.2352529519780386,-0.008020116134617561,-1.9107791235301985
627,2021-01-10T00:00:00.000Z,28,willow,32233701,['Taylor Swift'],[2762],496549,33,-2.14285714285714,Taylor Swift,,2762,,51023330,51468521,False,13,626529,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
628,2021-01-10T00:00:00.000Z,29,Sweater Weather,15790443,['The Neighbourhood'],[4298],493400,140,-1.0,The Neighbourhood,,4298,,15633712,16710777,False,20,534822,1077065,6.889374705124412,comfortable,5171443,5080547,0.30402817295688883,0.3307879152436734,-90896,-1.7576525546158006,-0.02675974228678457,-8.089697674436543
629,2021-01-10T00:00:00.000Z,30,HOLIDAY,31951346,['Lil Nas X'],[1366172],489653,61,-1.71428571428571,Lil Nas X,,1366172,,25544516,26616443,False,19,552818,1071927,4.19630968932823,comfortable,3906650,3865237,0.14521989283090908,0.15293497829436267,-41413,-1.0600642494208592,-0.0077150854634535915,-5.044683400421274
630,2021-01-10T00:00:00.000Z,31,Wishing Well,30069447,['Juice WRLD'],[921966],486468,157,-1.57142857142857,Juice WRLD,,921966,,38522755,37776642,False,22,526977,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
631,2021-01-10T00:00:00.000Z,32,Cover Me Up,22781816,['Morgan Wallen'],[212715],475336,5,,Morgan Wallen,,212715,,9672494,10403805,False,23,664005,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
632,2021-01-10T00:00:00.000Z,33,Still Goin Down,32021882,['Morgan Wallen'],[212715],468580,4,,Morgan Wallen,,212715,,9672494,10403805,False,25,656785,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
633,2021-01-10T00:00:00.000Z,34,Livin’ The Dream,32021709,['Morgan Wallen'],[212715],465473,5,,Morgan Wallen,,212715,,9672494,10403805,False,29,599507,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
634,2021-01-10T00:00:00.000Z,35,Neon Eyes,32512435,['Morgan Wallen'],[212715],447053,5,,Morgan Wallen,,212715,,9672494,10403805,False,12,779762,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
635,2021-01-10T00:00:00.000Z,36,ROCKSTAR (feat. Roddy Ricch),29099003,"['DaBaby', 'Roddy Ricch']","[398544, 839964]",435700,269,-2.14285714285714,DaBaby,Roddy Ricch,398544,839964.0,43961539,45162699,True,21,495307,1201160,2.7322974293506874,superstar,5473383,5336422,0.11815994433813622,0.12450389873748506,-136961,-2.502309814606433,-0.0063439543993488445,-5.095386139453347
636,2021-01-10T00:00:00.000Z,37,Dangerous,32511198,['Morgan Wallen'],[212715],433181,4,,Morgan Wallen,,212715,,9672494,10403805,False,22,675815,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
637,2021-01-10T00:00:00.000Z,38,More Surprised Than Me,32512359,['Morgan Wallen'],[212715],428584,5,,Morgan Wallen,,212715,,9672494,10403805,False,10,807345,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
638,2021-01-10T00:00:00.000Z,39,All Girls Are The Same,19043811,['Juice WRLD'],[921966],427887,756,-2.14285714285714,Juice WRLD,,921966,,38522755,37776642,False,26,454635,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
639,2021-01-10T00:00:00.000Z,40,Heather,28789080,['Conan Gray'],[562618],427275,186,-1.0,Conan Gray,,562618,,19517397,18949766,False,31,508663,-567631,-2.908333524188702,comfortable,2464991,2382214,0.1257120536475226,0.1262971184118456,-82777,-3.358105567119718,-0.00058506476432299,-0.4632447451533589
640,2021-01-10T00:00:00.000Z,41,Come & Go (with Marshmello),30053338,"['Juice WRLD', 'Marshmello']","[921966, 3907]",424742,157,-2.57142857142857,Juice WRLD,Marshmello,921966,3907.0,38522755,37776642,True,23,461256,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
641,2021-01-10T00:00:00.000Z,42,Way Out (feat. Big Sean),32207021,"['Jack Harlow', 'Big Sean']","[152627, 2926]",423171,32,-2.28571428571429,Jack Harlow,Big Sean,152627,2926.0,19852628,20759441,True,24,496302,906813,4.567722721646726,comfortable,634257,606718,0.029226124152379632,0.03194826397794791,-27539,-4.341930794614801,-0.0027221398255682754,-8.520462418387478
642,2021-01-10T00:00:00.000Z,43,you broke me first,29094941,['Tate McRae'],[550577],411926,178,-1.14285714285714,Tate McRae,,550577,,22093352,22598964,False,31,493110,505612,2.2885255256875463,comfortable,1055908,1024453,0.04533185680547126,0.04779301936618762,-31455,-2.978952711789285,-0.002461162560716358,-5.149627693239172
643,2021-01-10T00:00:00.000Z,44,Blueberry Faygo,28404303,['Lil Mosey'],[855069],408891,325,-2.71428571428571,Lil Mosey,,855069,,17224638,17194576,False,30,448311,-30062,-0.17452906702596593,comfortable,3194896,3155649,0.18352583977645043,0.1854840722922595,-39247,-1.228428092808029,-0.0019582325158090663,-1.055741601749805
644,2021-01-10T00:00:00.000Z,45,On Me,32158735,['Lil Baby'],[731530],406540,39,1.28571428571429,Lil Baby,,731530,,19924968,19423791,False,45,446651,-501177,-2.5153214800646104,comfortable,5897220,5803940,0.29880572747101736,0.2959713661773509,-93280,-1.5817622540790406,0.002834361293666432,0.957647129948387
645,2021-01-10T00:00:00.000Z,46,Lucid Dreams,19173542,['Juice WRLD'],[921966],403476,762,-2.28571428571429,Juice WRLD,,921966,,38522755,37776642,False,39,430482,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
646,2021-01-10T00:00:00.000Z,47,Cry Baby (feat. DaBaby),32021354,"['Megan Thee Stallion', 'DaBaby']","[788785, 398544]",400637,38,0.142857142857143,Megan Thee Stallion,DaBaby,788785,398544.0,32152983,32370893,True,36,449907,217910,0.6777287196027815,comfortable,3014129,2859279,0.08832870319641785,0.09374337056067239,-154850,-5.137470891259134,-0.005414667364254541,-5.776053636507631
647,2021-01-10T00:00:00.000Z,48,Tyler Herro,31747497,['Jack Harlow'],[152627],387467,32,-2.85714285714286,Jack Harlow,,152627,,19852628,20759441,False,27,462030,906813,4.567722721646726,comfortable,634257,606718,0.029226124152379632,0.03194826397794791,-27539,-4.341930794614801,-0.0027221398255682754,-8.520462418387478
648,2021-01-10T00:00:00.000Z,49,Outlaw (feat. Ben Burgess),32511646,"['Morgan Wallen', 'Ben Burgess']","[212715, 912012]",383657,5,,Morgan Wallen,Ben Burgess,212715,912012.0,9672494,10403805,True,21,684827,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
649,2021-01-10T00:00:00.000Z,50,Your Bartender,32512477,['Morgan Wallen'],[212715],383629,5,,Morgan Wallen,,212715,,9672494,10403805,False,28,639315,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
650,2021-01-10T00:00:00.000Z,51,Whiskey’d My Way,32511565,['Morgan Wallen'],[212715],383459,4,,Morgan Wallen,,212715,,9672494,10403805,False,23,669283,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
651,2021-01-10T00:00:00.000Z,52,Reminds Me Of You,32198060,"['Juice WRLD', 'The Kid LAROI']","[921966, 1333786]",378533,36,-3.57142857142857,Juice WRLD,The Kid LAROI,921966,1333786.0,38522755,37776642,True,25,434255,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
652,2021-01-10T00:00:00.000Z,53,Robbery,22424919,['Juice WRLD'],[921966],377861,675,-1.71428571428571,Juice WRLD,,921966,,38522755,37776642,False,45,403954,-746113,-1.9368111133276942,superstar,14758935,14505893,0.383991065166671,0.38312252070237446,-253042,-1.7145004026374533,0.0008685444642965168,0.22670149034941184
653,2021-01-10T00:00:00.000Z,54,Hello (feat. A Boogie Wit da Hoodie),30283164,"['Pop Smoke', 'A Boogie Wit da Hoodie']","[1401297, 195737]",374696,128,-3.14285714285714,Pop Smoke,A Boogie Wit da Hoodie,1401297,195737.0,38742767,39465155,True,35,431110,722388,1.8645751347599926,superstar,3404319,3228000,0.08179367343166395,0.08786979515428002,-176319,-5.179273740210597,-0.006076121722616068,-6.914915087656384
654,2021-01-10T00:00:00.000Z,55,The Box,27599255,['Roddy Ricch'],[839964],374452,401,-3.0,Roddy Ricch,,839964,,23932440,23587642,False,42,414762,-344798,-1.4407139430831124,comfortable,5227857,5101900,0.21629546522708798,0.21844229004648083,-125957,-2.409342872232351,-0.0021468248193928507,-0.982788094254113
655,2021-01-10T00:00:00.000Z,56,champagne problems,32235123,['Taylor Swift'],[2762],370922,32,-3.85714285714286,Taylor Swift,,2762,,51023330,51468521,False,29,453599,445191,0.8725243922731033,superstar,35481046,35082263,0.6816256289936912,0.6953886780811837,-398783,-1.1239324793299499,-0.013763049087492485,-1.9791879737630282
656,2021-01-10T00:00:00.000Z,57,Wonderin’ Bout The Wind,32512434,['Morgan Wallen'],[212715],369477,5,,Morgan Wallen,,212715,,9672494,10403805,False,26,647450,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
657,2021-01-10T00:00:00.000Z,58,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",32157551,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']","[152627, 4234, 398544, 1465]",369177,32,-3.14285714285714,Jack Harlow,Tory Lanez,152627,4234.0,19852628,20759441,True,32,426623,906813,4.567722721646726,comfortable,634257,606718,0.029226124152379632,0.03194826397794791,-27539,-4.341930794614801,-0.0027221398255682754,-8.520462418387478
658,2021-01-10T00:00:00.000Z,59,Lonely (with benny blanco),31666678,"['Justin Bieber', 'benny blanco']","[3479, 1118101]",362639,87,-2.0,Justin Bieber,benny blanco,3479,1118101.0,78265852,76291592,True,41,416049,-1974260,-2.5225049616785618,superstar,41222799,40838017,0.5352885675789804,0.5267022327949614,-384782,-0.9334203628433867,0.008586334784018934,1.6302066422721024
659,2021-01-10T00:00:00.000Z,60,Monster (Shawn Mendes & Justin Bieber),32011803,"['Shawn Mendes', 'Justin Bieber']","[4934, 3479]",359553,39,-4.14285714285714,Shawn Mendes,Justin Bieber,4934,3479.0,54590555,53912500,True,28,430469,-678055,-1.2420738349335338,superstar,30788429,30639000,0.5683097611871087,0.5639882027211484,-149429,-0.48534142485802056,0.0043215584659603845,0.7662497983308145
660,2021-01-10T00:00:00.000Z,61,my ex's best friend (with blackbear),30778891,"['Machine Gun Kelly', 'blackbear']","[3991, 169796]",357575,108,-3.28571428571429,Machine Gun Kelly,blackbear,3991,169796.0,17699405,17397372,True,37,417799,-302033,-1.706458493943723,comfortable,2938354,2891581,0.16620791921906367,0.16601428127103707,-46773,-1.5918095641301218,0.00019363794802659817,0.11663933159488994
661,2021-01-10T00:00:00.000Z,62,Bang!,28457034,['AJR'],[3724],357360,124,-0.857142857142857,AJR,,3724,,8094689,9122282,False,54,407214,1027593,12.694656953466648,indie,1573100,1540018,0.1688193809399885,0.19433729943176323,-33082,-2.102981374356366,-0.025517918491774733,-13.13073638791339
662,2021-01-10T00:00:00.000Z,63,pov,31826434,['Ariana Grande'],[3963],357267,72,-3.71428571428571,Ariana Grande,,3963,,82104441,78702058,False,40,401524,-3402383,-4.143969508299801,superstar,55807542,55189850,0.7012504044049267,0.6797140485981751,-617692,-1.1068253104571422,0.021536355806751617,3.1684435316833084
663,2021-01-10T00:00:00.000Z,64,This Bar,28041228,['Morgan Wallen'],[212715],354827,5,,Morgan Wallen,,212715,,9672494,10403805,False,44,495411,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
664,2021-01-10T00:00:00.000Z,65,Only Thing That’s Gone (feat. Chris Stapleton),32511116,"['Morgan Wallen', 'Chris Stapleton']","[212715, 4408]",354605,5,,Morgan Wallen,Chris Stapleton,212715,4408.0,9672494,10403805,True,27,640611,731311,7.560728391250489,indie,1172572,1109726,0.1066653979000952,0.12122747245953319,-62846,-5.359670877353373,-0.01456207455943799,-12.01219019418139
665,2021-01-10T00:00:00.000Z,66,Heat Waves,29681793,['Glass Animals'],[3656],353775,43,-2.42857142857143,Glass Animals,,3656,,9529001,10297856,False,44,392954,768855,8.06857927709316,indie,1440921,1421048,0.13799454954507034,0.15121427734134985,-19873,-1.3791873392087421,-0.013219727796279501,-8.742380698905434
666,2021-01-10T00:00:00.000Z,67,SO DONE,31745264,['The Kid LAROI'],[1333786],345434,66,-3.28571428571429,The Kid LAROI,,1333786,,22289728,25402971,False,43,393049,3113243,13.967164606046337,comfortable,1098854,1010441,0.03977648913585738,0.04929867246473353,-88413,-8.045927848467585,-0.009522183328876152,-19.31529360286116
667,2021-01-10T00:00:00.000Z,68,Sunflower - Spider-Man: Into the Spider-Verse,21815071,"['Post Malone', 'Swae Lee']","[135326, 426751]",339833,482,-3.0,Post Malone,Swae Lee,135326,426751.0,41429625,41985593,True,51,374007,555968,1.341957596768013,superstar,30435655,30228340,0.7199693475807285,0.7346350588497965,-207315,-0.6811583322258056,-0.014665711269068016,-1.9963260795135245
668,2021-01-10T00:00:00.000Z,69,Circles,25021708,['Post Malone'],[135326],335775,482,-3.71428571428571,Post Malone,,135326,,41429625,41985593,False,46,385118,555968,1.341957596768013,superstar,30435655,30228340,0.7199693475807285,0.7346350588497965,-207315,-0.6811583322258056,-0.014665711269068016,-1.9963260795135245
669,2021-01-10T00:00:00.000Z,70,"All I Want - From ""High School Musical: The Musical: The Series""",27528385,['Olivia Rodrigo'],[260477],329386,93,,Olivia Rodrigo,,260477,,4701594,4545524,False,32,495093,-156070,-3.3195124887431793,indie,212185,196053,0.043131000958305354,0.04513043874056331,-16132,-7.602799443881518,-0.0019994377822579526,-4.430353078887431
670,2021-01-10T00:00:00.000Z,71,Watermelon Sugar,27222889,['Harry Styles'],[558681],328237,394,-4.14285714285714,Harry Styles,,558681,,38114138,38888937,False,48,378920,774799,2.032838837913637,comfortable,11738818,11484078,0.2953044975232931,0.30799117115019103,-254740,-2.1700651632898644,-0.01268667362689796,-4.119167955211073
671,2021-01-10T00:00:00.000Z,72,Daddy Issues,15796704,['The Neighbourhood'],[4298],323960,117,-2.14285714285714,The Neighbourhood,,4298,,15633712,16710777,False,57,359758,1077065,6.889374705124412,comfortable,5171443,5080547,0.30402817295688883,0.3307879152436734,-90896,-1.7576525546158006,-0.02675974228678457,-8.089697674436543
672,2021-01-10T00:00:00.000Z,73,Put Your Records On,31381561,['Ritt Momney'],[531390],323628,117,-3.85714285714286,Ritt Momney,,531390,,12324801,12623878,False,47,371319,299077,2.42662741572866,comfortable,76057,74201,0.0058778293009485675,0.00617105298495286,-1856,-2.440275056865246,-0.0002932236840042929,-4.751598871688067
673,2021-01-10T00:00:00.000Z,74,Someone You Loved,21918634,['Lewis Capaldi'],[550208],322546,604,-3.0,Lewis Capaldi,,550208,,29667604,29775254,False,52,361449,107650,0.36285370399308287,comfortable,6434141,6295365,0.2114294306271913,0.21687430505004718,-138776,-2.1568691143075664,-0.005444874422855878,-2.5106129661600005
674,2021-01-10T00:00:00.000Z,75,Runnin,31530139,"['21 Savage', 'Metro Boomin']","[5730, 50780]",316999,101,-2.28571428571429,21 Savage,Metro Boomin,5730,50780.0,18450741,18515272,True,56,359002,64531,0.34974747084683483,comfortable,8978856,8919607,0.4817432333697285,0.4866393170875901,-59249,-0.6598724826414412,-0.004896083717861599,-1.0061011401962727
675,2021-01-10T00:00:00.000Z,76,Dynamite,31077815,['BTS'],[206557],315903,53,-3.42857142857143,BTS,,206557,,31284870,31182809,False,55,359797,-102061,-0.32623117820211495,comfortable,27329724,26843510,0.8608432293575604,0.8735763965137141,-486214,-1.7790666308960894,-0.01273316715615369,-1.4575905675759402
676,2021-01-10T00:00:00.000Z,77,Tequila Shots,32233319,['Kid Cudi'],[3213],312905,33,-5.28571428571429,Kid Cudi,,3213,,23060329,23586603,False,49,367559,526274,2.2821617159061347,comfortable,4457070,4411155,0.18701951272932352,0.1932786821905273,-45915,-1.0301610699405663,-0.0062591694612037785,-3.23841687570785
