index,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,collab,max velocity,peak weekly rank,peak weekly play count,best or worst,listener difference,listener diff. %,Prim: Dec. 6-Followers,current engagement,career status,emerging
94,2020-07-09T00:00:00.000Z,158,Body Like A Back Road,15939910,['Sam Hunt'],[4954],1653223,11,1.85714285714286,Sam Hunt,,4954,,6174734,6243358,False,2.28571428571429,117,1900096,worst50,68624,1.1113677123581356,1986473,0.31817380967101355,indie,True
95,2020-07-16T00:00:00.000Z,161,The Schuyler Sisters,15090473,['Renée Elise Goldsberry'],[298819],1677741,2,2.14285714285714,Renée Elise Goldsberry,,298819,,1258809,2258804,False,2.14285714285714,161,1677741,worst50,999995,79.43977203849035,22263,0.009856100839205172,indie,False
96,2020-07-16T00:00:00.000Z,165,My Shot,15090471,"['Lin-Manuel Miranda', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Leslie Odom Jr.']","[548287, 460616, 5031, 460617, 206077]",1650797,2,0.14285714285714302,Lin-Manuel Miranda,Anthony Ramos,548287,460616.0,3193678,5250355,True,0.14285714285714302,165,1650797,worst50,2056677,64.39838330601896,391070,0.07448448723943428,indie,False
97,2020-07-16T00:00:00.000Z,170,Wait for It,15090481,"['Leslie Odom Jr.', 'Original Broadway Cast of Hamilton']","[206077, 292268]",1630529,2,4.0,Leslie Odom Jr.,Original Broadway Cast of Hamilton,206077,292268.0,2748222,3972697,True,4.0,170,1630529,worst50,1224475,44.55517057937822,177370,0.04464725097333122,indie,False
98,2020-07-16T00:00:00.000Z,171,44 BullDog,29993051,['Pop Smoke'],[1401297],1629763,2,-20.0,Pop Smoke,,1401297,,4275931,39885895,False,-20.0,31,3564802,best50,35609964,832.8002486476046,2726875,0.068366900128479,indie,False
99,2020-07-16T00:00:00.000Z,176,My Affection (with PARTYNEXTDOOR),30056507,"['Summer Walker', 'PARTYNEXTDOOR']","[924777, 4587]",1607319,1,,Summer Walker,PARTYNEXTDOOR,924777,4587.0,7776857,10052946,True,,176,1607319,worst50,2276089,29.267466278472142,1794164,0.1784714649815089,indie,False
100,2020-07-16T00:00:00.000Z,188,Do It,29430075,['Chloe x Halle'],[16910],1564826,5,-3.85714285714286,Chloe x Halle,,16910,,532938,3737168,False,-1.0,96,2047575,worst50,3204230,601.2387932555007,748679,0.2003332469934453,indie,False
101,2020-07-23T00:00:00.000Z,107,Play Date,15090401,['Melanie Martinez'],[4397],1898277,13,-1.28571428571429,Melanie Martinez,,4397,,4786514,10582269,False,2.85714285714286,36,3507417,best50,5795755,121.08509449674648,8562510,0.8091374354592573,indie,True
102,2020-07-23T00:00:00.000Z,112,Dame Tu Calor,30218718,['Eslabon Armado'],[3448148],1862262,1,,Eslabon Armado,,3448148,,22327,2836542,False,,112,1862262,worst50,2814215,12604.537107537959,341231,0.12029823637372547,indie,False
103,2020-07-23T00:00:00.000Z,144,Satisfied,15090479,"['Renée Elise Goldsberry', 'Original Broadway Cast of Hamilton']","[298819, 292268]",1716544,3,-5.857142857142861,Renée Elise Goldsberry,Original Broadway Cast of Hamilton,298819,292268.0,1258809,2258804,True,3.14285714285714,103,2023424,worst50,999995,79.43977203849035,22263,0.009856100839205172,indie,False
104,2020-07-23T00:00:00.000Z,149,You'll Be Back,15090475,['Jonathan Groff'],[3889],1672286,3,-5.857142857142861,Jonathan Groff,,3889,,4719910,3554735,False,-0.28571428571428603,106,1999888,worst50,-1165175,-24.686381731855054,78774,0.022160301682122574,indie,False
105,2020-07-23T00:00:00.000Z,158,Gangstas,29993085,['Pop Smoke'],[1401297],1624505,3,-5.71428571428571,Pop Smoke,,1401297,,4275931,39885895,False,-5.71428571428571,27,3720043,best50,35609964,832.8002486476046,2726875,0.068366900128479,indie,False
106,2020-07-23T00:00:00.000Z,159,B.S. (feat. H.E.R.),28674750,"['Jhené Aiko', 'H.E.R.']","[99401, 207304]",1623842,12,,Jhené Aiko,H.E.R.,99401,207304.0,6692896,9915900,True,1.57142857142857,38,4732551,best50,3223004,48.155596620655686,3898004,0.3931064250345405,indie,True
107,2020-07-23T00:00:00.000Z,173,Alexander Hamilton,15090469,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']","[206077, 460616, 5031, 460617, 548287, 155645, 292268]",1564900,3,-4.57142857142857,Leslie Odom Jr.,Anthony Ramos,206077,460616.0,2748222,3972697,True,-2.14285714285714,126,1843578,worst50,1224475,44.55517057937822,177370,0.04464725097333122,indie,False
108,2020-07-23T00:00:00.000Z,179,Need Me,25110311,['J.I the Prince of N.Y'],[717979],1553050,3,2.0,J.I the Prince of N.Y,,717979,,550369,3038819,False,2.0,179,1553050,worst50,2488450,452.14210829461695,337347,0.11101253480381687,indie,False
109,2020-07-23T00:00:00.000Z,184,Be Something (feat. Lil Baby),29427926,"['Polo G', 'Lil Baby']","[1120779, 731530]",1520150,9,,Polo G,Lil Baby,1120779,731530.0,6972084,14502757,True,0.5714285714285711,51,3089825,worst50,7530673,108.0117938911809,2513278,0.17329656699067633,indie,False
110,2020-07-23T00:00:00.000Z,189,Make It Rain (feat. Rowdy Rebel),29763216,"['Pop Smoke', 'Rowdy Rebel']","[1401297, 217007]",1511237,3,-11.857142857142902,Pop Smoke,Rowdy Rebel,1401297,217007.0,4275931,39885895,True,-11.5714285714286,25,3771274,best50,35609964,832.8002486476046,2726875,0.068366900128479,indie,False
111,2020-07-23T00:00:00.000Z,191,Enjoy Yourself (feat. Karol G),29991948,"['Pop Smoke', 'KAROL G']","[1401297, 206809]",1509730,2,,Pop Smoke,KAROL G,1401297,206809.0,4275931,39885895,True,,64,2740315,worst50,35609964,832.8002486476046,2726875,0.068366900128479,indie,False
112,2020-07-23T00:00:00.000Z,192,SUGAR,24955524,['BROCKHAMPTON'],[80749],1508496,33,0.42857142857142894,BROCKHAMPTON,,80749,,6245954,8268495,False,5.571428571428571,21,5084244,best50,2022541,32.381618564593985,1630040,0.19713865703492595,indie,False
113,2020-07-23T00:00:00.000Z,195,Helpless,15090478,"['Phillipa Soo', 'Original Broadway Cast of Hamilton']","[155645, 292268]",1501091,3,-6.571428571428571,Phillipa Soo,Original Broadway Cast of Hamilton,155645,292268.0,1669816,2959022,True,2.14285714285714,149,1755512,worst50,1289206,77.206470653054,39443,0.013329742056666021,indie,False
114,2020-07-23T00:00:00.000Z,197,Tommy Lee (feat. Post Malone),29758315,"['Tyla Yaweh', 'Post Malone']","[705670, 135326]",1495636,6,-1.0,Tyla Yaweh,Post Malone,705670,135326.0,3519438,6497408,True,0.28571428571428603,15,4600464,best50,2977970,84.61492999734617,239571,0.036871780254526115,indie,False
115,2020-07-23T00:00:00.000Z,200,Bluebird,24876450,['Miranda Lambert'],[2004],1489088,1,,Miranda Lambert,,2004,,4073618,4334426,False,,200,1489088,worst50,260808,6.402367625044862,2520718,0.5815575118827729,indie,True
116,2020-07-30T00:00:00.000Z,84,Burn The Hoods,30373166,['Ski Mask The Slump God'],[238275],2596366,1,,Ski Mask The Slump God,,238275,,7992604,7195460,False,,84,2596366,worst50,-797144,-9.973520519720482,3712707,0.5159791034902563,indie,True
117,2020-07-30T00:00:00.000Z,129,Only You Freestyle,30310420,"['Headie One', 'Drake']","[715574, 3380]",1983369,1,,Headie One,Drake,715574,3380.0,1211428,6010366,True,,129,1983369,worst50,4798938,396.13893685798905,226954,0.037760429231763926,indie,False
118,2020-07-30T00:00:00.000Z,141,MAYBE,30360698,['The Kid LAROI'],[1333786],1839482,1,,The Kid LAROI,,1333786,,403958,17121042,False,,141,1839482,worst50,16717084,4138.322300833255,791775,0.046245724997345375,indie,False
119,2020-07-30T00:00:00.000Z,153,The Adventures of Moon Man & Slim Shady (feat. Eminem),30067173,"['Kid Cudi', 'Eminem']","[3213, 236]",1753020,3,-9.285714285714286,Kid Cudi,Eminem,3213,236.0,7852913,16438484,True,-9.0,25,5597698,best50,8585571,109.32976081614555,4183290,0.2544814959822329,indie,True
120,2020-07-30T00:00:00.000Z,182,Deep End Freestyle,28920856,"['Sleepy Hallow', 'Fousheé']","[737131, 810286]",1627127,8,-6.0,Sleepy Hallow,Fousheé,737131,810286.0,218158,4186869,True,4.42857142857143,22,3762026,best50,3968711,1819.1911366990894,181680,0.0433928073698986,indie,False
121,2020-07-30T00:00:00.000Z,191,Aim For The Moon (feat. Quavo),29991945,"['Pop Smoke', 'Quavo']","[1401297, 38780]",1564356,4,-13.0,Pop Smoke,Quavo,1401297,38780.0,4275931,39885895,True,2.28571428571429,24,3817303,best50,35609964,832.8002486476046,2726875,0.068366900128479,indie,False
122,2020-07-30T00:00:00.000Z,199,NOT FAIR (feat. Corbin),30360670,"['The Kid LAROI', 'Corbin']","[1333786, 664612]",1547622,1,,The Kid LAROI,Corbin,1333786,664612.0,403958,17121042,True,,199,1547622,worst50,16717084,4138.322300833255,791775,0.046245724997345375,indie,False
123,2020-08-06T00:00:00.000Z,176,Party Girl (Remix),30060329,"['StaySolidRocky', 'Lil Uzi Vert']","[3647326, 5732]",1593960,4,-5.571428571428571,StaySolidRocky,Lil Uzi Vert,3647326,5732.0,6995,8203994,True,-5.571428571428571,12,8215353,best50,8196999,117183.68834882056,124267,0.0151471344323265,indie,False
124,2020-08-06T00:00:00.000Z,194,Go Stupid,28470955,"['Polo G', 'Stunna 4 Vegas', 'NLE Choppa', 'Mike WiLL Made-It']","[1120779, 1366399, 1388456, 4651]",1502761,11,,Polo G,Stunna 4 Vegas,1120779,1366399.0,6972084,14502757,True,1.85714285714286,28,4898423,best50,7530673,108.0117938911809,2513278,0.17329656699067633,indie,False
125,2020-08-06T00:00:00.000Z,196,Wait a Minute!,13904490,['WILLOW'],[213393],1481986,11,0.5714285714285711,WILLOW,,213393,,3075739,6434055,False,2.71428571428571,153,1699675,worst50,3358316,109.18728799810387,925929,0.14391064422047994,indie,False
126,2020-08-13T00:00:00.000Z,100,Woodlawn,30774782,['Aminé'],[206573],2175285,1,,Aminé,,206573,,7963610,9386864,False,,100,2175285,worst50,1423254,17.87197012410201,1450343,0.15450772483760286,indie,False
127,2020-08-13T00:00:00.000Z,102,Tangerine,29269981,['Glass Animals'],[3656],2146609,1,,Glass Animals,,3656,,3551713,6963468,False,,102,2146609,worst50,3411755,96.05942259411164,1374931,0.1974491733142164,indie,False
128,2020-08-13T00:00:00.000Z,183,Compensating (feat. Young Thug),30031823,"['Aminé', 'Young Thug']","[206573, 4517]",1598068,1,,Aminé,Young Thug,206573,4517.0,7963610,9386864,True,,183,1598068,worst50,1423254,17.87197012410201,1450343,0.15450772483760286,indie,False
129,2020-08-13T00:00:00.000Z,199,Heart On Ice,23732084,['Rod Wave'],[1009958],1534832,30,-2.0,Rod Wave,,1009958,,3031625,7930903,False,7.28571428571429,47,2883776,best50,4899278,161.60567352492475,1381582,0.17420235753734473,indie,False
130,2020-08-20T00:00:00.000Z,150,On Me (feat. Ava Max) - From 'SCOOB!' The Album,29433618,"['Thomas Rhett', 'Kane Brown', 'Ava Max']","[4222, 5408, 717113]",1677274,10,5.428571428571429,Thomas Rhett,Kane Brown,4222,5408.0,7346241,10873168,True,5.428571428571429,114,1850227,worst50,3526927,48.00995502325611,3617276,0.3326791235084384,indie,True
131,2020-08-20T00:00:00.000Z,169,24,28650243,['Money Man'],[214550],1598993,3,-8.0,Money Man,,214550,,773820,5647860,False,6.142857142857139,113,2087247,worst50,4874040,629.86741102582,272642,0.04827350536309328,indie,False
132,2020-08-20T00:00:00.000Z,193,Savage,28677612,['Megan Thee Stallion'],[788785],1492869,22,-2.28571428571429,Megan Thee Stallion,,788785,,7364874,33408712,False,16.2857142857143,9,6024206,best50,26043838,353.6223158739715,2628012,0.07866247582367138,indie,False
133,2020-08-20T00:00:00.000Z,195,Turks (with Gunna & ft. Travis Scott),28856233,"['NAV', 'Gunna', 'Travis Scott']","[476687, 749368, 4215]",1487827,15,0.7142857142857142,NAV,Gunna,476687,749368.0,7833614,10431009,True,1.57142857142857,26,4146527,best50,2597395,33.15704603264854,2267113,0.2173435954278249,indie,True
134,2020-08-27T00:00:00.000Z,15,Lemonade,30985139,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']","[1146681, 620149, 838183, 476687]",5231942,2,1.0,Internet Money,Gunna,1146681,620149.0,3332735,29842456,True,1.0,15,5231942,best50,26509721,795.4344104766806,169846,0.0056914216443847655,indie,False
135,2020-08-27T00:00:00.000Z,150,Mariposa,25011716,['Peach Tree Rascals'],[1084422],1653832,9,-1.7142857142857095,Peach Tree Rascals,,1084422,,337889,5620803,False,10.0,104,1970180,worst50,5282914,1563.505766686693,132820,0.02363007563154233,indie,False
136,2020-08-27T00:00:00.000Z,194,Supalonely,27219667,"['BENEE', 'Gus Dapperton']","[1610439, 471312]",1444794,26,-11.285714285714299,BENEE,Gus Dapperton,1610439,471312.0,3114454,11170168,True,18.1428571428571,23,4754538,best50,8055714,258.65573869448707,519842,0.04653842269874545,indie,False
137,2020-09-03T00:00:00.000Z,177,Captain Hook,28677613,['Megan Thee Stallion'],[788785],1528621,14,-1.28571428571429,Megan Thee Stallion,,788785,,7364874,33408712,False,4.42857142857143,83,2776383,worst50,26043838,353.6223158739715,2628012,0.07866247582367138,indie,False
138,2020-09-03T00:00:00.000Z,179,THE BADDEST,31153006,"['K/DA', '(G)I-DLE', 'Wolftyla', 'Bea Miller', 'League of Legends']","[1350149, 1019577, 467941, 4866, 208048]",1523296,1,,K/DA,(G)I-DLE,1350149,1019577.0,1227373,4482004,True,,179,1523296,worst50,3254631,265.17049014439783,774866,0.1728838260742293,indie,False
139,2020-09-03T00:00:00.000Z,189,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",30360391,"['Internet Money', 'Lil Mosey', 'iann dior', 'Lil Skies']","[1146681, 855069, 1416285, 706689]",1497680,1,,Internet Money,Lil Mosey,1146681,855069.0,3332735,29842456,True,,189,1497680,worst50,26509721,795.4344104766806,169846,0.0056914216443847655,indie,False
140,2020-09-10T00:00:00.000Z,130,Gifted (feat. Roddy Ricch),31150351,"['Cordae', 'Roddy Ricch']","[1031957, 839964]",1788526,2,-10.2857142857143,Cordae,Roddy Ricch,1031957,839964.0,5385113,5535023,True,-10.2857142857143,58,2675090,worst50,149910,2.78378559558546,1264820,0.228512148910673,indie,True
141,2020-09-10T00:00:00.000Z,191,Backyard Boy,29783965,['Claire Rosinkranz'],[3349737],1473598,3,-2.28571428571429,Claire Rosinkranz,,3349737,,787,4522800,False,1.28571428571429,175,1540062,worst50,4522013,574588.6912325287,79465,0.017569868223224552,indie,False
142,2020-09-10T00:00:00.000Z,195,The Voice,31230740,['Lil Durk'],[4449],1461689,1,,Lil Durk,,4449,,3733010,20698288,False,,195,1461689,worst50,16965278,454.4664493264149,1955961,0.0944986851086428,indie,False
143,2020-09-10T00:00:00.000Z,196,Something Special,29993280,['Pop Smoke'],[1401297],1458576,10,-2.14285714285714,Pop Smoke,,1401297,,4275931,39885895,False,1.14285714285714,35,3379826,best50,35609964,832.8002486476046,2726875,0.068366900128479,indie,False
144,2020-09-10T00:00:00.000Z,200,Hatchback,29912194,['Cochise'],[1093056],1452243,1,,Cochise,,1093056,,38172,1794850,False,,200,1452243,worst50,1756678,4602.00670648643,55446,0.030891717970861075,indie,False
145,2020-10-01T00:00:00.000Z,69,Prospect (ft. Lil Baby),29504947,"['iann dior', 'Lil Baby']","[1416285, 731530]",2368948,16,0.0,iann dior,Lil Baby,1416285,731530.0,4480855,39141809,True,3.85714285714286,42,3046575,best50,34660954,773.5343812732167,850496,0.02172858183432452,indie,False
146,2020-10-01T00:00:00.000Z,104,feel something,24134416,['Bea Miller'],[4866],1959642,6,0.0,Bea Miller,,4866,,6516783,10127905,False,9.0,104,1979150,worst50,3611122,55.41264762076625,2059534,0.20335242086097768,indie,False
147,2020-10-01T00:00:00.000Z,122,Die From A Broken Heart,21815871,['Maddie & Tae'],[199486],1781458,12,0.0,Maddie & Tae,,199486,,2338164,3042927,False,11.0,101,2042886,worst50,704763,30.141726585474764,643280,0.2114017194628724,indie,False
148,2020-10-01T00:00:00.000Z,145,"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",31175510,"['Saweetie', 'Post Malone', 'DaBaby', 'Jack Harlow']","[808784, 135326, 398544, 152627]",1660678,5,0.0,Saweetie,Post Malone,808784,135326.0,6362805,11227135,True,9.714285714285714,64,2516025,worst50,4864330,76.44945900432279,816580,0.0727327140895696,indie,False
149,2020-10-01T00:00:00.000Z,166,3 Musketeers,30998241,"['NextYoungin', 'ppcocaine']","[3764665, 3748775]",1533314,8,0.0,NextYoungin,ppcocaine,3764665,3748775.0,13,2117681,True,7.28571428571429,109,2000267,worst50,2117668,16289753.846153844,14792,0.006984999157096843,indie,False
150,2020-10-01T00:00:00.000Z,168,Whole Lotta Choppas,30985084,['Sada Baby'],[343503],1528440,4,0.0,Sada Baby,,343503,,335172,3053799,False,0.0,163,1589808,worst50,2718627,811.1139952024632,246226,0.08062940619209058,indie,False
151,2020-10-01T00:00:00.000Z,169,One Margarita,28734601,['Luke Bryan'],[3118],1525521,7,0.0,Luke Bryan,,3118,,6699493,7172284,False,6.571428571428571,119,2014784,worst50,472791,7.057116113114827,5880890,0.8199466167262758,indie,True
152,2020-10-01T00:00:00.000Z,186,"...And To Those I Love, Thanks For Sticking Around",28480796,['$uicideBoy$'],[100586],1439084,20,0.0,$uicideBoy$,,100586,,4114149,6437769,False,8.85714285714286,82,2206115,worst50,2323620,56.47875174185475,2743275,0.4261219997176041,indie,True
153,2020-10-01T00:00:00.000Z,197,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",25184018,"['HIXTAPE', 'HARDY', 'Lauren Alaina', 'Devin Dawson']","[1712314, 1342562, 3836, 192191]",1402247,6,0.0,HIXTAPE,HARDY,1712314,1342562.0,1671297,2096549,True,0.0,167,1576730,worst50,425252,25.444430283785586,12017,0.005731800210727248,indie,False
154,2020-10-08T00:00:00.000Z,52,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],31509557,"['Internet Money', 'Don Toliver', 'Roddy Ricch']","[1146681, 838183, 839964]",2896042,1,,Internet Money,Don Toliver,1146681,838183.0,3332735,29842456,True,,52,2896042,worst50,26509721,795.4344104766806,169846,0.0056914216443847655,indie,False
155,2020-10-08T00:00:00.000Z,77,Savage Love (Laxed – Siren Beat) [BTS Remix],31528381,"['Jawsh 685', 'Jason Derulo', 'BTS']","[3654834, 3502, 206557]",2431081,1,,Jawsh 685,Jason Derulo,3654834,3502.0,171608,19624385,True,,77,2431081,worst50,19452777,11335.588667195005,58011,0.002956067158282922,indie,False
156,2020-10-15T00:00:00.000Z,192,Rags2Riches (feat. ATR Son Son),28915328,"['Rod Wave', 'ATR Son Son']","[1009958, 3615196]",1422732,16,1.0,Rod Wave,ATR Son Son,1009958,3615196.0,3031625,7930903,True,18.0,15,5583364,best50,4899278,161.60567352492475,1381582,0.17420235753734473,indie,False
157,2020-10-15T00:00:00.000Z,196,ily (i love you baby) (feat. Emilee),27755710,"['Surf Mesa', 'Emilee']","[1793858, 1419747]",1401768,27,,Surf Mesa,Emilee,1793858,1419747.0,82776,11613864,True,8.28571428571429,49,3137435,best50,11531088,13930.472600753841,103914,0.008947409750966603,indie,False
158,2020-10-22T00:00:00.000Z,87,Whole Lotta Choppas (Remix) [feat. Nicki Minaj],31666482,"['Sada Baby', 'Nicki Minaj']","[343503, 3442]",1972959,1,,Sada Baby,Nicki Minaj,343503,3442.0,335172,3053799,True,,87,1972959,worst50,2718627,811.1139952024632,246226,0.08062940619209058,indie,False
159,2020-10-22T00:00:00.000Z,123,You’re Mines Still (feat. Drake),31666585,"['Yung Bleu', 'Drake']","[253877, 3380]",1691788,1,,Yung Bleu,Drake,253877,3380.0,800521,2756545,True,,123,1691788,worst50,1956024,244.3438710539761,605077,0.2195055767273888,indie,True
160,2020-10-22T00:00:00.000Z,155,Tap In,29830029,['Saweetie'],[808784],1556006,15,-1.7142857142857095,Saweetie,,808784,,6362805,11227135,False,8.85714285714286,26,3503180,best50,4864330,76.44945900432279,816580,0.0727327140895696,indie,False
161,2020-10-22T00:00:00.000Z,170,Stunnin' (feat. Harm Franklin),29465238,"['Curtis Waters', 'Harm Franklin']","[740524, 740525]",1497743,2,-2.71428571428571,Curtis Waters,Harm Franklin,740524,740525.0,10489,5292198,True,5.571428571428571,66,2749390,worst50,5281709,50354.74306416245,53738,0.010154193021500708,indie,False
162,2020-10-22T00:00:00.000Z,172,Lets Link,31160060,['WhoHeem'],[3906444],1496411,6,-5.0,WhoHeem,,3906444,,3421,4176404,False,3.5714285714285694,47,2938429,best50,4172983,121981.37971353404,18942,0.004535480762876389,indie,False
163,2020-10-22T00:00:00.000Z,173,Said Sum,29962522,['Moneybagg Yo'],[601328],1490260,3,-2.42857142857143,Moneybagg Yo,,601328,,4582656,6836398,False,4.42857142857143,156,1620427,worst50,2253742,49.17982061058043,1703878,0.24923622059452946,indie,True
164,2020-10-22T00:00:00.000Z,197,Some Girls,18230617,['Jameson Rodgers'],[214518],1393443,1,,Jameson Rodgers,,214518,,563638,1395966,False,,197,1393443,worst50,832328,147.6706680528992,30063,0.021535624793153987,indie,False
165,2020-10-29T00:00:00.000Z,84,Back to the Streets (feat. Jhené Aiko),31751724,"['Saweetie', 'Jhené Aiko']","[808784, 99401]",2010725,1,,Saweetie,Jhené Aiko,808784,99401.0,6362805,11227135,True,,84,2010725,worst50,4864330,76.44945900432279,816580,0.0727327140895696,indie,False
166,2020-10-29T00:00:00.000Z,101,The Other Guy,31757388,['Luke Combs'],[207759],1887472,1,,Luke Combs,,207759,,7904711,11328621,False,,101,1887472,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
167,2020-10-29T00:00:00.000Z,113,Lovin' On You,23919577,['Luke Combs'],[207759],1784721,1,,Luke Combs,,207759,,7904711,11328621,False,,113,1784721,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
168,2020-10-29T00:00:00.000Z,117,Cold As You,31744898,['Luke Combs'],[207759],1734844,1,,Luke Combs,,207759,,7904711,11328621,False,,117,1734844,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
169,2020-10-29T00:00:00.000Z,148,Even Though I'm Leaving,23904367,['Luke Combs'],[207759],1548693,1,,Luke Combs,,207759,,7904711,11328621,False,,148,1657456,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
170,2020-10-29T00:00:00.000Z,155,You Got It,28672165,['Vedo'],[195150],1526256,7,-5.14285714285714,Vedo,,195150,,966435,6662716,False,0.28571428571428603,92,2093401,worst50,5696281,589.4117038393683,186038,0.02792224672340829,indie,False
171,2020-10-29T00:00:00.000Z,163,My Kinda Folk,31757123,['Luke Combs'],[207759],1488441,1,,Luke Combs,,207759,,7904711,11328621,False,,163,1488441,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
172,2020-10-29T00:00:00.000Z,176,When It Rains It Pours,13967820,['Luke Combs'],[207759],1432959,59,,Luke Combs,,207759,,7904711,11328621,False,6.0,150,1656346,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
173,2020-10-29T00:00:00.000Z,177,we fell in love in october,21997889,['girl in red'],[904839],1431554,3,0.5714285714285711,girl in red,,904839,,3232202,7346232,False,0.5714285714285711,177,1451349,worst50,4114030,127.28257701715424,2186603,0.2976495977801953,indie,True
174,2020-10-29T00:00:00.000Z,181,Epidemic,31451987,['Polo G'],[1120779],1417300,4,-1.7142857142857095,Polo G,,1120779,,6972084,14502757,False,-1.7142857142857095,123,1931897,worst50,7530673,108.0117938911809,2513278,0.17329656699067633,indie,False
175,2020-10-29T00:00:00.000Z,187,Savage (feat. Beyoncé) - Remix,29249430,"['Megan Thee Stallion', 'Beyoncé']","[788785, 2838]",1382699,27,-3.28571428571429,Megan Thee Stallion,Beyoncé,788785,2838.0,7364874,33408712,True,7.28571428571429,5,8965215,best50,26043838,353.6223158739715,2628012,0.07866247582367138,indie,False
176,2020-10-29T00:00:00.000Z,196,Pussy Talk,29866269,"['City Girls', 'Doja Cat']","[618540, 217671]",1357882,11,-0.14285714285714302,City Girls,Doja Cat,618540,217671.0,4604064,8024740,True,5.71428571428571,134,1771328,worst50,3420676,74.29688205898094,1033622,0.12880442232396316,indie,False
177,2020-10-29T00:00:00.000Z,198,Pop Out (feat. Lil Tjay),22360351,"['Polo G', 'Lil Tjay']","[1120779, 1349373]",1353523,72,0.0,Polo G,Lil Tjay,1120779,1349373.0,6972084,14502757,True,2.14285714285714,75,2586854,worst50,7530673,108.0117938911809,2513278,0.17329656699067633,indie,False
178,2020-11-05T00:00:00.000Z,61,Monster Mash,12548053,"['Bobby ""Boris"" Pickett', 'The Crypt-Kickers']","[312049, 333356]",2471595,4,,"Bobby ""Boris"" Pickett",The Crypt-Kickers,312049,333356.0,164941,327551,True,,61,2471595,worst50,162610,98.58676738955141,13629,0.0416087876391768,indie,False
179,2020-11-05T00:00:00.000Z,79,Ghostbusters,15051603,['Ray Parker Jr.'],[30291],2119681,1,,Ray Parker Jr.,,30291,,1077887,1368152,False,,79,2119681,worst50,290265,26.929075125685717,44448,0.0324876183348049,indie,False
180,2020-11-05T00:00:00.000Z,125,Look Over Your Shoulder (feat. Kendrick Lamar),31814560,"['Busta Rhymes', 'Kendrick Lamar']","[165, 3768]",1798987,1,,Busta Rhymes,Kendrick Lamar,165,3768.0,6046065,9536706,True,,125,1798987,worst50,3490641,57.73409647431842,1643526,0.1723368634830517,indie,False
181,2020-11-05T00:00:00.000Z,147,Stay Down (with 6LACK & Young Thug),31816863,"['Lil Durk', '6LACK', 'Young Thug']","[4449, 198575, 4517]",1638494,1,,Lil Durk,6LACK,4449,198575.0,3733010,20698288,True,,147,1638494,worst50,16965278,454.4664493264149,1955961,0.0944986851086428,indie,False
182,2020-11-05T00:00:00.000Z,148,"This Is Halloween - From ""The Nightmare Before Christmas""",16036202,['The Citizens of Halloween'],[74972],1637478,1,,The Citizens of Halloween,,74972,,295075,470986,False,,148,1637478,worst50,175911,59.615690926035754,9254,0.01964814240762995,indie,False
183,2020-11-05T00:00:00.000Z,161,MORE,31810028,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']","[1350149, 4655, 1019577, 856718, 654026, 3961984, 208048]",1570538,1,,K/DA,Madison Beer,1350149,4655.0,1227373,4482004,True,,161,1570538,worst50,3254631,265.17049014439783,774866,0.1728838260742293,indie,False
184,2020-11-05T00:00:00.000Z,172,Beer Never Broke My Heart,22953640,['Luke Combs'],[207759],1517736,6,-14.142857142857098,Luke Combs,,207759,,7904711,11328621,False,0.5714285714285711,73,2124012,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
185,2020-11-05T00:00:00.000Z,180,Without You,31386954,"['Luke Combs', 'Amanda Shires']","[207759, 209684]",1487406,2,-17.7142857142857,Luke Combs,Amanda Shires,207759,209684.0,7904711,11328621,True,-17.7142857142857,56,2423465,worst50,3423910,43.31480303327977,3859200,0.3406592911882214,indie,True
186,2020-11-05T00:00:00.000Z,181,Mad at Disney,29906763,['salem ilese'],[728818],1485554,9,-6.428571428571429,salem ilese,,728818,,23615,8903039,False,3.28571428571429,57,2558037,worst50,8879424,37600.779165784465,77545,0.008709947243856845,indie,False
