,add_date,rank,title,cm_track_id,artist_names,cm_artist_ids,current_plays,time_on_chart,velocity,primary_artist,secondary_artist,primary_artist ID,secondfary_artist ID,Prim: Jan. 5-Listeners,Prim: Dec. 6-Listeners,artist_popularity_type,max velocity
299,2020-03-26T00:00:00.000Z,187,Young & Alive,28671882,['Bazzi'],[213807],1537285,3,-0.42857142857142894,Bazzi,,213807,,18598951,16223202,established,-0.42857142857142894
300,2020-03-26T00:00:00.000Z,193,Strawberry Peels (feat. Young Thug & Gunna),28743190,"['Lil Uzi Vert', 'Gunna', 'Young Thug']","[5732, 620149, 4517]",1512210,2,-22.857142857142897,Lil Uzi Vert,Gunna,5732,620149.0,19704528,20512450,established,-22.857142857142897
301,2020-03-26T00:00:00.000Z,196,Starboy,15896191,"['The Weeknd', 'Daft Punk']","[3852, 170]",1508037,2,,The Weeknd,Daft Punk,3852,170.0,44066161,65803013,superstar,
302,2020-03-26T00:00:00.000Z,197,Good News,28144245,['Mac Miller'],[3772],1501412,8,,Mac Miller,,3772,,10760824,13451147,established,-1.28571428571429
303,2020-03-26T00:00:00.000Z,198,Start Wit Me (feat. Gunna),26605268,"['Roddy Ricch', 'Gunna']","[839964, 620149]",1496990,16,-1.28571428571429,Roddy Ricch,Gunna,839964,620149.0,19014642,21923722,established,2.14285714285714
304,2020-04-02T00:00:00.000Z,80,Levitating,28853515,['Dua Lipa'],[5381],2292175,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
305,2020-04-02T00:00:00.000Z,90,Hallucinate,28852695,['Dua Lipa'],[5381],2193248,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
306,2020-04-02T00:00:00.000Z,99,Wildflower,28836683,['5 Seconds of Summer'],[4477],2082123,1,,5 Seconds of Summer,,4477,,23060839,18712088,established,
307,2020-04-02T00:00:00.000Z,100,Pretty Please,28853488,['Dua Lipa'],[5381],2062750,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
308,2020-04-02T00:00:00.000Z,110,Cool,28853431,['Dua Lipa'],[5381],2005360,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
309,2020-04-02T00:00:00.000Z,124,Old Me,28538805,['5 Seconds of Summer'],[4477],1936401,1,,5 Seconds of Summer,,4477,,23060839,18712088,established,
310,2020-04-02T00:00:00.000Z,128,Will,28861618,['Joyner Lucas'],[208966],1913944,1,,Joyner Lucas,,208966,,5570140,6834123,emerging,
311,2020-04-02T00:00:00.000Z,138,Future Nostalgia,27646666,['Dua Lipa'],[5381],1810261,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
312,2020-04-02T00:00:00.000Z,142,Love Again,28853427,['Dua Lipa'],[5381],1772386,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
313,2020-04-02T00:00:00.000Z,149,Homecoming,28684732,['Lil Uzi Vert'],[5732],1716508,4,-7.857142857142861,Lil Uzi Vert,,5732,,19704528,20512450,established,-4.42857142857143
314,2020-04-02T00:00:00.000Z,154,Repeat After Me (Interlude),28793684,['The Weeknd'],[3852],1690401,2,-16.7142857142857,The Weeknd,,3852,,44066161,65803013,superstar,-16.7142857142857
315,2020-04-02T00:00:00.000Z,157,To Die For,28475112,['Sam Smith'],[3176],1679454,7,-2.28571428571429,Sam Smith,,3176,,48331110,42374274,superstar,-1.7142857142857097
316,2020-04-02T00:00:00.000Z,164,LOYAL (feat. Drake),27456198,"['PARTYNEXTDOOR', 'Drake']","[4587, 3380]",1632163,1,,PARTYNEXTDOOR,Drake,4587,3380.0,10499172,13865484,established,
317,2020-04-02T00:00:00.000Z,170,Good In Bed,28853425,['Dua Lipa'],[5381],1610244,1,,Dua Lipa,,5381,,44630838,59822249,superstar,
318,2020-04-02T00:00:00.000Z,176,Teeth,24928720,['5 Seconds of Summer'],[4477],1574511,14,,5 Seconds of Summer,,4477,,23060839,18712088,established,
319,2020-04-02T00:00:00.000Z,179,No Time To Die,28474688,['Billie Eilish'],[5596],1572010,7,-8.71428571428571,Billie Eilish,,5596,,54342584,52078113,superstar,-1.57142857142857
320,2020-04-02T00:00:00.000Z,180,Cardigan,28737432,['Don Toliver'],[838183],1566052,3,-11.5714285714286,Don Toliver,,838183,,11545399,33429304,established,-8.0
321,2020-04-02T00:00:00.000Z,184,Easier,23634304,['5 Seconds of Summer'],[4477],1544588,1,,5 Seconds of Summer,,4477,,23060839,18712088,established,
322,2020-04-02T00:00:00.000Z,187,I Don't Care (with Justin Bieber),22960734,"['Ed Sheeran', 'Justin Bieber']","[3648, 3479]",1533583,37,-2.0,Ed Sheeran,Justin Bieber,3648,3479.0,64948953,50278129,superstar,3.4285714285714306
323,2020-04-02T00:00:00.000Z,194,Addison Rae,28817902,['The Kid LAROI'],[1333786],1506772,1,,The Kid LAROI,,1333786,,403958,17121042,emerging,
324,2020-04-09T00:00:00.000Z,68,Dear April (Side A - Acoustic),28908407,['Frank Ocean'],[3849],2381039,1,,Frank Ocean,,3849,,12086447,15117874,established,
325,2020-04-09T00:00:00.000Z,69,I'll Wait,28896669,"['Kygo', 'Sasha Sloan']","[4761, 481626]",2362197,1,,Kygo,Sasha Sloan,4761,481626.0,32156592,29962854,established,
326,2020-04-09T00:00:00.000Z,81,Tycoon,28873632,['Future'],[3870],2179100,1,,Future,,3870,,21422347,29197130,established,
327,2020-04-09T00:00:00.000Z,89,Cayendo (Side A - Acoustic),28908496,['Frank Ocean'],[3849],2098001,1,,Frank Ocean,,3849,,12086447,15117874,established,
328,2020-04-09T00:00:00.000Z,91,Forever (feat. Post Malone & Clever),28475001,"['Justin Bieber', 'Post Malone', 'Clever']","[3479, 135326, 662022]",2087389,8,-1.42857142857143,Justin Bieber,Post Malone,3479,135326.0,59053556,72539216,superstar,1.57142857142857
329,2020-04-09T00:00:00.000Z,110,Kinfolks,25895698,['Sam Hunt'],[4954],1944676,1,,Sam Hunt,,4954,,6174734,6243358,emerging,
330,2020-04-09T00:00:00.000Z,114,I Love Me,28674738,['Demi Lovato'],[3167],1915956,5,-1.7142857142857097,Demi Lovato,,3167,,23294290,27999675,established,-0.857142857142857
331,2020-04-09T00:00:00.000Z,135,Hardest To Love,28793698,['The Weeknd'],[3852],1743401,3,-12.0,The Weeknd,,3852,,44066161,65803013,superstar,-6.0
332,2020-04-09T00:00:00.000Z,136,Little Things (with Quinn XCII & Chelsea Cutler),28896647,"['Louis The Child', 'Quinn XCII', 'Chelsea Cutler']","[4985, 214809, 406347]",1741492,1,,Louis The Child,Quinn XCII,4985,214809.0,4707634,5275646,emerging,
333,2020-04-09T00:00:00.000Z,137,2016,28896626,['Sam Hunt'],[4954],1734808,1,,Sam Hunt,,4954,,6174734,6243358,emerging,
334,2020-04-09T00:00:00.000Z,138,Scared To Live,28793680,['The Weeknd'],[3852],1731499,3,-11.857142857142902,The Weeknd,,3852,,44066161,65803013,superstar,-6.71428571428571
335,2020-04-09T00:00:00.000Z,161,Faith,28793675,['The Weeknd'],[3852],1600437,3,-13.285714285714299,The Weeknd,,3852,,44066161,65803013,superstar,-7.571428571428571
336,2020-04-09T00:00:00.000Z,162,Hard To Forget,28405772,['Sam Hunt'],[4954],1596043,1,,Sam Hunt,,4954,,6174734,6243358,emerging,
337,2020-04-09T00:00:00.000Z,170,Escape From LA,28793676,['The Weeknd'],[3852],1564489,3,-13.4285714285714,The Weeknd,,3852,,44066161,65803013,superstar,-8.85714285714286
338,2020-04-09T00:00:00.000Z,171,Alone Again,28793761,['The Weeknd'],[3852],1562088,3,-14.857142857142902,The Weeknd,,3852,,44066161,65803013,superstar,-8.571428571428571
339,2020-04-09T00:00:00.000Z,174,Too Late,28793688,['The Weeknd'],[3852],1527131,3,-14.4285714285714,The Weeknd,,3852,,44066161,65803013,superstar,-9.0
340,2020-04-09T00:00:00.000Z,177,Snowchild,28793730,['The Weeknd'],[3852],1518538,3,-15.0,The Weeknd,,3852,,44066161,65803013,superstar,-8.428571428571429
341,2020-04-09T00:00:00.000Z,183,Prices,28684782,['Lil Uzi Vert'],[5732],1504038,5,-6.0,Lil Uzi Vert,,5732,,19704528,20512450,established,-5.71428571428571
342,2020-04-09T00:00:00.000Z,196,La Santa,28621199,"['Bad Bunny', 'Daddy Yankee']","[214945, 1802]",1455825,6,-7.0,Bad Bunny,Daddy Yankee,214945,1802.0,39855261,50734643,superstar,-1.42857142857143
343,2020-04-09T00:00:00.000Z,197,Take Yourself Home,28880171,['Troye Sivan'],[3880],1454992,1,,Troye Sivan,,3880,,17590975,14582223,established,
344,2020-04-09T00:00:00.000Z,198,Into the Unknown,27031598,"['Idina Menzel', 'AURORA']","[1805, 5172]",1446764,17,-2.28571428571429,Idina Menzel,AURORA,1805,5172.0,15967418,10618887,established,4.85714285714286
345,2020-04-09T00:00:00.000Z,199,Nothing Compares - Bonus Track,28867573,['The Weeknd'],[3852],1439450,1,,The Weeknd,,3852,,44066161,65803013,superstar,
346,2020-04-16T00:00:00.000Z,19,Find My Way,28879567,['DaBaby'],[398544],4483216,3,-2.0,DaBaby,,398544,,21300480,42133931,established,23.285714285714302
347,2020-04-16T00:00:00.000Z,86,Cruel Intentions,28603203,"['Delacey', 'G-Eazy']","[420645, 4114]",2021905,3,-4.142857142857141,Delacey,G-Eazy,420645,4114.0,614050,617757,emerging,19.2857142857143
348,2020-04-16T00:00:00.000Z,134,Who Needs Love,28896652,['Tory Lanez'],[4234],1644365,1,,Tory Lanez,,4234,,12412488,19854939,established,
349,2020-04-16T00:00:00.000Z,143,Silly Watch,28684706,['Lil Uzi Vert'],[5732],1583180,6,-1.7142857142857097,Lil Uzi Vert,,5732,,19704528,20512450,established,-1.7142857142857097
350,2020-04-16T00:00:00.000Z,144,Inside Friend (feat. John Mayer),28995982,"['Leon Bridges', 'John Mayer']","[5124, 1071]",1581307,1,,Leon Bridges,John Mayer,5124,1071.0,6968266,9456828,emerging,
351,2020-04-16T00:00:00.000Z,146,Bean (Kobe) [feat. Chief Keef],28743189,"['Lil Uzi Vert', 'Chief Keef']","[5732, 4177]",1577207,5,0.857142857142857,Lil Uzi Vert,Chief Keef,5732,4177.0,19704528,20512450,established,0.857142857142857
352,2020-04-16T00:00:00.000Z,158,Yessirskiii,28743188,"['Lil Uzi Vert', '21 Savage']","[5732, 5730]",1524717,5,1.42857142857143,Lil Uzi Vert,21 Savage,5732,5730.0,19704528,20512450,established,1.42857142857143
353,2020-04-16T00:00:00.000Z,163,Ignorantes,28475712,"['Bad Bunny', 'Sech']","[214945, 299477]",1505877,7,-3.14285714285714,Bad Bunny,Sech,214945,299477.0,39855261,50734643,superstar,-0.14285714285714302
354,2020-04-16T00:00:00.000Z,164,The Take (feat. Chris Brown),27308573,"['Tory Lanez', 'Chris Brown']","[4234, 2249]",1499893,4,1.57142857142857,Tory Lanez,Chris Brown,4234,2249.0,12412488,19854939,established,1.85714285714286
355,2020-04-16T00:00:00.000Z,166,Do The Most,28852599,['Tory Lanez'],[4234],1483733,1,,Tory Lanez,,4234,,12412488,19854939,established,
356,2020-04-16T00:00:00.000Z,173,Dior (with Gunna) - Remix,28459888,"['Pop Smoke', 'Gunna']","[1401297, 620149]",1449050,5,1.14285714285714,Pop Smoke,Gunna,1401297,620149.0,4275931,39885895,emerging,1.14285714285714
357,2020-04-16T00:00:00.000Z,174,What If I Told You That I Love You,28272572,['Ali Gatie'],[712820],1445222,12,2.0,Ali Gatie,,712820,,11320956,12248510,established,2.42857142857143
358,2020-04-16T00:00:00.000Z,176,Rojo,28605352,['J Balvin'],[3883],1433964,4,-1.57142857142857,J Balvin,,3883,,57820240,60131594,superstar,-1.57142857142857
359,2020-04-16T00:00:00.000Z,177,10 Fucks (with Mansa),28998481,"['Tory Lanez', 'Mansa']","[4234, 15409]",1431644,1,,Tory Lanez,Mansa,4234,15409.0,12412488,19854939,established,
360,2020-04-16T00:00:00.000Z,179,The Adults Are Talking,28999115,['The Strokes'],[1011],1429862,1,,The Strokes,,1011,,5939392,7470435,emerging,
361,2020-04-16T00:00:00.000Z,183,Envy Me,20631889,['Calboy'],[839914],1419469,42,-1.0,Calboy,,839914,,4371389,3211682,emerging,3.14285714285714
362,2020-04-16T00:00:00.000Z,185,Trust,21820101,['Brent Faiyaz'],[207300],1417857,8,0.5714285714285711,Brent Faiyaz,,207300,,2112045,5923209,emerging,1.57142857142857
363,2020-04-16T00:00:00.000Z,189,Noticed,20228049,['Lil Mosey'],[855069],1404744,30,0.7142857142857142,Lil Mosey,,855069,,10070207,17785342,established,1.7142857142857097
364,2020-04-16T00:00:00.000Z,192,Location,14365644,['Khalid'],[209693],1390265,134,,Khalid,,209693,,54071938,47222366,superstar,
365,2020-04-16T00:00:00.000Z,194,Brooklyn Bridge To Chorus,28907615,['The Strokes'],[1011],1385231,1,,The Strokes,,1011,,5939392,7470435,emerging,
366,2020-04-16T00:00:00.000Z,198,Bruises,12861131,['Lewis Capaldi'],[550208],1368156,14,,Lewis Capaldi,,550208,,34614328,30470123,established,0.28571428571428603
367,2020-04-23T00:00:00.000Z,42,BLAME IT ON BABY,29102194,['DaBaby'],[398544],3116742,1,,DaBaby,,398544,,21300480,42133931,established,
368,2020-04-23T00:00:00.000Z,49,LIGHTSKIN SH*T (feat. Future & jetsonmade),29099302,"['DaBaby', 'jetsonmade']","[398544, 1085900]",2961772,1,,DaBaby,jetsonmade,398544,1085900.0,21300480,42133931,established,
369,2020-04-23T00:00:00.000Z,54,CAN'T STOP,29099324,['DaBaby'],[398544],2758451,1,,DaBaby,,398544,,21300480,42133931,established,
370,2020-04-23T00:00:00.000Z,62,SAD SH*T,29103446,['DaBaby'],[398544],2563037,1,,DaBaby,,398544,,21300480,42133931,established,
371,2020-04-23T00:00:00.000Z,63,DROP (feat. A Boogie wit da Hoodie & London On Da Track),29098991,['DaBaby'],[398544],2543149,1,,DaBaby,,398544,,21300480,42133931,established,
372,2020-04-23T00:00:00.000Z,68,TALK ABOUT IT,29103448,['DaBaby'],[398544],2441130,1,,DaBaby,,398544,,21300480,42133931,established,
373,2020-04-23T00:00:00.000Z,79,CHAMPION,29103405,['DaBaby'],[398544],2280564,1,,DaBaby,,398544,,21300480,42133931,established,
374,2020-04-23T00:00:00.000Z,84,NASTY (feat. Ashanti & Megan Thee Stallion),29099867,"['DaBaby', 'Ashanti']","[398544, 1233]",2210047,1,,DaBaby,Ashanti,398544,1233.0,21300480,42133931,established,
375,2020-04-23T00:00:00.000Z,138,AMAZING GRACE,29103402,['DaBaby'],[398544],1723343,1,,DaBaby,,398544,,21300480,42133931,established,
376,2020-04-23T00:00:00.000Z,146,Stupid Again,28997232,['Tory Lanez'],[4234],1654952,2,-15.5714285714286,Tory Lanez,,4234,,12412488,19854939,established,-15.5714285714286
377,2020-04-23T00:00:00.000Z,161,Freedom,29094021,"['Kygo', 'Zak Abel']","[4761, 209829]",1558610,1,,Kygo,Zak Abel,4761,209829.0,32156592,29962854,established,
378,2020-04-23T00:00:00.000Z,163,Secret (feat. Summer Walker),29096914,"['21 Savage', 'Summer Walker']","[5730, 924777]",1555416,1,,21 Savage,Summer Walker,5730,924777.0,16234022,18976428,established,
379,2020-04-23T00:00:00.000Z,164,Fade Away,29094406,"['The Kid LAROI', 'Lil Tjay']","[1333786, 1349373]",1552210,1,,The Kid LAROI,Lil Tjay,1333786,1349373.0,403958,17121042,emerging,
380,2020-04-23T00:00:00.000Z,167,Run,28400469,['Joji'],[711146],1543390,4,,Joji,,711146,,10337768,15474874,established,-7.428571428571429
381,2020-04-23T00:00:00.000Z,177,Leader Of The Delinquents,29058301,['Kid Cudi'],[3213],1506443,1,,Kid Cudi,,3213,,7852913,16438484,emerging,
382,2020-04-23T00:00:00.000Z,183,Like It Is,28850161,"['Kygo', 'Zara Larsson', 'Tyga']","[4761, 4441, 3184]",1488736,4,-7.428571428571429,Kygo,Zara Larsson,4761,4441.0,32156592,29962854,established,-3.4285714285714306
383,2020-04-23T00:00:00.000Z,188,I Want You To Love Me,29096702,['Fiona Apple'],[262],1477522,1,,Fiona Apple,,262,,1702185,1881594,emerging,
384,2020-04-23T00:00:00.000Z,195,Still Be Friends (feat. Tory Lanez & Tyga),28409673,"['G-Eazy', 'Tyga', 'Tory Lanez']","[4114, 3184, 4234]",1446160,8,-10.857142857142902,G-Eazy,Tyga,4114,3184.0,16759859,18656206,established,7.71428571428571
385,2020-04-23T00:00:00.000Z,198,Get You The Moon (feat. Snøw),20672218,"['Kina', 'Snøw']","[902878, 1140429]",1437530,10,-4.142857142857141,Kina,Snøw,902878,1140429.0,8759815,9815375,established,2.28571428571429
386,2020-04-30T00:00:00.000Z,44,Sasuke,29197885,['Lil Uzi Vert'],[5732],3060212,1,,Lil Uzi Vert,,5732,,19704528,20512450,established,
387,2020-04-30T00:00:00.000Z,104,YOSEMITE,20320316,['Travis Scott'],[4215],1940513,46,,Travis Scott,,4215,,38669161,39381880,superstar,
388,2020-04-30T00:00:00.000Z,134,Thug Of Spades (feat. DaBaby),29185482,"['YoungBoy Never Broke Again', 'DaBaby']","[215373, 398544]",1719292,1,,YoungBoy Never Broke Again,DaBaby,215373,398544.0,16895537,15655616,established,
389,2020-04-30T00:00:00.000Z,158,If You’re Too Shy (Let Me Know) - Edit,29180313,['The 1975'],[4312],1553170,1,,The 1975,,4312,,9129324,9802013,established,
390,2020-04-30T00:00:00.000Z,159,Cool Again,29179265,['Kane Brown'],[5408],1552232,1,,Kane Brown,,5408,,12237830,14370081,established,
391,2020-04-30T00:00:00.000Z,181,Sick and Tired,29094944,"['iann dior', 'Machine Gun Kelly', 'Travis Barker']","[1416285, 3991, 216839]",1453550,2,-11.5714285714286,iann dior,Machine Gun Kelly,1416285,3991.0,4480855,39141809,emerging,-11.5714285714286
392,2020-04-30T00:00:00.000Z,182,Illuminati,29180700,"['Lil Pump', 'Anuel AA']","[352420, 158474]",1449883,1,,Lil Pump,Anuel AA,352420,158474.0,14387812,10125675,established,
393,2020-04-30T00:00:00.000Z,183,ORANGE SODA,24494993,['Baby Keem'],[1154357],1449416,22,1.14285714285714,Baby Keem,,1154357,,3171892,4219464,emerging,3.4285714285714306
394,2020-04-30T00:00:00.000Z,184,It's You,24034382,['Ali Gatie'],[712820],1445492,22,0.0,Ali Gatie,,712820,,11320956,12248510,established,3.85714285714286
395,2020-04-30T00:00:00.000Z,185,Nobody But You (Duet with Gwen Stefani),27661595,"['Blake Shelton', 'Gwen Stefani']","[1258, 1541]",1443311,1,,Blake Shelton,Gwen Stefani,1258,1541.0,7294325,8038171,emerging,
396,2020-04-30T00:00:00.000Z,186,i love you,22672477,['Billie Eilish'],[5596],1435366,49,0.42857142857142894,Billie Eilish,,5596,,54342584,52078113,superstar,2.42857142857143
397,2020-04-30T00:00:00.000Z,187,Tusa,26955241,"['KAROL G', 'Nicki Minaj']","[206809, 3442]",1434038,24,1.0,KAROL G,Nicki Minaj,206809,3442.0,30466680,30138208,established,2.57142857142857
398,2020-04-30T00:00:00.000Z,189,Sucker,22513716,['Jonas Brothers'],[2581],1432105,43,,Jonas Brothers,,2581,,29484030,22111074,established,2.28571428571429
399,2020-04-30T00:00:00.000Z,190,Save Your Tears,28793673,['The Weeknd'],[3852],1430238,6,-6.142857142857139,The Weeknd,,3852,,44066161,65803013,superstar,-3.28571428571429
400,2020-04-30T00:00:00.000Z,192,GOODMORNINGTOKYO!,26287895,['TOKYO’S REVENGE'],[1589511],1419830,20,-3.0,TOKYO’S REVENGE,,1589511,,2090077,3248601,emerging,5.71428571428571
401,2020-04-30T00:00:00.000Z,193,Vete,27450969,['Bad Bunny'],[214945],1417714,9,-3.28571428571429,Bad Bunny,,214945,,39855261,50734643,superstar,2.57142857142857
402,2020-04-30T00:00:00.000Z,194,Lose You To Love Me,26549073,['Selena Gomez'],[3168],1415486,16,-1.0,Selena Gomez,,3168,,42120313,36219027,superstar,4.28571428571429
403,2020-04-30T00:00:00.000Z,198,Yummy,28077991,['Justin Bieber'],[3479],1410484,11,-2.42857142857143,Justin Bieber,,3479,,59053556,72539216,superstar,0.0
404,2020-04-30T00:00:00.000Z,199,you were good to me (bonus track),22855619,"['Jeremy Zucker', 'Chelsea Cutler']","[257641, 406347]",1409542,2,-4.71428571428571,Jeremy Zucker,Chelsea Cutler,257641,406347.0,12603071,13297538,established,-4.71428571428571
405,2020-05-07T00:00:00.000Z,20,Not You Too (feat. Chris Brown),29264403,"['Drake', 'Chris Brown']","[3380, 2249]",4826026,1,,Drake,Chris Brown,3380,2249.0,45403636,53628176,superstar,
406,2020-05-07T00:00:00.000Z,28,Deep Pockets,29264602,['Drake'],[3380],4546356,1,,Drake,,3380,,45403636,53628176,superstar,
407,2020-05-07T00:00:00.000Z,29,When To Say When,29264584,['Drake'],[3380],4510858,1,,Drake,,3380,,45403636,53628176,superstar,
408,2020-05-07T00:00:00.000Z,31,From Florida With Love,29264576,['Drake'],[3380],4166991,1,,Drake,,3380,,45403636,53628176,superstar,
409,2020-05-07T00:00:00.000Z,42,War,29264539,['Drake'],[3380],3795496,1,,Drake,,3380,,45403636,53628176,superstar,
410,2020-05-07T00:00:00.000Z,48,Turks (feat. Travis Scott),28856233,"['NAV', 'Gunna', 'Travis Scott']","[476687, 620149, 4215]",3324357,6,-2.71428571428571,NAV,Gunna,476687,620149.0,7833614,10431009,emerging,-0.28571428571428603
411,2020-05-07T00:00:00.000Z,123,Qué Maldición,29264315,"['Banda MS de Sergio Lizárraga', 'Snoop Dogg']","[143281, 60]",1859666,1,,Banda MS de Sergio Lizárraga,Snoop Dogg,143281,60.0,6415424,8174177,emerging,
412,2020-05-07T00:00:00.000Z,124,Moral of the Story,22431307,['Ashe'],[213758],1858878,11,-2.28571428571429,Ashe,,213758,,916874,6667374,emerging,0.5714285714285711
413,2020-05-07T00:00:00.000Z,142,Social Distancing,29265481,['Lil Baby'],[731530],1745412,1,,Lil Baby,,731530,,16923931,17910987,established,
414,2020-05-07T00:00:00.000Z,156,BUTTERFLY EFFECT,15799553,['Travis Scott'],[4215],1664849,34,-13.5714285714286,Travis Scott,,4215,,38669161,39381880,superstar,-13.5714285714286
415,2020-05-07T00:00:00.000Z,173,Baby Pluto,28684118,['Lil Uzi Vert'],[5732],1566910,9,-5.14285714285714,Lil Uzi Vert,,5732,,19704528,20512450,established,-1.14285714285714
416,2020-05-07T00:00:00.000Z,185,Coffee,29257202,"['Quinn XCII', 'Marc E. Bassy']","[214809, 5727]",1529566,1,,Quinn XCII,Marc E. Bassy,214809,5727.0,6565662,6784005,emerging,
417,2020-05-07T00:00:00.000Z,186,Beautiful People (feat. Khalid),24225401,"['Ed Sheeran', 'Khalid']","[3648, 209693]",1525469,41,0.28571428571428603,Ed Sheeran,Khalid,3648,209693.0,64948953,50278129,superstar,4.28571428571429
418,2020-05-07T00:00:00.000Z,187,Eleven (feat. Summer Walker),29257085,"['Khalid', 'Summer Walker']","[209693, 924777]",1522046,1,,Khalid,Summer Walker,209693,924777.0,54071938,47222366,superstar,
419,2020-05-07T00:00:00.000Z,189,Boyfriend,28992508,['Selena Gomez'],[3168],1504214,4,-9.571428571428571,Selena Gomez,,3168,,42120313,36219027,superstar,-4.57142857142857
420,2020-05-07T00:00:00.000Z,196,Take What You Want (feat. Ozzy Osbourne & Travis Scott),25094148,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']","[135326, 69, 4215]",1480895,34,-7.142857142857139,Post Malone,Ozzy Osbourne,135326,69.0,59360500,41224314,superstar,5.14285714285714
421,2020-05-07T00:00:00.000Z,199,Havin My Way (feat. Lil Durk),28664643,"['Lil Skies', 'Lil Durk']","[706689, 4449]",1477704,9,-6.71428571428571,Lil Skies,Lil Durk,706689,4449.0,8047712,7359912,established,4.85714285714286
422,2020-05-14T00:00:00.000Z,52,Can I (feat. Tory Lanez),29341758,"['Kehlani', 'Tory Lanez']","[4817, 4234]",2843897,1,,Kehlani,Tory Lanez,4817,4234.0,14666252,13493932,established,
423,2020-05-14T00:00:00.000Z,55,Zoo York (feat. Fivio Foreign & Pop Smoke),29344230,"['Lil Tjay', 'Fivio Foreign', 'Pop Smoke']","[1349373, 1455972, 1401297]",2794974,1,,Lil Tjay,Fivio Foreign,1349373,1455972.0,10549063,11846575,established,
424,2020-05-14T00:00:00.000Z,60,Demons (feat. Fivio Foreign & Sosa Geek),29264578,"['Drake', 'Fivio Foreign', 'Sosa Geek']","[3380, 1455972, 3361845]",2610231,2,-6.28571428571429,Drake,Fivio Foreign,3380,1455972.0,45403636,53628176,superstar,-6.28571428571429
425,2020-05-14T00:00:00.000Z,70,Codeine (feat. Gunna),29347869,"['NAV', 'Gunna']","[476687, 749368]",2272918,1,,NAV,Gunna,476687,749368.0,7833614,10431009,emerging,
426,2020-05-14T00:00:00.000Z,75,@ MEH,29093768,['Playboi Carti'],[470449],2188789,4,-1.57142857142857,Playboi Carti,,470449,,5973554,7897263,emerging,-1.57142857142857
427,2020-05-14T00:00:00.000Z,79,Toxic,28733561,['Kehlani'],[4817],2158702,1,,Kehlani,,4817,,14666252,13493932,established,
428,2020-05-14T00:00:00.000Z,96,Change Your Life (feat. Jhené Aiko),29347301,"['Kehlani', 'Jhené Aiko']","[4817, 99401]",1967844,1,,Kehlani,Jhené Aiko,4817,99401.0,14666252,13493932,established,
429,2020-05-14T00:00:00.000Z,102,My Oh My,27597895,"['Camila Cabello', 'DaBaby']","[454302, 398544]",1928619,23,-0.14285714285714302,Camila Cabello,DaBaby,454302,398544.0,59559452,33813940,superstar,1.42857142857143
430,2020-05-14T00:00:00.000Z,108,I’m Ready (with Demi Lovato),29096807,"['Sam Smith', 'Demi Lovato']","[3176, 3167]",1902164,4,-2.57142857142857,Sam Smith,Demi Lovato,3176,3167.0,48331110,42374274,superstar,-2.57142857142857
431,2020-05-14T00:00:00.000Z,113,BAD CON NICKY,29384292,"['Bad Bunny', 'Nicky Jam']","[214945, 1948]",1882083,1,,Bad Bunny,Nicky Jam,214945,1948.0,39855261,50734643,superstar,
432,2020-05-14T00:00:00.000Z,114,Time Flies,29264583,['Drake'],[3380],1879768,2,-13.857142857142902,Drake,,3380,,45403636,53628176,superstar,-13.857142857142902
433,2020-05-14T00:00:00.000Z,120,CANCIÓN CON YANDEL,29384289,"['Yandel', 'Bad Bunny']","[1929, 214945]",1859795,1,,Yandel,Bad Bunny,1929,214945.0,9695598,13870777,established,
434,2020-05-14T00:00:00.000Z,125,F&MU,29259866,['Kehlani'],[4817],1830855,1,,Kehlani,,4817,,14666252,13493932,established,
435,2020-05-14T00:00:00.000Z,127,Como Se Siente - Remix,29383158,"['Jhay Cortez', 'Bad Bunny']","[731962, 214945]",1825709,1,,Jhay Cortez,Bad Bunny,731962,214945.0,13984759,31383854,established,
436,2020-05-14T00:00:00.000Z,131,MÁS DE UNA CITA,29383897,"['Bad Bunny', 'Zion & Lennox']","[214945, 1983]",1793373,1,,Bad Bunny,Zion & Lennox,214945,1983.0,39855261,50734643,superstar,
437,2020-05-14T00:00:00.000Z,132,D4L,29264616,"['Future', 'Drake', 'Young Thug']","[3870, 3380, 4517]",1778269,2,-16.7142857142857,Future,Drake,3870,3380.0,21422347,29197130,established,-16.7142857142857
438,2020-05-14T00:00:00.000Z,140,Saint Laurenttt,29347446,['NAV'],[476687],1724686,1,,NAV,,476687,,7833614,10431009,emerging,
439,2020-05-14T00:00:00.000Z,141,Desires (with Future),29264768,"['Drake', 'Future']","[3380, 3870]",1720482,2,-17.571428571428598,Drake,Future,3380,3870.0,45403636,53628176,superstar,-17.571428571428598
440,2020-05-14T00:00:00.000Z,146,Status (feat. Lil Uzi Vert),29347690,"['NAV', 'Lil Uzi Vert']","[476687, 5732]",1711954,1,,NAV,Lil Uzi Vert,476687,5732.0,7833614,10431009,emerging,
